frame,time_s,cpu_ms,gpu_ms,epe_px,epe_within1,epe_within2,scene_change,sc_max,sc_mean,sc_median,cut
15,0.533333,0.870800,0.630336,2.685322,0.598529,0.868260,0.015708,0.036128,0.015708,0.013559,0
16,0.566666,1.368400,0.914848,3.641552,0.578064,0.840686,0.018590,0.038073,0.018590,0.020052,0
17,0.599999,0.981700,0.633952,5.252628,0.555392,0.821936,0.026647,0.072517,0.026647,0.017187,0
18,0.633333,1.062500,0.635680,6.069346,0.551716,0.816912,0.028970,0.084444,0.028970,0.022083,0
19,0.666666,0.989800,0.636576,8.410595,0.508578,0.756740,0.030278,0.085799,0.030278,0.028837,0
20,0.699999,1.318600,0.635776,9.739020,0.500000,0.746201,0.030461,0.086354,0.030461,0.033125,0
21,0.733333,0.989100,0.641440,13.432131,0.444853,0.667034,0.030289,0.078160,0.030289,0.027049,0
22,0.766666,1.329800,0.927936,41.463911,0.388725,0.583578,0.029915,0.079965,0.029915,0.018628,0
23,0.799999,0.992400,0.635168,79.072816,0.339338,0.516299,0.028852,0.097604,0.028852,0.027309,0
24,0.833333,1.292900,0.954848,32.955374,0.340564,0.504289,0.062396,0.142344,0.062396,0.048646,0
25,0.866666,1.005600,0.643104,51.633518,0.328186,0.476348,0.029219,0.065712,0.029219,0.019531,0
26,0.899999,1.286500,0.928160,109.806605,0.302819,0.438235,0.029377,0.077813,0.029377,0.013003,0
27,0.933332,0.959200,0.639584,206.354911,0.250980,0.363603,0.046590,0.116701,0.046590,0.050382,0
28,0.966666,1.351700,0.927648,101.488345,0.224755,0.376838,0.070309,0.251788,0.070309,0.057552,0
29,0.999999,0.964600,0.607264,98.423256,0.198284,0.347181,0.201740,0.629115,0.201740,0.128437,0
30,1.033332,1.334900,0.969792,99.721923,0.186275,0.344730,0.239090,0.496476,0.239090,0.235035,0
31,1.066666,0.823800,0.597312,83.898643,0.215931,0.370098,0.222400,0.397604,0.222400,0.227326,0
32,1.099999,1.228500,0.997568,66.208902,0.342034,0.548652,0.195990,0.593108,0.195990,0.180174,0
33,1.133332,0.974800,0.605664,47.654291,0.463603,0.661275,0.181470,0.291580,0.181470,0.194965,0
34,1.166666,1.313400,0.622976,17.695317,0.528799,0.776348,0.183231,0.635000,0.183231,0.140747,0
35,1.199999,0.961200,0.631040,1.821461,0.618260,0.888358,0.150228,0.529687,0.150228,0.032344,0
36,1.233332,1.286500,0.931328,1.758528,0.619485,0.896324,0.082946,0.308872,0.082946,0.020052,0
37,1.266665,0.965200,0.630720,1.394019,0.615074,0.905882,0.024307,0.070747,0.024307,0.015573,0
38,1.299999,1.235900,0.929376,1.184190,0.633946,0.920098,0.021877,0.054323,0.021877,0.013576,0
39,1.333332,1.001000,0.633952,1.098381,0.638848,0.930270,0.020681,0.053403,0.020681,0.011806,0
40,1.366665,1.444000,0.920864,1.099505,0.633946,0.931863,0.019599,0.051875,0.019599,0.013090,0
41,1.399999,0.978900,0.632800,1.084789,0.651225,0.934069,0.014765,0.030972,0.014765,0.010503,0
42,1.433332,1.525400,1.013632,1.104744,0.649632,0.931985,0.017249,0.034497,0.017249,0.011701,0
43,1.466665,0.970200,0.641152,1.159050,0.646446,0.928309,0.016883,0.030729,0.016883,0.011823,0
44,1.499999,1.391000,0.636704,1.147867,0.650123,0.932353,0.015077,0.027587,0.015077,0.010990,0
