frame,time_s,cpu_ms,gpu_ms,epe_px,epe_within1,epe_within2,scene_change,sc_max,sc_mean,sc_median,cut
16,0.283339,1.274300,0.615040,1.392276,0.647181,0.911520,0.007936,0.014531,0.007936,0.009028,0
17,0.300006,0.987900,0.613568,1.342765,0.653554,0.918750,0.009074,0.015434,0.009074,0.009740,0
18,0.316673,1.266900,0.905088,1.355299,0.662255,0.918260,0.007863,0.013368,0.007863,0.008437,0
19,0.333340,0.938600,0.616192,1.366367,0.659926,0.924142,0.010799,0.017465,0.010799,0.011233,0
20,0.350007,1.246100,0.904832,1.391606,0.656495,0.922672,0.010367,0.016476,0.010367,0.013889,0
21,0.366674,1.008200,0.610912,1.373108,0.664583,0.926348,0.010044,0.018056,0.010044,0.011615,0
22,0.383341,1.234900,0.908192,1.370270,0.664338,0.930515,0.009437,0.016024,0.009437,0.011111,0
23,0.400008,0.951500,0.612768,1.320231,0.664583,0.934804,0.009878,0.018837,0.009878,0.011042,0
24,0.416675,0.948100,0.617568,1.357598,0.660784,0.931740,0.009325,0.017830,0.009325,0.011441,0
25,0.433342,0.952700,0.618944,1.427648,0.667034,0.931495,0.009583,0.017674,0.009583,0.010712,0
26,0.450009,0.971400,0.626912,1.467078,0.663480,0.929289,0.008231,0.018958,0.008231,0.008090,0
27,0.466676,0.975100,0.618112,1.525022,0.663603,0.928554,0.008696,0.017760,0.008696,0.007222,0
28,0.483343,0.962300,0.619104,1.446416,0.659681,0.929167,0.008532,0.018490,0.008532,0.006563,0
29,0.500010,0.846200,0.614368,1.420898,0.674510,0.932843,0.008347,0.018108,0.008347,0.005521,0
30,0.516677,1.154300,0.616416,1.433543,0.671078,0.935172,0.009074,0.017708,0.009074,0.006788,0
31,0.533344,1.071900,0.613024,1.612380,0.671569,0.928064,0.010700,0.020243,0.010700,0.007118,0
32,0.550011,0.971100,0.789696,1.693534,0.671201,0.923652,0.012477,0.034063,0.012477,0.007656,0
33,0.566678,1.302600,0.618304,1.803412,0.667525,0.922549,0.013750,0.038212,0.013750,0.010052,0
34,0.583345,0.969500,0.611456,1.878115,0.668505,0.919608,0.014873,0.043437,0.014873,0.011563,0
35,0.600012,1.489600,0.934944,1.998164,0.671691,0.917402,0.014934,0.041181,0.014934,0.011997,0
36,0.616679,1.027200,0.614112,1.889346,0.669975,0.918995,0.015750,0.043403,0.015750,0.014184,0
37,0.633346,1.537600,1.063872,2.244426,0.655760,0.901103,0.015058,0.042917,0.015058,0.014115,0
38,0.650013,0.977600,0.613728,2.604235,0.635539,0.888235,0.015341,0.042708,0.015341,0.015990,0
39,0.666680,1.120300,0.619968,3.147329,0.623039,0.860294,0.015633,0.043854,0.015633,0.016198,0
40,0.683347,0.972500,0.618848,4.160919,0.610907,0.854902,0.015544,0.041267,0.015544,0.016198,0
41,0.700014,1.330900,0.623136,5.582200,0.579657,0.820833,0.014715,0.036788,0.014715,0.011441,0
42,0.716681,1.084100,0.620608,6.139462,0.566789,0.798652,0.014072,0.037587,0.014072,0.008941,0
43,0.733348,1.168700,0.917472,5.477027,0.548897,0.785294,0.015939,0.041493,0.015939,0.010747,0
44,0.750015,0.990700,0.621504,9.712883,0.526838,0.757353,0.016136,0.044844,0.016136,0.012257,0
45,0.766682,1.363100,0.930688,12.625866,0.536520,0.759559,0.018447,0.051563,0.018447,0.020017,0
46,0.783349,0.966800,0.623648,16.464844,0.519240,0.735907,0.025812,0.095694,0.025812,0.013924,0
47,0.800016,1.274600,0.628960,12.283566,0.537255,0.746078,0.038073,0.118490,0.038073,0.031701,0
48,0.816683,0.998900,0.622784,14.177518,0.527328,0.735784,0.015608,0.032031,0.015608,0.012604,0
49,0.833350,1.153700,0.624352,19.825724,0.509069,0.696201,0.015102,0.033559,0.015102,0.011007,0
50,0.850017,0.984300,0.628384,13.431426,0.519118,0.718382,0.014612,0.035937,0.014612,0.007674,0
51,0.866684,1.317700,0.625856,24.188343,0.479412,0.659559,0.015563,0.042240,0.015563,0.007639,0
52,0.883351,0.986600,0.625184,31.494439,0.432353,0.602206,0.016576,0.048437,0.016576,0.004844,0
53,0.900018,1.304500,0.919872,50.101663,0.399020,0.553922,0.044747,0.106215,0.044747,0.045747,0
54,0.916685,0.945400,0.619232,39.773319,0.378676,0.576593,0.053364,0.107187,0.053364,0.072535,0
55,0.933352,1.188600,0.913216,33.011185,0.351225,0.555882,0.100617,0.288524,0.100617,0.047778,0
56,0.950019,0.925300,0.604512,33.854213,0.321078,0.542892,0.095419,0.303160,0.095419,0.069497,0
57,0.966686,1.148500,0.854528,26.054936,0.310172,0.562255,0.123590,0.333802,0.123590,0.108472,0
58,0.983353,0.921900,0.579168,35.560939,0.268627,0.512377,0.159223,0.270868,0.159223,0.196181,0
59,1.000020,1.233700,0.572128,31.793683,0.266054,0.504657,0.123038,0.295781,0.123038,0.102448,0
60,1.016687,1.078000,0.575648,34.151868,0.260417,0.490441,0.134261,0.273889,0.134261,0.121771,0
61,1.033354,1.041800,0.978240,36.420289,0.239828,0.477696,0.112145,0.234705,0.112145,0.124670,0
62,1.050021,0.970000,0.580224,30.898112,0.249877,0.484559,0.096244,0.309045,0.096244,0.077014,0
63,1.066688,1.227600,0.584000,30.076273,0.315686,0.586642,0.106460,0.284392,0.106460,0.095347,0
64,1.083355,0.953300,0.583328,23.470380,0.394853,0.674632,0.102672,0.210278,0.102672,0.085799,0
65,1.100022,1.210900,0.862304,16.891588,0.489583,0.749142,0.087903,0.179983,0.087903,0.075382,0
66,1.116689,0.950200,0.598272,16.128366,0.528186,0.761275,0.091132,0.368750,0.091132,0.053073,0
67,1.133356,0.940800,0.862784,12.713065,0.563358,0.778309,0.101865,0.264809,0.101865,0.094687,0
68,1.150023,0.941100,0.610208,7.097916,0.609681,0.844363,0.094433,0.278368,0.094433,0.017187,0
69,1.166690,0.942700,0.608960,5.994338,0.669363,0.894240,0.056752,0.252517,0.056752,0.014045,0
70,1.183357,1.056300,0.611360,1.797771,0.707475,0.941054,0.043466,0.154792,0.043466,0.009045,0
71,1.200024,0.975200,0.607168,1.025904,0.720588,0.959559,0.042238,0.155208,0.042238,0.009670,0
72,1.216691,1.369800,0.618496,0.986590,0.725858,0.959436,0.013841,0.040156,0.013841,0.008819,0
73,1.233358,0.976200,0.609760,1.041921,0.726103,0.953064,0.012674,0.031389,0.012674,0.007882,0
74,1.250025,1.348700,1.016992,0.916250,0.728064,0.961887,0.012043,0.029201,0.012043,0.006962,0
75,1.266692,1.001200,0.620608,0.940629,0.727941,0.961397,0.010853,0.026701,0.010853,0.007292,0
76,1.283359,1.297500,0.897568,0.926724,0.719485,0.962377,0.010845,0.029410,0.010845,0.006806,0
77,1.300026,0.949000,0.622240,0.886143,0.713113,0.968382,0.011516,0.027222,0.011516,0.006406,0
78,1.316693,1.271500,0.916416,0.915949,0.715196,0.966176,0.010455,0.026476,0.010455,0.007934,0
79,1.333360,0.971500,0.614208,0.920540,0.706127,0.963235,0.010584,0.026927,0.010584,0.006649,0
80,1.350027,1.186200,0.882432,0.930162,0.697181,0.961152,0.008823,0.019392,0.008823,0.007552,0
81,1.366694,0.949200,0.614144,0.949546,0.693015,0.956373,0.009296,0.016649,0.009296,0.006858,0
82,1.383361,1.216400,0.845088,0.942809,0.699020,0.954902,0.009535,0.019583,0.009535,0.008281,0
83,1.400028,0.947000,0.613984,0.945694,0.699632,0.957353,0.008924,0.015052,0.008924,0.005295,0
84,1.416695,0.963600,0.880192,0.942592,0.706740,0.959436,0.008964,0.017188,0.008964,0.006615,0
85,1.433362,0.981000,0.614720,0.970707,0.709314,0.951471,0.007990,0.015712,0.007990,0.005625,0
86,1.450029,0.965300,0.613600,0.962968,0.715074,0.958211,0.008403,0.014844,0.008403,0.007483,0
87,1.466696,1.136300,0.620672,0.978878,0.715074,0.956618,0.007596,0.013368,0.007596,0.005538,0
88,1.483363,0.960500,0.619904,0.967354,0.718015,0.957108,0.007797,0.014045,0.007797,0.007031,0
89,1.500030,0.855700,0.625504,0.981999,0.721078,0.950490,0.008221,0.015833,0.008221,0.006250,0
90,1.516697,1.096600,0.622336,1.008969,0.712377,0.948284,0.008605,0.015434,0.008605,0.006372,0
91,1.533364,1.202600,0.621632,1.028343,0.725858,0.946078,0.008736,0.015573,0.008736,0.007188,0
92,1.550031,0.961500,0.613184,1.009686,0.734069,0.950368,0.007776,0.014983,0.007776,0.006649,0
93,1.566698,1.269600,0.615616,0.976666,0.746078,0.956250,0.008088,0.015486,0.008088,0.007361,0
94,1.583365,0.951500,0.616832,1.008999,0.721691,0.952083,0.006707,0.014167,0.006707,0.004219,0
95,1.600032,1.258700,0.890368,1.005216,0.710907,0.954779,0.007276,0.013993,0.007276,0.005903,0
96,1.616699,0.967100,0.613856,0.994316,0.702941,0.957475,0.007305,0.014983,0.007305,0.005330,0
97,1.633366,1.324000,0.879648,0.998814,0.717770,0.952206,0.007577,0.014271,0.007577,0.006753,0
98,1.650033,0.967800,0.615360,1.002547,0.723284,0.954412,0.006684,0.015122,0.006684,0.003542,0
99,1.666700,1.439900,0.988160,1.008525,0.729779,0.952574,0.006757,0.014271,0.006757,0.005226,0
100,1.683367,0.978900,0.624576,1.019063,0.717402,0.946446,0.007130,0.014028,0.007130,0.005608,0
101,1.700034,1.263700,0.922528,1.035433,0.704167,0.945098,0.007303,0.014045,0.007303,0.005382,0
102,1.716701,0.972100,0.622496,1.040695,0.706005,0.948284,0.006973,0.013802,0.006973,0.004705,0
103,1.733368,1.372000,0.887968,1.047751,0.699387,0.944853,0.006530,0.013125,0.006530,0.004653,0
104,1.750035,0.951600,0.616864,1.042155,0.703064,0.946569,0.006892,0.013316,0.006892,0.006319,0
105,1.766702,1.209100,1.017056,1.038483,0.710417,0.949020,0.007228,0.013681,0.007228,0.005503,0
106,1.783369,0.950700,0.617984,1.020718,0.713113,0.950000,0.006933,0.013767,0.006933,0.005226,0
107,1.800036,0.950700,0.878368,1.005819,0.729167,0.950245,0.006634,0.014236,0.006634,0.005347,0
