frame,time_s,cpu_ms,gpu_ms,epe_px,epe_within1,epe_within2,scene_change,sc_max,sc_mean,sc_median,cut
16,0.283339,3.375010,2.761600,1.387809,0.650368,0.914706,0.007922,0.014271,0.007922,0.008993,0
17,0.300006,4.405433,2.773440,1.353386,0.653309,0.918505,0.008981,0.014826,0.008981,0.009462,0
18,0.316673,3.117978,2.877120,1.382548,0.661152,0.915809,0.008083,0.013194,0.008083,0.008681,0
19,0.333340,4.381668,2.781280,1.397255,0.656373,0.920466,0.010627,0.017604,0.010627,0.011042,0
20,0.350007,3.368848,2.767040,1.394215,0.653922,0.921691,0.010521,0.016476,0.010521,0.013802,0
21,0.366674,3.333993,2.762880,1.363541,0.665931,0.926961,0.009894,0.017726,0.009894,0.012066,0
22,0.383341,4.540897,2.764320,1.395085,0.663971,0.928309,0.009502,0.016215,0.009502,0.011215,0
23,0.400008,3.152463,2.754080,1.350876,0.661887,0.931618,0.009909,0.019167,0.009909,0.010764,0
24,0.416675,4.740160,2.762400,1.349705,0.661765,0.932598,0.009321,0.017847,0.009321,0.011441,0
25,0.433342,3.412420,2.771520,1.413036,0.666912,0.932230,0.009718,0.018420,0.009718,0.010920,0
26,0.450009,3.252881,2.764000,1.488923,0.664951,0.929167,0.008113,0.018351,0.008113,0.007865,0
27,0.466676,4.552518,2.772160,1.538068,0.664706,0.928676,0.008775,0.018160,0.008775,0.007326,0
28,0.483343,3.130863,2.735840,1.468761,0.660049,0.929167,0.008486,0.018420,0.008486,0.006858,0
29,0.500010,4.934004,2.769120,1.408531,0.676961,0.934436,0.008258,0.018125,0.008258,0.005330,0
30,0.516677,3.481199,2.768160,1.461823,0.672549,0.935049,0.009267,0.017899,0.009267,0.007795,0
31,0.533344,3.443970,2.799040,1.649671,0.675000,0.928922,0.010463,0.020382,0.010463,0.007170,0
32,0.550011,4.505030,2.773440,1.701798,0.673652,0.926593,0.012614,0.034427,0.012614,0.007622,0
33,0.566678,3.311841,2.748000,1.767798,0.667647,0.923407,0.013729,0.038490,0.013729,0.010156,0
34,0.583345,4.671592,2.760640,1.774216,0.670956,0.920956,0.014919,0.043472,0.014919,0.011615,0
35,0.600012,3.457084,2.782240,1.999655,0.674265,0.920588,0.014934,0.041389,0.014934,0.011962,0
36,0.616679,3.293066,2.762720,1.994570,0.671569,0.924632,0.015677,0.043403,0.015677,0.014062,0
37,0.633346,4.551386,2.769440,2.233216,0.657230,0.901838,0.015110,0.042830,0.015110,0.014132,0
38,0.650013,3.174845,2.737920,2.673666,0.640319,0.893137,0.015397,0.043003,0.015397,0.016267,0
39,0.666680,4.368384,2.780320,3.276329,0.624387,0.861642,0.015694,0.043819,0.015694,0.016181,0
40,0.683347,3.392533,2.765280,3.924570,0.612868,0.856740,0.015629,0.041701,0.015629,0.016163,0
41,0.700014,3.296693,2.775680,4.259959,0.601103,0.851593,0.014774,0.036979,0.014774,0.011684,0
42,0.716681,4.321495,2.788480,4.956618,0.597304,0.837500,0.014039,0.037135,0.014039,0.008872,0
43,0.733348,3.137144,2.752480,6.023585,0.550000,0.784191,0.015945,0.041806,0.015945,0.010712,0
44,0.750015,4.905801,2.777120,7.824122,0.525368,0.757966,0.016103,0.044931,0.016103,0.012031,0
45,0.766682,3.465059,2.785920,13.306733,0.520343,0.736520,0.018511,0.051753,0.018511,0.020139,0
46,0.783349,3.237993,2.790400,20.970324,0.489093,0.690074,0.025801,0.095937,0.025801,0.013889,0
47,0.800016,4.378091,2.795680,20.299551,0.486520,0.679167,0.038241,0.118628,0.038241,0.031528,0
48,0.816683,3.160819,2.751680,12.263020,0.505270,0.711397,0.015654,0.032014,0.015654,0.013247,0
49,0.833350,5.047467,2.788480,13.794515,0.488358,0.675123,0.015224,0.033767,0.015224,0.010642,0
50,0.850017,3.441625,2.800160,17.050346,0.455760,0.632721,0.014742,0.036510,0.014742,0.007795,0
