frame,time_s,cpu_ms,gpu_ms,epe_px,epe_within1,epe_within2,scene_change,sc_max,sc_mean,sc_median,cut
16,0.283339,1.280800,0.925056,1.609394,0.644118,0.889461,0.007936,0.014531,0.007936,0.009028,0
17,0.300006,0.956500,0.634688,1.527958,0.654534,0.905637,0.009074,0.015434,0.009074,0.009740,0
18,0.316673,1.398500,0.915040,1.480573,0.662132,0.912010,0.007863,0.013368,0.007863,0.008437,0
19,0.333340,0.992700,0.633472,1.434635,0.657353,0.916667,0.010799,0.017465,0.010799,0.011233,0
20,0.350007,1.392200,1.035136,1.479847,0.658088,0.919975,0.010367,0.016476,0.010367,0.013889,0
21,0.366674,1.000700,0.635232,1.532934,0.664093,0.919853,0.010044,0.018056,0.010044,0.011615,0
22,0.383341,1.315700,0.806208,1.428139,0.665564,0.926593,0.009437,0.016024,0.009437,0.011111,0
23,0.400008,0.971200,0.635968,1.361966,0.672426,0.936029,0.009878,0.018837,0.009878,0.011042,0
24,0.416675,1.345500,0.932768,1.391007,0.669118,0.934069,0.009325,0.017830,0.009325,0.011441,0
25,0.433342,0.967300,0.636032,1.405739,0.676593,0.934559,0.009583,0.017674,0.009583,0.010712,0
26,0.450009,1.277400,0.922176,1.567197,0.667402,0.929044,0.008231,0.018958,0.008231,0.008090,0
27,0.466676,0.990100,0.633952,1.651494,0.664951,0.924387,0.008696,0.017760,0.008696,0.007222,0
28,0.483343,1.232100,0.909056,1.693388,0.659314,0.920098,0.008532,0.018490,0.008532,0.006563,0
29,0.500010,0.859700,0.630336,1.720866,0.669363,0.924387,0.008347,0.018108,0.008347,0.005521,0
30,0.516677,1.882100,0.891648,1.869857,0.663971,0.923529,0.009074,0.017708,0.009074,0.006788,0
31,0.533344,1.005200,0.632544,1.937858,0.663480,0.918260,0.010700,0.020243,0.010700,0.007118,0
32,0.550011,1.064900,1.461152,1.970170,0.670098,0.916789,0.012477,0.034063,0.012477,0.007656,0
33,0.566678,0.985100,0.639936,2.149225,0.669730,0.919730,0.013750,0.038212,0.013750,0.010052,0
34,0.583345,1.007900,0.639008,2.088587,0.671324,0.920221,0.014873,0.043437,0.014873,0.011563,0
35,0.600012,0.987100,0.636640,2.345440,0.671446,0.913971,0.014934,0.041181,0.014934,0.011997,0
36,0.616679,1.158500,0.641280,2.326061,0.661275,0.910662,0.015750,0.043403,0.015750,0.014184,0
37,0.633346,0.979900,0.636672,2.690721,0.651593,0.893873,0.015058,0.042917,0.015058,0.014115,0
38,0.650013,1.282300,0.635904,2.931265,0.629779,0.884191,0.015341,0.042708,0.015341,0.015990,0
39,0.666680,0.994700,0.635776,3.675296,0.626471,0.868260,0.015633,0.043854,0.015633,0.016198,0
40,0.683347,1.202800,0.932864,3.963732,0.622304,0.870466,0.015544,0.041267,0.015544,0.016198,0
41,0.700014,0.976100,0.635776,4.912455,0.594240,0.843627,0.014715,0.036788,0.014715,0.011441,0
42,0.716681,1.391600,0.804960,4.617382,0.610172,0.851471,0.014072,0.037587,0.014072,0.008941,0
43,0.733348,0.990800,0.637792,4.995139,0.587745,0.836520,0.015939,0.041493,0.015939,0.010747,0
44,0.750015,1.287600,1.037440,8.907516,0.565931,0.802696,0.016136,0.044844,0.016136,0.012257,0
45,0.766682,0.989300,0.643104,15.675896,0.515074,0.725735,0.018447,0.051563,0.018447,0.020017,0
46,0.783349,1.328600,0.941376,25.618060,0.480270,0.683088,0.025812,0.095694,0.025812,0.013924,0
47,0.800016,0.987200,0.643424,30.505862,0.481127,0.676103,0.038073,0.118490,0.038073,0.031701,0
48,0.816683,1.277300,0.943648,10.650932,0.515196,0.717034,0.015608,0.032031,0.015608,0.012604,0
49,0.833350,0.996500,0.644640,16.277336,0.499632,0.683824,0.015102,0.033559,0.015102,0.011007,0
50,0.850017,1.264100,0.906560,17.438565,0.476961,0.668995,0.014612,0.035937,0.014612,0.007674,0
51,0.866684,0.993400,0.643040,23.882489,0.451225,0.640809,0.015563,0.042240,0.015563,0.007639,0
52,0.883351,1.237100,0.909856,28.412555,0.383578,0.544240,0.016576,0.048437,0.016576,0.004844,0
53,0.900018,0.963200,0.639648,41.335804,0.370343,0.532966,0.044747,0.106215,0.044747,0.045747,0
54,0.916685,1.350300,0.910368,36.672866,0.400245,0.605760,0.053364,0.107187,0.053364,0.072535,0
55,0.933352,0.962200,0.633312,32.842657,0.433946,0.653554,0.100617,0.288524,0.100617,0.047778,0
56,0.950019,1.190400,0.992608,31.161726,0.399142,0.628799,0.095419,0.303160,0.095419,0.069497,0
57,0.966686,0.953100,0.617376,26.944766,0.413480,0.673897,0.123590,0.333802,0.123590,0.108472,0
58,0.983353,0.948700,0.863072,38.089690,0.377451,0.620221,0.159223,0.270868,0.159223,0.196181,0
59,1.000020,0.819900,0.595456,29.626834,0.391176,0.631495,0.123038,0.295781,0.123038,0.102448,0
60,1.016687,1.274800,0.600800,31.069501,0.370466,0.599632,0.134261,0.273889,0.134261,0.121771,0
61,1.033354,0.929600,0.594016,29.288223,0.382721,0.621936,0.112145,0.234705,0.112145,0.124670,0
62,1.050021,1.191200,0.830080,28.484601,0.384436,0.626838,0.096244,0.309045,0.096244,0.077014,0
63,1.066688,0.955500,0.597024,29.287383,0.412255,0.662990,0.106460,0.284392,0.106460,0.095347,0
64,1.083355,1.170400,0.868832,23.177388,0.482353,0.732966,0.102672,0.210278,0.102672,0.085799,0
65,1.100022,0.968200,0.608448,16.594100,0.547426,0.783701,0.087903,0.179983,0.087903,0.075382,0
66,1.116689,0.982700,0.829600,17.088078,0.545833,0.757108,0.091132,0.368750,0.091132,0.053073,0
67,1.133356,0.976400,0.627200,12.328209,0.564338,0.769853,0.101865,0.264809,0.101865,0.094687,0
