frame,time_s,cpu_ms,gpu_ms,epe_px,epe_within1,epe_within2,scene_change,sc_max,sc_mean,sc_median,cut
16,0.283339,0.998100,0.631296,1.238867,0.654044,0.922672,0.007936,0.014531,0.007936,0.009028,0
17,0.300006,1.258300,0.920512,1.181200,0.662132,0.931985,0.009074,0.015434,0.009074,0.009740,0
18,0.316673,0.970200,0.635040,1.228651,0.667402,0.930147,0.007863,0.013368,0.007863,0.008437,0
19,0.333340,0.989000,0.922144,1.270024,0.661152,0.929779,0.010799,0.017465,0.010799,0.011233,0
20,0.350007,1.068500,0.635552,1.220367,0.661029,0.936642,0.010367,0.016476,0.010367,0.013889,0
21,0.366674,0.966500,0.630272,1.145645,0.673039,0.941176,0.010044,0.018056,0.010044,0.011615,0
22,0.383341,0.995700,0.633600,1.193488,0.665074,0.937868,0.009437,0.016024,0.009437,0.011111,0
23,0.400008,1.034400,0.633920,1.150920,0.668873,0.940931,0.009878,0.018837,0.009878,0.011042,0
24,0.416675,1.118600,0.632320,1.311643,0.661397,0.931618,0.009325,0.017830,0.009325,0.011441,0
25,0.433342,1.005800,0.632672,1.337074,0.665196,0.931985,0.009583,0.017674,0.009583,0.010712,0
26,0.450009,1.242600,0.636960,1.321121,0.661520,0.934681,0.008231,0.018958,0.008231,0.008090,0
27,0.466676,0.975800,0.632544,1.512949,0.658088,0.926225,0.008696,0.017760,0.008696,0.007222,0
28,0.483343,1.106700,0.647520,1.403110,0.657230,0.927696,0.008532,0.018490,0.008532,0.006563,0
29,0.500010,0.858800,0.638208,1.356374,0.673775,0.934314,0.008347,0.018108,0.008347,0.005521,0
30,0.516677,1.148200,0.633888,1.408344,0.676103,0.937255,0.009074,0.017708,0.009074,0.006788,0
31,0.533344,1.315900,0.633920,1.567906,0.668995,0.923284,0.010700,0.020243,0.010700,0.007118,0
32,0.550011,0.988400,0.771168,1.408619,0.675368,0.926838,0.012477,0.034063,0.012477,0.007656,0
33,0.566678,1.274800,0.890848,1.754267,0.661397,0.910907,0.013750,0.038212,0.013750,0.010052,0
34,0.583345,1.065600,0.629728,2.076998,0.649387,0.891789,0.014873,0.043437,0.014873,0.011563,0
35,0.600012,1.273300,0.903968,2.168165,0.651103,0.890441,0.014934,0.041181,0.014934,0.011997,0
36,0.616679,0.977500,0.630528,1.954689,0.651593,0.897304,0.015750,0.043403,0.015750,0.014184,0
37,0.633346,1.374700,0.912096,2.345409,0.630392,0.871078,0.015058,0.042917,0.015058,0.014115,0
38,0.650013,0.993200,0.639296,2.365977,0.617647,0.864216,0.015341,0.042708,0.015341,0.015990,0
39,0.666680,1.290000,1.010112,4.733090,0.612132,0.843260,0.015633,0.043854,0.015633,0.016198,0
40,0.683347,0.983700,0.638048,7.873184,0.581005,0.807721,0.015544,0.041267,0.015544,0.016198,0
41,0.700014,1.199900,0.909600,2.718642,0.605882,0.852574,0.014715,0.036788,0.014715,0.011441,0
42,0.716681,0.956200,0.640544,3.408434,0.602941,0.845343,0.014072,0.037587,0.014072,0.008941,0
43,0.733348,1.229100,0.874656,7.923399,0.545833,0.763480,0.015939,0.041493,0.015939,0.010747,0
44,0.750015,0.963500,0.638720,15.250302,0.484191,0.681495,0.016136,0.044844,0.016136,0.012257,0
45,0.766682,0.980400,0.895776,18.290271,0.529657,0.754044,0.018447,0.051563,0.018447,0.020017,0
46,0.783349,0.999300,0.637920,45.000454,0.426961,0.603186,0.025812,0.095694,0.025812,0.013924,0
47,0.800016,0.984500,0.636640,48.110175,0.430882,0.613971,0.038073,0.118490,0.038073,0.031701,0
48,0.816683,1.105500,0.644032,40.081655,0.433211,0.633701,0.015608,0.032031,0.015608,0.012604,0
49,0.833350,1.003100,0.638368,61.726015,0.404289,0.580392,0.015102,0.033559,0.015102,0.011007,0
50,0.850017,1.239900,0.645152,18.714033,0.471201,0.661520,0.014612,0.035937,0.014612,0.007674,0
51,0.866684,0.981700,0.642656,124.318162,0.375490,0.520588,0.015563,0.042240,0.015563,0.007639,0
52,0.883351,1.259400,0.644384,167.276215,0.309559,0.442157,0.016576,0.048437,0.016576,0.004844,0
53,0.900018,0.985800,0.647424,77.197516,0.341054,0.469975,0.044747,0.106215,0.044747,0.045747,0
54,0.916685,1.386300,0.644672,32.094077,0.377696,0.581373,0.053364,0.107187,0.053364,0.072535,0
55,0.933352,0.959600,0.635392,27.654156,0.342770,0.540931,0.100617,0.288524,0.100617,0.047778,0
56,0.950019,1.184500,1.048928,32.964201,0.315074,0.528922,0.095419,0.303160,0.095419,0.069497,0
57,0.966686,0.910800,0.610144,21.739743,0.305882,0.552206,0.123590,0.333802,0.123590,0.108472,0
58,0.983353,1.201500,0.859584,33.756877,0.256985,0.491544,0.159223,0.270868,0.159223,0.196181,0
59,1.000020,0.822900,0.593056,29.913501,0.265931,0.503064,0.123038,0.295781,0.123038,0.102448,0
60,1.016687,1.366000,0.856320,31.306351,0.259191,0.481740,0.134261,0.273889,0.134261,0.121771,0
61,1.033354,0.938500,0.596416,35.524787,0.240809,0.476103,0.112145,0.234705,0.112145,0.124670,0
62,1.050021,1.323700,0.596192,34.835405,0.257843,0.489093,0.096244,0.309045,0.096244,0.077014,0
63,1.066688,0.938000,0.596320,32.684840,0.317279,0.579412,0.106460,0.284392,0.106460,0.095347,0
64,1.083355,1.460900,1.002208,28.388193,0.384804,0.656495,0.102672,0.210278,0.102672,0.085799,0
65,1.100022,0.978700,0.616000,17.920261,0.474510,0.728309,0.087903,0.179983,0.087903,0.075382,0
66,1.116689,1.360500,1.063424,19.352505,0.506250,0.728186,0.091132,0.368750,0.091132,0.053073,0
67,1.133356,1.003700,0.628256,10.590179,0.571936,0.788480,0.101865,0.264809,0.101865,0.094687,0
68,1.150023,1.298200,0.937568,6.639228,0.616667,0.844118,0.094433,0.278368,0.094433,0.017187,0
69,1.166690,0.955500,0.633632,5.183527,0.670588,0.900368,0.056752,0.252517,0.056752,0.014045,0
70,1.183357,1.137600,0.923584,1.420778,0.707598,0.940564,0.043466,0.154792,0.043466,0.009045,0
71,1.200024,0.970100,0.632064,1.184774,0.712990,0.951225,0.042238,0.155208,0.042238,0.009670,0
72,1.216691,1.235600,0.799168,1.093107,0.720588,0.954412,0.013841,0.040156,0.013841,0.008819,0
73,1.233358,0.981500,0.632256,1.364087,0.715931,0.938971,0.012674,0.031389,0.012674,0.007882,0
74,1.250025,1.344500,0.906112,1.070364,0.724142,0.954289,0.012043,0.029201,0.012043,0.006962,0
75,1.266692,0.962500,0.630304,1.095229,0.721324,0.950858,0.010853,0.026701,0.010853,0.007292,0
76,1.283359,1.226000,1.014688,1.045039,0.711029,0.952083,0.010845,0.029410,0.010845,0.006806,0
77,1.300026,0.970400,0.639680,0.947747,0.708456,0.961765,0.011516,0.027222,0.011516,0.006406,0
78,1.316693,1.115200,0.875232,0.929448,0.712500,0.962623,0.010455,0.026476,0.010455,0.007934,0
79,1.333360,0.996500,0.640352,0.922418,0.704289,0.961765,0.010584,0.026927,0.010584,0.006649,0
80,1.350027,0.973400,0.798496,0.971894,0.693260,0.956250,0.008823,0.019392,0.008823,0.007552,0
81,1.366694,0.981000,0.634592,0.977188,0.688971,0.954534,0.009296,0.016649,0.009296,0.006858,0
82,1.383361,1.005800,0.637504,0.968688,0.696814,0.951593,0.009535,0.019583,0.009535,0.008281,0
83,1.400028,1.091600,0.633216,0.980426,0.698407,0.954289,0.008924,0.015052,0.008924,0.005295,0
84,1.416695,0.990700,0.631712,0.956359,0.705637,0.958701,0.008964,0.017188,0.008964,0.006615,0
85,1.433362,1.311800,0.638464,1.002152,0.705025,0.946691,0.007990,0.015712,0.007990,0.005625,0
86,1.450029,0.965000,0.635008,1.001460,0.710172,0.954657,0.008403,0.014844,0.008403,0.007483,0
87,1.466696,1.393000,0.931584,1.010226,0.714706,0.953186,0.007596,0.013368,0.007596,0.005538,0
88,1.483363,0.993000,0.638176,0.998432,0.714093,0.953431,0.007797,0.014045,0.007797,0.007031,0
89,1.500030,0.873300,0.649088,0.986050,0.720343,0.950000,0.008221,0.015833,0.008221,0.006250,0
90,1.516697,1.217600,0.642848,1.007915,0.711887,0.945956,0.008605,0.015434,0.008605,0.006372,0
91,1.533364,1.003200,0.640384,1.008172,0.724265,0.944608,0.008736,0.015573,0.008736,0.007188,0
92,1.550031,0.982800,0.640160,1.004276,0.733824,0.949755,0.007776,0.014983,0.007776,0.006649,0
93,1.566698,1.286200,0.643072,0.988074,0.739828,0.953309,0.008088,0.015486,0.008088,0.007361,0
94,1.583365,1.049900,0.632032,1.000775,0.719118,0.952574,0.006707,0.014167,0.006707,0.004219,0
95,1.600032,1.273900,0.930176,0.959556,0.711642,0.956373,0.007276,0.013993,0.007276,0.005903,0
96,1.616699,0.957200,0.635168,0.974204,0.701225,0.957598,0.007305,0.014983,0.007305,0.005330,0
97,1.633366,1.274100,0.922560,0.957946,0.719485,0.954657,0.007577,0.014271,0.007577,0.006753,0
98,1.650033,0.964800,0.636192,0.971630,0.723162,0.955147,0.006684,0.015122,0.006684,0.003542,0
99,1.666700,1.338900,0.907904,0.939335,0.732843,0.956618,0.006757,0.014271,0.006757,0.005226,0
100,1.683367,0.991200,0.636288,0.966141,0.720588,0.949510,0.007130,0.014028,0.007130,0.005608,0
101,1.700034,1.365600,1.019808,0.987259,0.704779,0.948039,0.007303,0.014045,0.007303,0.005382,0
102,1.716701,0.973000,0.644800,0.982254,0.707353,0.952083,0.006973,0.013802,0.006973,0.004705,0
103,1.733368,1.309600,1.020064,0.993703,0.703431,0.947181,0.006530,0.013125,0.006530,0.004653,0
104,1.750035,0.974000,0.640512,0.989265,0.704412,0.950735,0.006892,0.013316,0.006892,0.006319,0
105,1.766702,1.250600,0.911232,0.968109,0.712010,0.954534,0.007228,0.013681,0.007228,0.005503,0
106,1.783369,1.003700,0.636384,0.987040,0.712010,0.950980,0.006933,0.013767,0.006933,0.005226,0
107,1.800036,1.223100,0.899808,0.958785,0.731250,0.954289,0.006634,0.014236,0.006634,0.005347,0
108,1.816703,0.960300,0.639072,0.947596,0.735172,0.951471,0.006937,0.013594,0.006937,0.006545,0
109,1.833370,0.989200,0.898432,0.965321,0.737500,0.948652,0.006468,0.013090,0.006468,0.005035,0
110,1.850037,0.975400,0.639552,0.943321,0.737132,0.954657,0.006659,0.013403,0.006659,0.005191,0
111,1.866704,0.961200,0.637920,0.974029,0.727819,0.949265,0.006960,0.013385,0.006960,0.005538,0
112,1.883371,1.269900,0.640096,0.999065,0.722059,0.942157,0.007243,0.013976,0.007243,0.007118,0
113,1.900038,0.977100,0.639040,0.993317,0.713358,0.945098,0.006213,0.013212,0.006213,0.005191,0
114,1.916705,1.218000,0.641504,1.000938,0.711275,0.948162,0.006497,0.015903,0.006497,0.004479,0
115,1.933372,0.978300,0.640992,0.999473,0.698652,0.942892,0.006618,0.016441,0.006618,0.006094,0
116,1.950039,1.286300,0.899328,1.005726,0.691667,0.940564,0.007668,0.019497,0.007668,0.006198,0
117,1.966706,0.950500,0.643968,1.004855,0.705760,0.940196,0.006750,0.012691,0.006750,0.005104,0
118,1.983373,1.496700,0.937728,1.046965,0.697794,0.935417,0.007666,0.015208,0.007666,0.006979,0
119,2.000040,0.861300,0.636768,1.044705,0.701961,0.934069,0.007338,0.016476,0.007338,0.005885,0
