frame,time_s,cpu_ms,gpu_ms,epe_px,epe_within1,epe_within2,scene_change,sc_max,sc_mean,sc_median,cut
16,0.283339,1.338100,0.637568,1.429199,0.604167,0.907843,0.007936,0.014531,0.007936,0.009028,0
17,0.300006,0.983400,0.629408,1.411463,0.602206,0.910784,0.009074,0.015434,0.009074,0.009740,0
18,0.316673,1.263500,0.851648,1.435394,0.610662,0.908701,0.007863,0.013368,0.007863,0.008437,0
19,0.333340,0.975400,0.630208,1.477379,0.603799,0.906005,0.010799,0.017465,0.010799,0.011233,0
20,0.350007,1.283600,0.633728,1.486242,0.599755,0.906373,0.010367,0.016476,0.010367,0.013889,0
21,0.366674,0.968500,0.639744,1.495002,0.606985,0.905270,0.010044,0.018056,0.010044,0.011615,0
22,0.383341,1.299800,0.915424,1.465256,0.603922,0.902696,0.009437,0.016024,0.009437,0.011111,0
23,0.400008,0.947300,0.632480,1.464214,0.594240,0.895833,0.009878,0.018837,0.009878,0.011042,0
24,0.416675,1.326000,0.950752,1.584564,0.591912,0.891544,0.009325,0.017830,0.009325,0.011441,0
25,0.433342,0.968400,0.635424,1.685029,0.594853,0.887255,0.009583,0.017674,0.009583,0.010712,0
26,0.450009,1.220800,0.938304,1.701758,0.592525,0.883211,0.008231,0.018958,0.008231,0.008090,0
27,0.466676,0.980500,0.631008,1.716293,0.596446,0.885172,0.008696,0.017760,0.008696,0.007222,0
28,0.483343,1.297300,0.858144,1.741773,0.594240,0.885907,0.008532,0.018490,0.008532,0.006563,0
29,0.500010,0.849100,0.633600,1.623623,0.612132,0.897181,0.008347,0.018108,0.008347,0.005521,0
30,0.516677,1.341700,0.934624,1.796874,0.604779,0.888113,0.009074,0.017708,0.009074,0.006788,0
31,0.533344,0.969000,0.635584,1.976163,0.598775,0.877083,0.010700,0.020243,0.010700,0.007118,0
32,0.550011,1.273100,0.633184,2.200935,0.599020,0.859681,0.012477,0.034063,0.012477,0.007656,0
33,0.566678,0.977500,0.633152,2.269060,0.583088,0.850490,0.013750,0.038212,0.013750,0.010052,0
34,0.583345,1.297300,0.945664,2.458123,0.578799,0.840809,0.014873,0.043437,0.014873,0.011563,0
35,0.600012,0.969900,0.631136,2.483686,0.578554,0.838725,0.014934,0.041181,0.014934,0.011997,0
36,0.616679,1.435900,0.944352,2.844544,0.570588,0.830515,0.015750,0.043403,0.015750,0.014184,0
37,0.633346,1.021200,0.633248,3.266625,0.563480,0.811397,0.015058,0.042917,0.015058,0.014115,0
38,0.650013,1.425400,0.958976,3.032714,0.563725,0.823897,0.015341,0.042708,0.015341,0.015990,0
39,0.666680,1.384100,0.639200,3.478831,0.553554,0.808824,0.015633,0.043854,0.015633,0.016198,0
40,0.683347,1.140100,0.931136,4.758497,0.537990,0.789828,0.015544,0.041267,0.015544,0.016198,0
41,0.700014,0.973200,0.823872,6.596316,0.496569,0.738603,0.014715,0.036788,0.014715,0.011441,0
42,0.716681,1.089800,0.641536,9.482729,0.467892,0.683578,0.014072,0.037587,0.014072,0.008941,0
43,0.733348,0.983200,0.638016,12.176649,0.437132,0.642770,0.015939,0.041493,0.015939,0.010747,0
44,0.750015,1.301300,0.635392,13.993674,0.409681,0.606005,0.016136,0.044844,0.016136,0.012257,0
45,0.766682,0.992900,0.636512,11.407861,0.398775,0.588725,0.018447,0.051563,0.018447,0.020017,0
46,0.783349,1.282000,0.952384,12.228476,0.390441,0.573652,0.025812,0.095694,0.025812,0.013924,0
47,0.800016,0.967200,0.644160,13.547034,0.378799,0.554044,0.038073,0.118490,0.038073,0.031701,0
48,0.816683,1.282300,0.939840,15.278855,0.397181,0.581373,0.015608,0.032031,0.015608,0.012604,0
49,0.833350,1.002300,0.638848,17.069126,0.401838,0.593260,0.015102,0.033559,0.015102,0.011007,0
50,0.850017,1.229900,0.931936,18.711113,0.405882,0.594240,0.014612,0.035937,0.014612,0.007674,0
51,0.866684,1.062200,0.640480,24.499652,0.422059,0.608701,0.015563,0.042240,0.015563,0.007639,0
52,0.883351,1.265900,0.828032,33.619591,0.400000,0.587868,0.016576,0.048437,0.016576,0.004844,0
