frame,interpolated,sample_ms,ready_ms,present_ms,gpu_wait_ms,caught_up
0,0,9.7839,17.6519,22.1267,3.3373,0
1,1,21.0198,26.4269,29.6620,2.9494,0
1,0,21.0198,26.4269,29.8514,0.0469,0
2,1,29.7496,34.0332,34.3746,0.1217,0
2,0,29.7496,34.0332,34.5916,0.0470,0
3,1,34.4397,39.3706,39.6867,0.1266,0
3,0,34.4397,39.3706,39.8810,0.0461,0
4,1,39.7517,44.1080,44.4846,0.1166,0
4,0,39.7517,44.1080,44.9077,0.0471,0
5,1,44.5870,49.2159,49.5094,0.1161,0
5,0,44.5870,49.2159,49.7735,0.0992,0
6,1,49.6381,53.9169,54.2549,0.1673,0
6,0,49.6381,53.9169,54.4657,0.0403,0
7,1,54.3137,58.7634,59.0552,0.1134,0
7,0,54.3137,58.7634,59.2435,0.0424,0
8,1,59.1151,63.4639,63.8761,0.1280,0
8,0,59.1151,63.4639,64.0979,0.0462,0
9,1,63.9510,68.4573,68.7938,0.1213,0
9,0,63.9510,68.4573,69.0702,0.0451,0
10,1,68.8595,72.9400,73.4007,0.2575,0
10,0,68.8595,72.9400,73.6152,0.0452,0
11,1,73.4670,77.6915,78.1041,0.1693,0
11,0,73.4670,77.6915,78.3556,0.0547,0
12,1,78.1821,82.5834,83.0509,0.1801,0
12,0,78.1821,82.5834,83.3011,0.0501,0
13,1,83.1387,87.4686,87.7983,0.1398,0
13,0,83.1387,87.4686,88.0009,0.0379,0
14,1,87.8565,92.1602,92.4670,0.1192,0
14,0,87.8565,92.1602,92.6728,0.0511,0
15,1,92.5376,96.9054,97.2906,0.1366,0
15,0,92.5376,96.9054,97.5383,0.0566,0
16,1,97.3665,101.7555,102.0852,0.1198,0
16,0,97.3665,101.7555,102.2943,0.0447,0
17,1,102.1477,106.1929,106.6257,0.2448,0
17,0,102.1477,106.1929,106.8166,0.0450,0
18,1,106.6881,110.8433,111.1657,0.1181,0
18,0,106.6881,110.8433,111.3782,0.0497,0
19,1,111.2337,115.5485,115.9115,0.1638,0
19,0,111.2337,115.5485,116.1189,0.0414,0
20,1,115.9705,119.8792,120.2046,0.1207,0
20,0,115.9705,119.8792,120.4155,0.0449,0
21,1,120.2670,124.7400,125.0642,0.1200,0
21,0,120.2670,124.7400,125.2805,0.0425,0
22,1,125.1264,129.4881,129.8121,0.1193,0
22,0,125.1264,129.4881,130.0202,0.0447,0
23,1,129.8748,133.9375,134.3943,0.2611,0
23,0,129.8748,133.9375,134.6028,0.0454,0
24,1,134.4566,138.5798,139.2275,0.2781,0
24,0,134.4566,138.5798,139.5365,0.0658,0
25,1,139.3142,143.7567,144.0718,0.1129,0
25,0,139.3142,143.7567,144.2659,0.0418,0
26,1,144.1503,148.1387,148.5076,0.1940,0
26,0,144.1503,148.1387,148.6986,0.0396,0
27,1,148.5657,152.8044,153.0909,0.1181,0
27,0,148.5657,152.8044,153.2691,0.0362,0
28,1,153.1441,157.6519,158.0449,0.1207,0
28,0,153.1441,157.6519,158.3023,0.0451,0
29,1,158.1081,162.3118,162.6587,0.1666,0
29,0,158.1081,162.3118,162.8414,0.0392,0
30,1,162.7151,166.7851,167.1576,0.1288,0
30,0,162.7151,166.7851,167.3939,0.0456,0
31,1,167.2215,171.7306,172.1354,0.1379,0
31,0,167.2215,171.7306,172.3514,0.0494,0
32,1,172.2087,176.6798,176.9745,0.1158,0
32,0,172.2087,176.6798,177.1481,0.0378,0
33,1,177.0404,180.9623,181.2868,0.1206,0
33,0,177.0404,180.9623,181.4933,0.0436,0
34,1,181.3491,185.6944,186.0973,0.1215,0
34,0,181.3491,185.6944,186.3055,0.0441,0
35,1,186.1648,190.7656,191.0638,0.1184,0
35,0,186.1648,190.7656,191.3310,0.0430,0
36,1,191.3744,195.4396,195.8112,0.1580,0
36,0,191.3744,195.4396,196.0262,0.0442,0
37,1,195.8742,199.9601,200.2885,0.1214,0
37,0,195.8742,199.9601,200.5038,0.0447,0
38,1,200.3511,204.7078,205.0336,0.1201,0
38,0,200.3511,204.7078,205.3405,0.0392,0
39,1,205.0914,209.2025,209.8350,0.4532,0
39,0,205.0914,209.2025,210.0230,0.0416,0
40,1,209.8941,213.9581,214.3675,0.1742,0
40,0,209.8941,213.9581,214.5786,0.0460,0
41,1,214.4315,218.7268,219.1641,0.1589,0
41,0,214.4315,218.7268,219.4361,0.0435,0
42,1,219.2267,223.5824,223.9499,0.1649,0
42,0,219.2267,223.5824,224.1754,0.0417,0
43,1,224.0172,228.2287,228.5538,0.1208,0
43,0,224.0172,228.2287,228.7884,0.0437,0
44,1,228.6193,232.9663,233.2797,0.1127,0
44,0,228.6193,232.9663,233.4902,0.0487,0
45,1,233.3492,237.6524,238.0171,0.1656,0
45,0,233.3492,237.6524,238.2180,0.0474,0
46,1,238.0872,242.0594,242.3841,0.1199,0
46,0,238.0872,242.0594,242.5967,0.0479,0
47,1,242.4500,246.8058,247.1602,0.1154,0
47,0,242.4500,246.8058,247.3795,0.0461,0
48,1,247.2253,251.3865,251.7534,0.1603,0
48,0,247.2253,251.3865,251.9749,0.0461,0
49,1,251.8226,256.2622,256.5876,0.1213,0
49,0,251.8226,256.2622,256.7960,0.0454,0
50,1,256.6506,261.0371,261.3603,0.1183,0
50,0,256.6506,261.0371,261.5771,0.0446,0
51,1,261.4233,265.8079,266.1470,0.1208,0
51,0,261.4233,265.8079,266.4263,0.0396,0
52,1,266.2773,270.3661,270.6902,0.1215,0
52,0,266.2773,270.3661,270.8994,0.0437,0
53,1,270.7514,275.1933,275.5234,0.1271,0
53,0,270.7514,275.1933,275.7378,0.0471,0
54,1,275.5881,279.9433,280.2845,0.1199,0
54,0,275.5881,279.9433,280.5945,0.0469,0
55,1,280.3495,284.6061,284.9474,0.1634,0
55,0,280.3495,284.6061,285.1380,0.0372,0
56,1,285.0089,289.3920,289.6862,0.1176,0
56,0,285.0089,289.3920,289.8712,0.0376,0
57,1,289.7461,294.2004,294.5304,0.1137,0
57,0,289.7461,294.2004,294.7379,0.0463,0
58,1,294.5944,298.9290,299.2182,0.1113,0
58,0,294.5944,298.9290,299.4099,0.0467,0
59,1,299.2838,303.1952,303.5174,0.1218,0
59,0,299.2838,303.1952,303.7222,0.0447,0
60,1,303.5797,308.0367,308.4385,0.1480,0
60,0,303.5797,308.0367,308.6343,0.0463,0
61,1,308.5098,312.9699,313.3149,0.1687,0
61,0,308.5098,312.9699,313.6311,0.0484,0
62,1,313.3853,317.6343,317.9777,0.1527,0
62,0,313.3853,317.6343,318.1725,0.0457,0
63,1,318.0447,322.3490,322.6429,0.1108,0
63,0,318.0447,322.3490,322.8373,0.0463,0
64,1,322.7086,327.0822,327.3982,0.1175,0
64,0,322.7086,327.0822,327.6637,0.0366,0
65,1,327.4530,331.6945,332.0394,0.1679,0
65,0,327.4530,331.6945,332.2387,0.0448,0
66,1,332.1059,336.2064,336.5168,0.1189,0
66,0,332.1059,336.2064,336.7059,0.0394,0
67,1,336.5758,341.1602,341.5594,0.1674,0
67,0,336.5758,341.1602,341.7765,0.0463,0
68,1,341.6304,346.0725,346.3642,0.1154,0
68,0,341.6304,346.0725,346.5873,0.0445,0
69,1,346.4280,350.5462,350.8414,0.1192,0
69,0,346.4280,350.5462,351.0308,0.0443,0
70,1,350.9035,355.2322,355.7414,0.3067,0
70,0,350.9035,355.2322,355.9400,0.0482,0
71,1,355.8153,360.1583,360.5039,0.1579,0
71,0,355.8153,360.1583,360.7981,0.0377,0
72,1,360.5653,364.7274,365.0152,0.1144,0
72,0,360.5653,364.7274,365.2055,0.0375,0
73,1,365.0770,369.2504,369.5969,0.1240,0
73,0,365.0770,369.2504,369.8197,0.0450,0
74,1,369.6619,374.1271,374.4210,0.1165,0
74,0,369.6619,374.1271,374.6392,0.0358,0
75,1,374.4791,378.6315,378.9691,0.1607,0
75,0,374.4791,378.6315,379.1572,0.0435,0
76,1,379.0312,383.0938,383.4151,0.1190,0
76,0,379.0312,383.0938,383.6321,0.0532,0
77,1,383.4864,387.8189,388.1203,0.1201,0
77,0,383.4864,387.8189,388.3080,0.0369,0
78,1,388.1822,392.0739,392.4084,0.1206,0
78,0,388.1822,392.0739,392.6493,0.0422,0
79,1,392.4755,396.9640,397.3277,0.1140,0
79,0,392.4755,396.9640,397.5707,0.0500,0
80,1,397.4130,401.8151,402.1548,0.1630,0
80,0,397.4130,401.8151,402.3964,0.0371,0
81,1,402.2274,406.4056,406.7458,0.1547,0
81,0,402.2274,406.4056,406.9377,0.0429,0
82,1,406.8217,411.1885,411.5663,0.1718,0
82,0,406.8217,411.1885,411.7661,0.0429,0
83,1,411.6301,415.9946,416.3589,0.1156,0
83,0,411.6301,415.9946,416.6289,0.0451,0
84,1,416.4315,420.9146,421.2589,0.1616,0
84,0,416.4315,420.9146,421.4506,0.0447,0
