frame,interpolated,sample_ms,ready_ms,present_ms,gpu_wait_ms,caught_up
0,0,10.6255,20.7134,25.1341,3.4054,0
1,1,24.1522,32.3803,35.5179,2.8589,0
1,0,24.1522,32.3803,41.5117,0.0425,0
2,1,35.6056,42.1654,42.4497,0.1089,0
2,0,35.6056,42.1654,48.5424,0.0431,0
3,1,42.5118,49.3492,49.6530,0.1245,0
3,0,42.5118,49.3492,55.8809,0.0402,0
4,1,49.7133,56.6790,57.0171,0.1625,0
4,0,49.7133,56.6790,63.7101,0.0408,0
5,1,57.0991,64.0301,66.2498,2.0466,0
5,0,57.0991,64.0301,70.8584,2.6334,0
6,1,68.9052,75.4204,75.7843,0.1244,0
6,0,68.9052,75.4204,80.2350,0.0524,0
7,1,75.8606,83.0412,83.3337,0.1227,0
7,0,75.8606,83.0412,87.7465,0.0493,0
8,1,83.4070,90.3799,90.7506,0.1963,0
8,0,83.4070,90.3799,95.0789,0.0507,0
9,1,90.8427,97.6814,97.9657,0.1120,0
9,0,90.8427,97.6814,102.2169,0.0454,0
10,1,98.0316,105.4203,105.7697,0.1226,0
10,0,98.0316,105.4203,109.9827,0.0489,0
11,1,105.8396,112.6006,112.9662,0.1654,0
11,0,105.8396,112.6006,117.1128,0.0442,0
12,1,113.0340,119.5919,119.8806,0.1189,0
12,0,113.0340,119.5919,123.9625,0.0452,0
13,1,119.9469,126.5824,126.9314,0.1802,0
13,0,119.9469,126.5824,130.9365,0.0529,0
14,1,127.0047,133.5053,133.7905,0.1188,0
14,0,127.0047,133.5053,137.7198,0.0455,0
15,1,133.8571,140.5061,140.8739,0.1362,0
15,0,133.8571,140.5061,144.7824,0.2435,0
16,1,141.1405,147.9886,148.2743,0.1163,0
16,0,141.1405,147.9886,152.1263,0.0367,0
17,1,148.3329,155.1114,155.4454,0.1630,0
17,0,148.3329,155.1114,159.3338,0.0467,0
18,1,155.5112,162.3814,162.7966,0.2314,0
18,0,155.5112,162.3814,166.6014,0.1059,0
19,1,162.9385,170.0053,170.3197,0.1441,0
19,0,162.9385,170.0053,174.1074,0.0380,0
20,1,170.4040,177.2417,177.5769,0.1603,0
20,0,170.4040,177.2417,181.3415,0.0511,0
21,1,177.8495,184.3193,184.6762,0.1631,0
21,0,177.8495,184.3193,188.4416,0.0794,0
22,1,184.8037,191.2275,191.5433,0.1215,0
22,0,184.8037,191.2275,195.2638,0.0469,0
23,1,191.6105,198.9817,199.3333,0.1537,0
23,0,191.6105,198.9817,203.0726,0.1711,0
24,1,199.5546,206.5463,206.8594,0.1168,0
24,0,199.5546,206.5463,210.5867,0.0393,0
25,1,206.9251,213.6023,213.8857,0.1171,0
25,0,206.9251,213.6023,217.6379,0.0430,0
26,1,213.9758,220.2432,220.6311,0.1928,0
26,0,213.9758,220.2432,224.3497,0.0873,0
27,1,220.7389,227.1624,227.4855,0.1213,0
27,0,220.7389,227.1624,231.0930,0.0413,0
28,1,227.5470,234.7499,235.1165,0.1614,0
28,0,227.5470,234.7499,238.7427,0.1100,0
29,1,235.2487,241.4855,241.7736,0.1167,0
29,0,235.2487,241.4855,245.3879,0.0447,0
30,1,241.8392,248.1140,248.6478,0.3038,0
30,0,241.8392,248.1140,252.2304,0.0476,0
31,1,248.7172,255.2715,255.5888,0.1217,0
31,0,248.7172,255.2715,259.1978,0.0449,0
32,1,255.6519,262.8102,263.1694,0.1917,0
32,0,255.6519,262.8102,266.7237,0.1548,0
33,1,263.3491,269.8171,270.1379,0.1233,0
33,0,263.3491,269.8171,273.7212,0.0478,0
34,1,270.2055,276.8654,277.1585,0.1175,0
34,0,270.2055,276.8654,280.6933,0.0363,0
35,1,277.2154,283.7524,284.0831,0.1170,0
35,0,277.2154,283.7524,287.6184,0.1922,0
36,1,284.2975,290.5221,290.8596,0.1684,0
36,0,284.2975,290.5221,294.4179,0.0438,0
37,1,290.9239,297.7521,298.0254,0.1070,0
37,0,290.9239,297.7521,301.5891,0.2048,0
38,1,298.2515,305.5252,305.8156,0.1172,0
38,0,298.2515,305.5252,309.4148,0.0441,0
39,1,305.8808,312.4805,312.8477,0.2018,0
39,0,305.8808,312.4805,316.3649,0.0498,0
40,1,312.9311,319.6493,319.9448,0.1161,0
40,0,312.9311,319.6493,323.4665,0.0439,0
41,1,320.0093,326.3931,326.7596,0.1978,0
41,0,320.0093,326.3931,330.2580,0.0435,0
42,1,326.8261,333.8184,334.2525,0.1107,0
42,0,326.8261,333.8184,337.8061,0.2164,0
43,1,334.4908,340.9192,341.2013,0.1116,0
43,0,334.4908,340.9192,344.6958,0.0380,0
44,1,341.2640,347.9523,348.4414,0.1481,0
44,0,341.2640,347.9523,351.9620,0.3472,0
45,1,348.8087,355.2224,355.5032,0.1150,0
45,0,348.8087,355.2224,359.0030,0.0439,0
46,1,355.5666,362.0245,362.6744,0.4829,0
46,0,355.5666,362.0245,366.1663,0.1306,0
47,1,362.8504,370.1854,370.4941,0.1258,0
47,0,362.8504,370.1854,374.0060,0.0467,0
48,1,370.5664,377.4733,377.7672,0.1165,0
48,0,370.5664,377.4733,381.7199,0.0380,0
49,1,377.8247,384.4130,384.7543,0.1628,0
49,0,377.8247,384.4130,388.2604,0.0397,0
50,1,384.8247,391.1634,391.4496,0.1181,0
50,0,384.8247,391.1634,394.9394,0.0444,0
51,1,391.5138,399.1483,399.4791,0.1548,0
51,0,391.5138,399.1483,403.0380,0.0464,0
52,1,399.6080,406.1472,406.4282,0.1153,0
52,0,399.6080,406.1472,409.9785,0.0388,0
53,1,406.4930,413.3195,413.6053,0.1171,0
53,0,406.4930,413.3195,417.1313,0.0455,0
54,1,413.6704,420.2279,420.6934,0.2979,0
54,0,413.6704,420.2279,424.2041,0.0489,0
55,1,420.7618,427.2493,427.5744,0.1275,0
55,0,420.7618,427.2493,431.1155,0.4094,0
56,1,428.0064,434.7485,435.1413,0.2296,0
56,0,428.0064,434.7485,438.6423,0.0861,0
57,1,435.2500,441.5848,441.8663,0.1158,0
57,0,435.2500,441.5848,445.4383,0.0448,0
58,1,441.9560,448.5710,448.9038,0.1698,0
58,0,441.9560,448.5710,452.3829,0.1736,0
59,1,449.1005,455.7758,456.0956,0.1207,0
59,0,449.1005,455.7758,459.5790,0.0400,0
60,1,456.1806,463.5451,463.8317,0.1165,0
60,0,456.1806,463.5451,467.4497,0.0450,0
61,1,463.8975,470.7470,471.1156,0.2003,0
61,0,463.8975,470.7470,474.6433,0.0512,0
62,1,471.1907,477.4410,477.7285,0.1171,0
62,0,471.1907,477.4410,481.2708,0.0493,0
63,1,477.7969,484.7175,485.1877,0.3006,0
63,0,477.7969,484.7175,488.7271,0.0507,0
64,1,485.2741,491.7947,492.0901,0.1184,0
64,0,485.2741,491.7947,495.6805,0.0588,0
65,1,492.1720,499.6471,499.9788,0.1638,0
65,0,492.1720,499.6471,503.5090,0.0515,0
66,1,500.0509,506.8161,507.2127,0.1474,0
66,0,500.0509,506.8161,510.8389,0.0837,0
67,1,507.3205,514.0728,514.3905,0.1236,0
67,0,507.3205,514.0728,517.9156,0.0422,0
68,1,515.4236,522.0671,522.5028,0.1432,0
68,0,515.4236,522.0671,526.1478,0.0456,0
69,1,522.6596,529.7601,530.4588,0.5267,0
69,0,522.6596,529.7601,534.0476,0.0393,0
70,1,530.5221,537.3109,537.7442,0.1662,0
70,0,530.5221,537.3109,541.3135,0.1457,0
71,1,537.9163,544.6590,544.9424,0.1156,0
71,0,537.9163,544.6590,548.4831,0.0370,0
72,1,545.0002,551.7040,552.1759,0.2953,0
72,0,545.0002,551.7040,555.7363,0.0455,0
73,1,552.2455,558.7599,559.0391,0.1119,0
73,0,552.2455,558.7599,562.5601,0.0446,0
74,1,559.1041,566.7496,567.0306,0.1139,0
74,0,559.1041,566.7496,570.6088,0.0368,0
75,1,567.0882,573.8527,574.2227,0.2063,0
75,0,567.0882,573.8527,577.8120,0.0609,0
76,1,574.3071,580.7428,581.0208,0.1058,0
76,0,574.3071,580.7428,584.5604,0.0371,0
77,1,581.0789,588.0377,588.5829,0.3591,0
77,0,581.0789,588.0377,592.1341,0.0429,0
78,1,588.6461,596.0415,596.3136,0.1011,0
78,0,588.6461,596.0415,599.8887,0.0371,0
79,1,596.3695,603.2726,603.5572,0.1107,0
79,0,596.3695,603.2726,607.1871,0.0430,0
80,1,603.6262,610.1220,610.4076,0.1156,0
80,0,603.6262,610.1220,613.9647,0.0463,0
81,1,610.4758,617.0630,617.4224,0.1157,0
81,0,610.4758,617.0630,621.0370,0.4982,0
82,1,617.9426,624.7513,625.0720,0.1227,0
82,0,617.9426,624.7513,628.6553,0.0458,0
83,1,625.1394,632.9535,633.2794,0.1200,0
83,0,625.1394,632.9535,636.8775,0.0472,0
84,1,633.3734,640.1384,640.5988,0.2937,0
84,0,633.3734,640.1384,644.1885,0.0628,0
85,1,640.7011,647.0930,647.3790,0.1163,0
85,0,640.7011,647.0930,651.0336,0.0386,0
86,1,647.4511,654.5420,654.9754,0.1965,0
86,0,647.4511,654.5420,658.5558,0.0447,0
87,1,655.0416,662.5922,662.8697,0.1132,0
87,0,655.0416,662.5922,666.5360,0.0386,0
88,1,662.9305,670.2065,670.4944,0.1169,0
88,0,662.9305,670.2065,674.1255,0.0429,0
89,1,670.5573,677.3543,677.7085,0.1160,0
89,0,670.5573,677.3543,681.6152,0.0558,0
90,1,677.7838,684.6013,684.9725,0.1952,0
90,0,677.7838,684.6013,688.5900,0.0618,0
91,1,685.0580,691.6444,691.9283,0.1140,0
91,0,685.0580,691.6444,695.5725,0.0422,0
92,1,691.9919,699.8339,700.1193,0.1165,0
92,0,691.9919,699.8339,703.7715,0.0440,0
93,1,700.1839,706.9990,707.3198,0.1278,0
93,0,700.1839,706.9990,710.9531,0.0650,0
94,1,707.4072,713.7823,714.0698,0.1182,0
94,0,707.4072,713.7823,717.6796,0.0442,0
95,1,714.1350,721.1604,721.4952,0.1349,0
95,0,714.1350,721.1604,725.0971,0.2260,0
