frame,interpolated,sample_ms,ready_ms,present_ms,gpu_wait_ms,caught_up
0,0,10.1241,21.8185,26.3468,3.5124,0
1,1,25.3622,35.0785,38.3288,2.9640,0
1,0,25.3622,35.0785,46.3241,0.0478,0
2,1,38.4313,46.9971,47.3582,0.1262,0
2,0,38.4313,46.9971,56.6284,0.0462,0
3,1,47.4274,56.3489,58.4143,1.6364,0
3,0,47.4274,56.3489,70.6738,2.5019,0
4,1,60.9382,68.6423,71.0845,0.2596,0
4,0,60.9382,68.6423,87.6413,0.0437,0
5,1,71.1498,79.7995,87.8096,0.0423,0
5,0,71.1498,79.7995,101.2957,0.0367,0
6,1,87.8657,96.1065,101.4710,0.0422,0
6,0,87.8657,96.1065,117.8421,0.0418,0
7,1,101.5332,110.1686,118.0430,0.0471,0
7,0,101.5332,110.1686,134.8560,0.0437,0
8,1,118.1262,126.6835,135.0335,0.0481,0
8,0,118.1262,126.6835,149.3917,0.0375,0
9,1,135.0907,143.8718,149.6280,0.0478,0
9,0,135.0907,143.8718,166.4207,0.0445,0
10,1,149.6927,158.0950,166.6214,0.0470,0
10,0,149.6927,158.0950,180.5519,0.0414,0
11,1,166.6961,175.4716,180.7482,0.0455,0
11,0,166.6961,175.4716,196.5621,0.0464,0
12,1,180.8174,189.3108,196.7628,0.0494,0
12,0,180.8174,189.3108,210.5669,0.0426,0
13,1,196.9401,205.6426,210.7335,0.0424,0
13,0,196.9401,205.6426,228.3815,0.0354,0
14,1,210.7917,218.9907,228.5846,0.0479,0
14,0,210.7917,218.9907,243.3949,0.0523,0
15,1,228.6581,236.7428,243.5639,0.0423,0
15,0,228.6581,236.7428,260.4792,0.0358,0
16,1,243.6221,251.9724,260.6475,0.0425,0
16,0,243.6221,251.9724,274.9704,0.0367,0
17,1,260.7036,269.0531,275.1484,0.0500,0
17,0,260.7036,269.0531,289.4796,0.0443,0
18,1,275.2128,283.3859,289.6967,0.0457,0
18,0,275.2128,283.3859,305.7188,0.0448,0
19,1,289.7620,297.9816,305.9396,0.0536,0
19,0,289.7620,297.9816,320.3131,0.0470,0
20,1,306.0119,314.1388,320.6380,0.1879,0
20,0,306.0119,314.1388,337.8226,0.0378,0
21,1,320.6973,329.1061,337.9908,0.0427,0
21,0,320.6973,329.1061,352.3715,0.0385,0
22,1,338.0500,346.2437,352.5520,0.0502,0
22,0,338.0500,346.2437,367.5106,0.0376,0
23,1,352.6185,361.4804,367.7739,0.0442,0
23,0,352.6185,361.4804,382.5284,0.0425,0
24,1,367.8367,376.1194,382.7025,0.0431,0
24,0,367.8367,376.1194,399.6256,0.0420,0
25,1,382.7649,391.3618,399.8013,0.0483,0
25,0,382.7649,391.3618,413.6791,0.0354,0
26,1,399.8566,408.2387,413.8516,0.0408,0
26,0,399.8566,408.2387,429.4466,0.0419,0
27,1,413.9290,422.8875,429.6360,0.0466,0
27,0,413.9290,422.8875,445.4496,0.0410,0
28,1,429.6970,438.1776,445.6221,0.0453,0
28,0,429.6970,438.1776,462.4494,0.0426,0
29,1,445.6843,454.3616,462.6174,0.0425,0
29,0,445.6843,454.3616,478.8428,0.0354,0
30,1,462.6720,471.1634,479.0132,0.0410,0
30,0,462.6720,471.1634,493.3222,0.0358,0
31,1,479.0685,487.9643,493.4896,0.0423,0
31,0,479.0685,487.9643,507.7251,0.0344,0
32,1,493.5431,501.8520,507.8995,0.0462,0
32,0,493.5431,501.8520,525.0152,0.0385,0
33,1,507.9584,516.4622,525.1903,0.0477,0
33,0,507.9584,516.4622,540.1603,0.0421,0
34,1,526.2512,533.9696,540.3274,0.0415,0
34,0,526.2512,533.9696,557.6888,0.0368,0
35,1,540.4495,549.1358,557.8601,0.0429,0
35,0,540.4495,549.1358,570.4241,0.0434,0
36,1,557.9248,566.2199,570.6537,0.0951,0
36,0,557.9248,566.2199,587.4817,0.0424,0
37,1,570.7314,579.1469,587.6501,0.0419,0
37,0,570.7314,579.1469,603.5183,0.1952,0
38,1,587.8736,596.1816,603.6901,0.0468,0
38,0,587.8736,596.1816,617.4842,0.1489,0
39,1,603.8598,612.0677,617.7182,0.0508,0
39,0,603.8598,612.0677,632.5371,0.1626,0
40,1,617.9045,626.1201,632.7045,0.0399,0
40,0,617.9045,626.1201,649.4552,0.1999,0
41,1,632.9318,641.7107,649.6323,0.0443,0
41,0,632.9318,641.7107,665.4037,0.2037,0
42,1,649.8566,658.1144,665.5826,0.0515,0
42,0,649.8566,658.1144,680.3583,0.3402,0
43,1,665.9671,674.4426,680.5278,0.0415,0
43,0,665.9671,674.4426,697.6332,0.1964,0
