frame,interpolated,sample_ms,ready_ms,present_ms,gpu_wait_ms,caught_up
0,0,10.1358,21.5805,25.9019,3.3062,0
1,1,24.9165,35.3114,38.4529,2.8615,0
1,0,24.9165,35.3114,38.6525,0.0449,0
2,1,38.5404,46.9755,47.2891,0.1171,0
2,0,38.5404,46.9755,47.4869,0.0388,0
3,1,47.3515,56.3052,56.6412,0.1382,0
3,0,47.3515,56.3052,56.8656,0.0423,0
4,1,56.7152,65.7906,66.1022,0.1184,0
4,0,56.7152,65.7906,66.2920,0.0385,0
5,1,66.1659,75.0246,75.3716,0.1122,0
5,0,66.1659,75.0246,75.6906,0.0533,0
6,1,75.4577,84.1331,84.4463,0.1224,0
6,0,75.4577,84.1331,84.6487,0.0466,0
7,1,84.5137,93.5133,93.8354,0.1240,0
7,0,84.5137,93.5133,94.0288,0.0448,0
8,1,93.9017,102.8198,103.1767,0.1159,0
8,0,93.9017,102.8198,103.4628,0.0497,0
9,1,103.2480,111.8693,112.1784,0.1187,0
9,0,103.2480,111.8693,112.3799,0.0438,0
10,1,112.2436,120.8865,121.1917,0.1155,0
10,0,112.2436,120.8865,121.3770,0.0443,0
11,1,121.2549,129.9585,130.4354,0.2900,0
11,0,121.2549,129.9585,130.6293,0.0457,0
12,1,130.5002,138.9620,139.3341,0.1186,0
12,0,130.5002,138.9620,139.5536,0.0500,0
13,1,139.4052,148.1623,148.4791,0.1208,0
13,0,139.4052,148.1623,148.6745,0.0452,0
14,1,148.5445,157.0973,157.4093,0.1170,0
14,0,148.5445,157.0973,157.5981,0.0426,0
15,1,157.4835,167.0411,167.4197,0.1416,0
15,0,157.4835,167.0411,167.6058,0.0437,0
16,1,167.4823,176.0969,176.4002,0.1172,0
16,0,167.4823,176.0969,176.6171,0.0443,0
17,1,176.4634,185.0561,185.3733,0.1273,0
17,0,176.4634,185.0561,185.5876,0.0435,0
18,1,185.4351,193.9743,194.2729,0.1144,0
18,0,185.4351,193.9743,194.5794,0.0366,0
19,1,194.4276,203.8740,204.1758,0.1161,0
19,0,194.4276,203.8740,204.3704,0.0445,0
20,1,204.2395,212.5571,212.9028,0.1254,0
20,0,204.2395,212.5571,213.1199,0.0484,0
21,1,212.9703,221.6981,222.0581,0.1246,0
21,0,212.9703,221.6981,222.2753,0.0434,0
22,1,222.1216,230.8512,231.2233,0.1159,0
22,0,222.1216,230.8512,231.4355,0.0431,0
23,1,231.2869,240.0422,240.3503,0.1207,0
23,0,231.2869,240.0422,240.5369,0.0364,0
24,1,240.4073,248.6949,249.0071,0.1273,0
24,0,240.4073,248.6949,249.2047,0.0428,0
25,1,249.0704,257.9401,258.2511,0.1253,0
25,0,249.0704,257.9401,258.4313,0.0452,0
26,1,258.4697,267.5610,267.8729,0.1248,0
26,0,258.4697,267.5610,268.0648,0.0358,0
27,1,267.9320,276.9095,277.2162,0.1191,0
27,0,267.9320,276.9095,277.4104,0.0432,0
28,1,277.2791,285.5985,285.9065,0.1152,0
28,0,277.2791,285.5985,286.1051,0.0478,0
29,1,285.9736,294.3560,294.6628,0.1194,0
29,0,285.9736,294.3560,294.9264,0.0451,0
30,1,294.7299,303.8959,304.2103,0.1135,0
30,0,294.7299,303.8959,304.3815,0.0402,0
31,1,304.3390,312.9222,313.2314,0.1199,0
31,0,304.3390,312.9222,313.4605,0.0445,0
32,1,313.3122,321.8712,322.2041,0.1178,0
32,0,313.3122,321.8712,322.4290,0.0428,0
33,1,322.2711,331.6770,331.9826,0.1180,0
33,0,322.2711,331.6770,332.1797,0.0417,0
34,1,332.0452,340.6470,340.9944,0.1224,0
34,0,332.0452,340.6470,341.2258,0.0433,0
35,1,341.0622,349.7601,350.1064,0.1245,0
35,0,341.0622,349.7601,350.3271,0.0406,0
36,1,350.1659,358.6968,359.0072,0.1167,0
36,0,350.1659,358.6968,359.2378,0.0445,0
37,1,359.0719,368.4204,368.7230,0.1183,0
37,0,359.0719,368.4204,368.9231,0.0456,0
38,1,368.7897,377.4490,377.7901,0.1185,0
38,0,368.7897,377.4490,377.9914,0.0432,0
39,1,377.8549,386.7967,387.1035,0.1176,0
39,0,377.8549,386.7967,387.3115,0.0447,0
40,1,387.1667,395.5792,395.9007,0.1181,0
40,0,387.1667,395.5792,396.2443,0.1400,0
41,1,396.0634,404.9086,405.2930,0.1118,0
41,0,396.0634,404.9086,405.4924,0.0478,0
42,1,405.3608,413.6947,413.9962,0.1137,0
42,0,405.3608,413.6947,414.2062,0.0430,0
43,1,414.0607,422.8653,423.1839,0.1198,0
43,0,414.0607,422.8653,423.4084,0.0422,0
