frame,interpolated,sample_ms,ready_ms,present_ms,gpu_wait_ms,caught_up
0,0,6.1034,13.4576,18.3658,3.8775,0
1,0,17.3668,23.9217,24.4073,0.1242,0
2,0,24.1056,30.1731,30.4878,0.1187,0
3,0,30.3615,36.2529,36.6299,0.1194,0
4,0,36.4549,42.4682,42.8306,0.1164,0
5,0,42.6563,48.8126,49.1737,0.1222,0
6,0,48.9783,54.8730,55.4521,0.1306,0
7,0,55.0825,61.0790,61.4105,0.1158,0
8,0,61.2347,67.4212,67.7338,0.1155,0
9,0,67.5724,73.4690,73.7851,0.1231,0
10,0,73.6265,79.3633,79.6714,0.1164,0
11,0,79.5169,85.4109,85.7403,0.1203,0
12,0,85.5651,91.7469,92.0916,0.1209,0
13,0,91.9051,98.0278,98.3561,0.1137,0
14,0,98.1928,104.1784,104.5262,0.1237,0
15,0,104.3419,110.0339,110.3869,0.1104,0
16,0,110.1785,116.2441,116.5758,0.1344,0
17,0,116.4127,122.4001,122.7247,0.1231,0
18,0,122.5628,128.4593,128.7660,0.1220,0
19,0,128.6178,134.5387,134.9171,0.1264,0
20,0,134.7102,140.6096,141.0316,0.1233,0
21,0,140.7948,147.0140,147.3721,0.1599,0
22,0,147.2138,153.1302,153.5443,0.1730,0
23,0,153.3371,159.2836,159.6077,0.1204,0
24,0,159.4436,165.7047,166.0244,0.1169,0
25,0,165.8565,171.7879,172.1200,0.1176,0
26,0,171.9594,177.8899,178.2048,0.1147,0
27,0,178.0395,184.0914,184.4045,0.1152,0
28,0,184.2424,190.2538,190.5525,0.1163,0
29,0,190.4032,195.8854,196.2828,0.1182,0
30,0,196.1822,202.0204,202.3421,0.1277,0
31,0,202.1865,208.0687,208.3625,0.1158,0
32,0,208.2175,214.4585,214.7766,0.1217,0
33,0,214.6162,220.4549,220.7515,0.1140,0
34,0,220.6019,226.4579,226.7676,0.1137,0
35,0,226.6053,232.3419,232.7270,0.1157,0
36,0,232.4927,238.6007,238.9293,0.1165,0
37,0,238.7550,244.6440,244.9610,0.1129,0
38,0,244.7940,250.8219,251.1358,0.1183,0
39,0,250.9801,256.9375,257.2572,0.1173,0
40,0,257.0963,262.7736,263.1537,0.1107,0
41,0,262.9227,268.8925,269.2279,0.1184,0
42,0,269.0506,274.9727,275.3357,0.1699,0
43,0,275.1758,281.2530,281.5553,0.1134,0
44,0,281.4010,287.3759,287.7421,0.1268,0
45,0,287.5410,293.2825,293.6599,0.1254,0
46,0,293.4462,299.4894,299.8180,0.1203,0
47,0,299.6434,305.4916,305.8267,0.1211,0
48,0,305.6478,311.6466,311.9734,0.1193,0
49,0,311.7993,317.7876,318.1421,0.1196,0
50,0,317.9542,323.8380,324.1776,0.1191,0
51,0,323.9993,330.1872,330.4814,0.1136,0
52,0,330.3333,336.3497,336.6702,0.1182,0
53,0,336.5069,342.3925,342.7036,0.1177,0
54,0,342.5461,348.6591,348.9945,0.1134,0
55,0,348.8121,354.7974,355.1699,0.1269,0
56,0,354.9622,361.0481,361.3811,0.1224,0
57,0,361.2045,367.2815,367.6097,0.1175,0
58,0,367.4437,373.5556,373.9372,0.1746,0
59,0,373.7733,379.2486,379.5667,0.1195,0
60,0,379.4055,385.0603,385.3912,0.1111,0
61,0,385.2059,391.0745,391.4052,0.1164,0
62,0,391.2233,397.3315,397.6446,0.1249,0
63,0,397.4900,403.3579,403.8946,0.1145,0
64,0,403.5327,409.8038,410.1140,0.1143,0
65,0,409.9538,415.9898,416.3134,0.1176,0
66,0,416.1459,422.0703,422.3918,0.1338,0
67,0,422.2416,428.1655,428.4622,0.1168,0
68,0,428.3153,434.5128,434.8883,0.1311,0
69,0,434.6829,440.4926,440.8312,0.1207,0
70,0,440.6464,446.7756,447.1533,0.1165,0
71,0,446.9245,452.9678,453.2907,0.1254,0
72,0,453.1312,459.3543,459.6895,0.1135,0
73,0,459.5053,465.7075,466.0910,0.1080,0
74,0,465.8624,472.1389,472.4509,0.1172,0
75,0,472.2903,478.2682,478.7117,0.1166,0
76,0,478.4227,484.7941,485.1981,0.1270,0
77,0,484.9582,490.9374,491.2653,0.1213,0
78,0,491.0929,497.2655,497.5748,0.1125,0
79,0,497.4147,503.3581,503.6717,0.1165,0
80,0,503.5107,509.6074,510.1218,0.1688,0
81,0,510.3148,515.8275,516.2317,0.1148,0
82,0,516.0675,522.0595,522.3922,0.1272,0
83,0,522.2257,528.1871,528.5193,0.1354,0
84,0,528.3606,534.6025,534.9047,0.1155,0
85,0,534.7511,540.5430,540.8420,0.1139,0
86,0,540.6916,546.8516,547.3350,0.1924,0
87,0,547.0899,553.1298,553.4548,0.1160,0
