frame,interpolated,sample_ms,ready_ms,present_ms,gpu_wait_ms,caught_up
0,0,5.4010,11.3744,15.8269,3.3619,0
1,0,14.7677,20.6925,21.0474,0.1144,0
2,0,20.9154,25.9542,26.2848,0.1156,0
3,0,26.1109,30.7493,31.0685,0.1185,0
4,0,30.9052,36.0207,36.3469,0.1175,0
5,0,36.1805,40.9925,41.3527,0.1162,0
6,0,41.1605,45.6613,46.0284,0.1628,0
7,0,45.8633,51.3338,51.6453,0.1154,0
8,0,51.4838,56.2667,56.5652,0.1142,0
9,0,56.4159,61.0659,61.4184,0.1216,0
10,0,61.2229,66.2725,66.5928,0.1141,0
11,0,66.4294,71.4691,71.8110,0.1203,0
12,0,71.6212,76.1107,76.4739,0.1715,0
13,0,76.3165,81.6017,81.9089,0.1130,0
14,0,81.7485,86.7508,87.1033,0.1197,0
15,0,86.9139,91.6182,91.9699,0.1170,0
16,0,91.8041,96.8031,97.1794,0.1263,0
17,0,96.9686,101.6329,102.0314,0.1637,0
18,0,101.8311,106.1127,106.6588,0.3601,0
19,0,106.5095,111.3038,111.5927,0.1143,0
20,0,111.4780,116.6306,117.0929,0.2635,0
21,0,116.9332,121.8320,122.1651,0.1198,0
22,0,121.9874,127.1334,127.4847,0.1139,0
23,0,127.2846,131.9282,132.2802,0.1565,0
24,0,132.1187,136.8213,137.1728,0.1150,0
25,0,136.9710,141.9075,142.2209,0.1139,0
26,0,142.0561,147.4318,147.7406,0.1107,0
27,0,147.5769,152.4717,152.7732,0.1174,0
28,0,152.6211,157.5747,157.9429,0.1182,0
29,0,157.7513,162.4459,162.8309,0.1935,0
30,0,162.6770,167.3267,167.6355,0.1123,0
31,0,167.4777,172.6436,172.9521,0.1163,0
32,0,172.7947,177.6508,177.9826,0.1212,0
33,0,177.8081,183.0557,183.3845,0.1218,0
34,0,183.2138,188.3098,188.6379,0.1175,0
35,0,188.4760,193.1074,193.4295,0.1306,0
36,0,193.2752,197.8085,198.1148,0.1173,0
37,0,197.9610,203.0563,203.3642,0.1150,0
38,0,203.2068,207.9538,208.2685,0.1153,0
39,0,208.1031,212.7031,213.0859,0.1511,0
40,0,212.9018,217.8630,218.4324,0.2489,0
41,0,218.2502,222.7441,223.0577,0.1161,0
42,0,222.8958,227.5343,227.9757,0.1608,0
43,0,227.7279,232.7515,233.2056,0.1194,0
44,0,232.9562,238.1104,238.4171,0.1083,0
45,0,238.2710,242.8092,243.1691,0.1607,0
46,0,243.0101,248.3336,248.7082,0.1177,0
47,0,248.4865,253.4656,253.7807,0.1193,0
48,0,253.6215,258.3461,258.6724,0.1198,0
49,0,258.4992,263.4743,263.9496,0.1193,0
50,0,263.6317,268.5617,268.9460,0.1249,0
51,0,268.7550,273.3838,273.7460,0.1620,0
52,0,273.5857,278.2965,278.6233,0.1210,0
53,0,278.4502,283.7899,284.1335,0.1155,0
54,0,283.9505,288.8149,289.1253,0.1124,0
55,0,288.9596,294.0836,294.4115,0.1247,0
56,0,294.2493,299.0938,299.4664,0.1236,0
57,0,299.2530,303.8815,304.2663,0.1653,0
58,0,304.0844,308.9816,309.2903,0.1137,0
59,0,309.1295,314.5507,314.9012,0.1204,0
60,0,314.7144,319.6392,319.9467,0.1102,0
61,0,319.7840,324.7300,325.0690,0.1201,0
62,0,324.8884,329.7588,330.1666,0.1236,0
63,0,329.9229,334.4465,334.8133,0.1655,0
64,0,334.6511,339.4998,339.8465,0.1206,0
65,0,339.6569,344.4327,344.7548,0.1159,0
66,0,344.5957,349.8491,350.1688,0.1182,0
67,0,350.0045,355.2237,355.5583,0.1220,0
68,0,355.3805,360.3471,360.7613,0.1237,0
69,0,360.5018,365.0451,365.4077,0.1661,0
70,0,365.2488,370.1800,370.5290,0.1220,0
71,0,370.3466,375.1181,375.4616,0.1174,0
72,0,375.2757,380.2189,380.5422,0.1142,0
