frame,interpolated,sample_ms,ready_ms,present_ms,gpu_wait_ms,caught_up
0,0,10.0629,16.6168,21.0029,3.2937,0
1,1,19.9446,23.6829,26.9688,3.0172,0
1,0,19.9446,23.6829,27.1653,0.0406,0
2,1,27.0527,29.9671,30.4870,0.2886,0
2,0,27.0527,29.9671,30.7065,0.0483,0
3,1,30.5558,34.0655,34.3749,0.1170,0
3,0,30.5558,34.0655,34.6156,0.0394,0
4,1,34.4380,37.1930,37.6464,0.2804,0
4,0,34.4380,37.1930,37.8907,0.0828,0
5,1,37.7551,40.6403,41.0281,0.1969,0
5,0,37.7551,40.6403,41.2307,0.0366,0
6,1,41.0856,44.4041,44.9872,0.3662,0
6,0,41.0856,44.4041,45.2254,0.0446,0
7,1,45.0514,48.0676,48.4852,0.1536,0
7,0,45.0514,48.0676,48.7631,0.0917,0
8,1,48.6042,51.1920,51.7936,0.3953,0
8,0,48.6042,51.1920,52.0787,0.0425,0
9,1,51.8586,55.0090,55.2969,0.1083,0
9,0,51.8586,55.0090,55.4931,0.0401,0
10,1,55.3629,58.3683,58.6704,0.1173,0
10,0,55.3629,58.3683,58.8727,0.0398,0
11,1,58.7335,61.8832,62.1728,0.1103,0
11,0,58.7335,61.8832,62.4309,0.0411,0
12,1,62.2580,65.3272,65.7017,0.1550,0
12,0,62.2580,65.3272,65.9806,0.0973,0
13,1,65.8275,68.9316,69.2773,0.1162,0
13,0,65.8275,68.9316,69.4861,0.0436,0
14,1,69.3418,72.4084,72.7511,0.1301,0
14,0,69.3418,72.4084,73.1541,0.0449,0
15,1,73.1626,75.8970,76.1997,0.1223,0
15,0,73.1626,75.8970,76.3931,0.0398,0
16,1,76.2617,79.5764,79.9524,0.1875,0
16,0,76.2617,79.5764,80.1415,0.0388,0
17,1,80.0119,83.2496,83.5956,0.1267,0
17,0,80.0119,83.2496,83.9725,0.0495,0
18,1,84.1612,86.9127,87.3058,0.1819,0
18,0,84.1612,86.9127,87.5834,0.0418,0
19,1,87.6590,90.5843,91.0329,0.2113,0
19,0,87.6590,90.5843,91.2214,0.0408,0
20,1,91.0944,94.0900,94.3864,0.1161,0
20,0,91.0944,94.0900,94.7197,0.0441,0
21,1,94.7237,97.7562,98.0817,0.1161,0
21,0,94.7237,97.7562,98.4358,0.1091,0
22,1,98.2261,101.1689,101.7995,0.3851,0
22,0,98.2261,101.1689,102.1763,0.0493,0
23,1,102.1944,105.1924,105.4917,0.1181,0
23,0,102.1944,105.1924,105.7227,0.0448,0
24,1,105.5614,108.6783,108.9986,0.1166,0
24,0,105.5614,108.6783,109.4753,0.0490,0
25,1,109.3628,113.0815,113.4488,0.1852,0
25,0,109.3628,113.0815,113.7590,0.0430,0
26,1,113.7983,116.9936,117.3032,0.1124,0
26,0,113.7983,116.9936,117.6123,0.0412,0
27,1,117.7199,120.6316,121.2498,0.3713,0
27,0,117.7199,120.6316,121.5894,0.0423,0
28,1,121.5962,124.5305,124.8696,0.1163,0
28,0,121.5962,124.5305,125.2137,0.0490,0
29,1,125.2252,128.2609,128.5894,0.1124,0
29,0,125.2252,128.2609,128.8664,0.0465,0
30,1,128.6616,131.5201,132.0261,0.1171,0
30,0,128.6616,131.5201,132.5528,0.1395,0
31,1,132.6411,135.6528,135.9560,0.1191,0
31,0,132.6411,135.6528,136.2662,0.0478,0
