frame,interpolated,sample_ms,ready_ms,present_ms,gpu_wait_ms,caught_up
0,0,5.8843,15.1447,19.3625,3.2400,0
1,0,18.4174,27.0059,27.6474,0.1370,0
2,0,27.2480,35.4249,35.8992,0.2464,0
3,0,35.7116,43.4011,43.7599,0.1256,0
4,0,43.5726,51.3780,51.6914,0.1108,0
5,0,51.5245,59.2988,59.6258,0.1184,0
6,0,59.4554,67.4251,67.7864,0.1172,0
7,0,67.5750,75.3746,75.6848,0.1154,0
8,0,75.5223,83.5172,83.8497,0.1223,0
9,0,83.6754,91.5058,91.8428,0.1204,0
10,0,91.6647,99.6437,99.9708,0.1178,0
11,0,99.7967,107.5718,108.0077,0.1243,0
12,0,107.7354,115.8134,116.1833,0.1693,0
13,0,116.0187,123.8813,124.2553,0.1201,0
14,0,124.0397,132.0428,132.4030,0.1168,0
15,0,132.2017,140.0319,140.3454,0.1122,0
16,0,140.1813,148.0131,148.3279,0.1174,0
17,0,148.1649,156.0228,156.3470,0.1208,0
18,0,156.1819,164.1597,164.4619,0.1070,0
19,0,164.3031,172.0769,172.4203,0.1166,0
20,0,172.2350,180.2419,180.5806,0.1168,0
21,0,180.4053,188.3187,188.7081,0.1152,0
22,0,188.5651,196.4679,196.7931,0.1182,0
23,0,196.6282,204.3691,204.7386,0.1708,0
24,0,204.5756,212.2942,212.6443,0.1205,0
25,0,212.4531,220.2577,220.6253,0.1159,0
26,0,220.4159,228.1540,228.4651,0.1243,0
27,0,228.3120,236.1193,236.4405,0.1140,0
28,0,236.2702,244.0420,244.3471,0.1167,0
29,0,244.1920,252.1567,252.4591,0.1082,0
30,0,252.3300,260.2371,260.5852,0.1281,0
31,0,260.4045,268.2521,268.6188,0.1181,0
32,0,268.4067,276.1656,276.5053,0.1230,0
33,0,276.3238,284.3144,284.6521,0.1171,0
34,0,284.4688,292.2099,292.5437,0.1182,0
35,0,292.3871,300.4826,300.8211,0.1208,0
36,0,300.6439,308.3471,308.6873,0.1270,0
37,0,308.5084,316.5687,316.8935,0.1141,0
38,0,316.7277,324.5242,324.8266,0.1053,0
39,0,324.6638,332.5966,332.9160,0.1219,0
40,0,332.7589,340.4649,340.8209,0.1672,0
41,0,340.6643,348.7292,349.1200,0.1074,0
42,0,348.8762,356.7546,357.1316,0.1302,0
43,0,356.9213,364.9612,365.2920,0.1190,0
44,0,365.1137,372.8050,373.1547,0.1222,0
45,0,372.9706,381.0417,381.3727,0.1158,0
46,0,381.1939,388.9210,389.2273,0.1179,0
47,0,389.0727,396.9714,397.3266,0.1089,0
48,0,397.1134,404.8865,405.2497,0.1167,0
49,0,405.0486,413.2776,413.5916,0.1119,0
50,0,413.4278,421.2086,421.5638,0.1228,0
