frame,interpolated,sample_ms,ready_ms,present_ms,gpu_wait_ms,caught_up
0,0,6.2884,12.0114,16.2517,3.2941,0
1,0,15.3367,19.2833,19.8442,0.2932,0
2,0,19.6359,23.4459,23.7762,0.1119,0
3,0,23.5932,27.0024,27.3614,0.1701,0
4,0,27.2067,30.9666,31.2869,0.1219,0
5,0,31.1239,34.9198,35.2981,0.1577,0
6,0,35.1128,38.5522,38.9626,0.1966,0
7,0,38.7866,42.6870,43.0262,0.1169,0
8,0,42.8378,47.2179,47.5612,0.1244,0
9,0,47.3809,51.3646,51.7548,0.1730,0
10,0,51.5717,55.0222,55.4075,0.1991,0
11,0,55.2583,59.0974,59.4226,0.1164,0
12,0,59.2554,63.1949,63.5304,0.1235,0
13,0,63.3559,67.3130,67.6943,0.1631,0
14,0,67.5103,71.2831,71.6317,0.1114,0
15,0,71.4344,75.5195,75.9131,0.1292,0
16,0,75.7125,80.0742,80.4139,0.1215,0
17,0,80.2507,84.3544,84.7012,0.1208,0
18,0,84.5143,88.2714,88.6415,0.1209,0
19,0,88.4392,92.4524,92.7703,0.1189,0
20,0,92.6056,96.3480,96.7001,0.1238,0
21,0,96.5140,100.4317,100.8779,0.1331,0
22,0,100.6696,104.8095,105.1166,0.1159,0
23,0,104.9848,108.9128,109.3656,0.1641,0
24,0,109.1281,113.5085,113.8257,0.1157,0
25,0,113.6627,117.4989,117.8945,0.1638,0
26,0,117.7175,121.4322,121.7702,0.1191,0
27,0,121.5848,125.4118,125.7731,0.1623,0
28,0,125.6107,129.2088,129.6066,0.1159,0
29,0,129.3693,132.9311,133.4186,0.2886,0
30,0,133.2621,137.1511,137.4622,0.1170,0
31,0,137.3029,140.9177,141.2340,0.1150,0
32,0,141.0723,145.0263,145.5059,0.2879,0
33,0,145.3700,149.4463,149.7578,0.1148,0
34,0,149.5960,153.4421,153.8012,0.1640,0
35,0,153.6411,157.2511,157.5688,0.1151,0
36,0,157.4105,160.8827,161.2651,0.1918,0
37,0,161.1196,165.0107,165.4156,0.1152,0
38,0,165.1592,168.7262,169.1553,0.2078,0
39,0,168.9730,172.7659,173.0757,0.1145,0
40,0,172.9153,176.8356,177.1600,0.1202,0
41,0,176.9961,181.0858,181.3923,0.1163,0
42,0,181.2414,185.0702,185.4145,0.1217,0
43,0,185.2355,188.6814,189.1316,0.1949,0
44,0,189.1266,192.8943,193.2462,0.1182,0
45,0,193.0612,196.6305,197.0372,0.2002,0
46,0,196.8712,200.7581,201.1229,0.1138,0
47,0,200.9077,204.8935,205.2457,0.1208,0
48,0,205.0635,208.9333,209.2510,0.1197,0
49,0,209.0900,213.4807,213.7867,0.1159,0
50,0,213.6329,217.4886,217.8809,0.1627,0
51,0,217.7054,221.6015,221.9545,0.1300,0
52,0,221.7725,225.6533,225.9677,0.1175,0
53,0,225.8070,229.5449,229.8951,0.1278,0
54,0,229.7174,233.5847,233.9413,0.1613,0
55,0,233.7819,237.6131,238.0507,0.1254,0
56,0,237.7811,241.3105,241.7528,0.1923,0
57,0,241.5510,245.8094,246.2433,0.1390,0
58,0,245.9847,249.6295,249.9477,0.1280,0
59,0,249.7936,253.5506,253.8555,0.1160,0
60,0,253.6997,257.4301,257.7867,0.1241,0
61,0,257.6015,261.4592,261.8170,0.1612,0
62,0,261.6541,265.3280,265.7105,0.1133,0
63,0,265.4952,268.9990,269.3860,0.1951,0
64,0,269.2270,272.9905,273.3274,0.1250,0
65,0,273.1561,277.0537,277.3538,0.1165,0
66,0,277.2072,281.2143,281.5767,0.1213,0
67,0,281.3696,285.2193,285.5765,0.1208,0
68,0,285.3823,289.3040,289.6627,0.1631,0
69,0,289.5053,293.2161,293.6019,0.1212,0
70,0,293.3781,297.1121,297.5842,0.2737,0
71,0,297.4265,301.3500,301.7396,0.1660,0
72,0,301.5564,305.1132,305.4782,0.1565,0
73,0,305.3121,309.0899,309.4255,0.1205,0
74,0,309.2424,313.6790,314.0104,0.1193,0
75,0,313.8333,317.6000,318.0116,0.2014,0
76,0,317.8380,321.4397,321.7964,0.1173,0
77,0,321.6050,325.6075,325.9670,0.1265,0
78,0,325.7742,329.3848,329.7326,0.1200,0
79,0,329.5497,333.1295,333.6407,0.2975,0
80,0,333.4600,337.2112,337.6032,0.1241,0
81,0,337.3714,340.8656,341.2674,0.1629,0
82,0,341.0741,345.3899,345.7235,0.1182,0
83,0,345.5435,349.3639,349.7144,0.1202,0
84,0,349.5237,353.3996,353.7349,0.1239,0
85,0,353.5595,357.3251,357.6581,0.1199,0
86,0,357.4839,361.0764,361.5358,0.1873,0
87,0,361.2989,365.0988,365.5101,0.1126,0
88,0,365.2476,368.8153,369.2770,0.2059,0
89,0,369.0594,373.0075,373.3187,0.1157,0
90,0,373.1557,376.7440,377.0916,0.1179,0
91,0,376.9060,381.0506,381.5094,0.2587,0
92,0,381.3499,385.1366,385.5173,0.1246,0
93,0,385.3046,388.9198,389.4779,0.3629,0
94,0,389.3223,392.9350,393.2666,0.1150,0
95,0,393.0877,396.5162,396.8901,0.1632,0
96,0,396.7207,400.6473,400.9793,0.0959,0
97,0,400.7984,404.5736,404.9467,0.1266,0
98,0,404.7463,408.6985,409.0564,0.1213,0
99,0,408.8661,413.1319,413.4336,0.1131,0
100,0,413.2814,417.2002,417.5950,0.1702,0
101,0,417.4811,421.2079,421.5928,0.1270,0
102,0,421.3818,425.4874,425.8027,0.1212,0
103,0,425.6454,429.4177,429.7929,0.1201,0
104,0,429.5879,433.5575,433.9347,0.1617,0
105,0,433.7541,437.5439,437.8404,0.1107,0
106,0,437.7191,441.4060,441.8937,0.1956,0
107,0,441.6481,446.1791,446.6822,0.2819,0
108,0,446.4995,450.4598,450.8183,0.1633,0
109,0,450.6579,454.4734,454.8774,0.1133,0
110,0,454.6269,458.4144,458.9152,0.2702,0
111,0,458.7587,462.5532,462.8652,0.1131,0
112,0,462.7015,466.2237,466.7159,0.2954,0
113,0,466.5558,470.4757,470.7853,0.1168,0
114,0,470.6295,474.4212,474.7595,0.1245,0
115,0,474.5870,478.8820,479.2849,0.1222,0
116,0,479.0397,482.6486,483.1799,0.2679,0
117,0,482.9562,486.7861,487.0937,0.1136,0
118,0,486.9317,490.7024,491.0100,0.1150,0
119,0,490.8542,494.8388,495.1619,0.1200,0
120,0,494.9944,499.0618,499.3967,0.1208,0
121,0,499.2183,503.2091,503.5667,0.1218,0
122,0,503.3744,507.0186,507.3969,0.1154,0
123,0,507.6286,511.5054,512.1748,0.3492,0
124,0,511.9544,515.8553,516.1621,0.1138,0
125,0,516.0059,520.0439,520.5325,0.2018,0
126,0,520.2851,524.1798,524.5243,0.1227,0
127,0,524.3448,528.3165,528.6827,0.1212,0
128,0,528.4809,532.8315,533.1557,0.1193,0
129,0,532.9949,537.0100,537.3088,0.1167,0
130,0,537.1601,541.0025,541.3451,0.1214,0
131,0,541.1634,545.4687,545.7982,0.1186,0
132,0,545.6222,549.6020,549.9479,0.1236,0
133,0,549.7688,553.7467,554.0888,0.1201,0
134,0,553.9107,557.7058,558.0489,0.1207,0
135,0,557.8797,561.8932,562.2157,0.1198,0
136,0,562.0544,566.0234,566.3539,0.1218,0
137,0,566.1811,570.0475,570.4335,0.1646,0
138,0,570.2518,574.0391,574.3759,0.1195,0
139,0,574.2006,578.5426,578.8754,0.1196,0
140,0,578.6999,582.8087,583.1211,0.1165,0
141,0,582.9615,586.8590,587.1643,0.1143,0
142,0,587.0075,590.7068,591.0451,0.1209,0
143,0,590.8703,594.8297,595.1683,0.1214,0
144,0,594.9914,598.8389,599.2760,0.1847,0
145,0,599.0955,602.5907,603.0060,0.1975,0
146,0,602.8346,606.6491,606.9568,0.1155,0
147,0,606.7992,610.4796,610.8215,0.1278,0
148,0,610.6420,614.7479,615.0806,0.1242,0
149,0,614.9101,618.5996,618.9499,0.1209,0
150,0,618.7876,622.8100,623.1404,0.1178,0
151,0,622.9623,626.8124,627.2551,0.1226,0
152,0,627.0077,631.1179,631.5211,0.1240,0
153,0,631.3379,635.1785,635.6300,0.1102,0
154,0,635.3811,639.4939,639.8801,0.1230,0
155,0,639.7076,643.5917,643.9394,0.1394,0
156,0,643.8091,647.9547,648.2758,0.1193,0
157,0,648.1114,651.9582,652.3012,0.1523,0
158,0,652.1483,656.1326,656.4357,0.1146,0
159,0,656.2823,660.0768,660.4121,0.1166,0
160,0,660.2343,664.2341,664.5280,0.1157,0
161,0,664.3827,668.2764,668.5942,0.1158,0
162,0,668.4379,672.4180,672.7676,0.1600,0
163,0,672.6170,676.3958,676.7406,0.1306,0
164,0,676.5652,680.8587,681.2068,0.1525,0
165,0,681.0533,684.8909,685.2546,0.1232,0
166,0,685.0794,688.6039,689.0012,0.1612,0
167,0,688.8158,692.8501,693.2309,0.1154,0
168,0,693.0068,696.6824,697.0785,0.1792,0
169,0,696.9344,700.8634,701.1846,0.1110,0
170,0,701.0076,704.6597,704.9919,0.1200,0
171,0,704.8199,708.8013,709.1412,0.1239,0
172,0,708.9677,713.3767,713.7094,0.1235,0
173,0,713.5363,717.6038,717.9075,0.1147,0
174,0,717.7521,721.3932,721.9721,0.1176,0
175,0,721.5701,725.7755,726.1080,0.1150,0
176,0,725.9210,729.9047,730.2243,0.1162,0
177,0,730.0653,734.2040,734.5413,0.1213,0
178,0,734.3619,738.0393,738.3800,0.1199,0
179,0,738.2034,742.1476,742.5282,0.1267,0
180,0,742.3190,746.8320,747.1600,0.1184,0
181,0,746.9820,751.2053,751.6154,0.1166,0
182,0,751.3605,754.9706,755.3794,0.1952,0
183,0,755.2043,759.1468,759.4922,0.1227,0
184,0,759.3113,762.9559,763.2864,0.1225,0
185,0,763.1176,767.2222,767.5619,0.1186,0
186,0,767.3854,771.1390,771.4823,0.1230,0
187,0,771.3033,775.1287,775.5204,0.1651,0
188,0,775.3284,779.7628,780.0789,0.1139,0
189,0,779.9142,784.1000,784.4083,0.1146,0
190,0,784.2484,788.1647,788.4958,0.1194,0
191,0,788.3225,792.2515,792.5835,0.1220,0
192,0,792.4122,796.1415,796.4775,0.1229,0
193,0,796.3039,800.3847,800.7379,0.1624,0
194,0,800.5782,804.4193,804.7586,0.1235,0
195,0,804.5830,808.5978,808.9652,0.1292,0
196,0,808.7760,813.4527,813.7819,0.1183,0
197,0,813.6211,817.7946,818.1503,0.1198,0
198,0,817.9508,821.6504,822.0534,0.2065,0
199,0,821.9361,825.8988,826.2009,0.1203,0
200,0,826.0521,829.7813,830.1747,0.1239,0
201,0,829.9453,834.0873,834.4286,0.1197,0
202,0,834.2409,837.9460,838.2594,0.1131,0
203,0,838.1034,842.2646,842.6005,0.1204,0
204,0,842.4242,846.8558,847.1705,0.1279,0
205,0,847.0189,851.1761,851.5087,0.1198,0
206,0,851.3302,854.8979,855.2611,0.1267,0
207,0,855.0847,859.1512,859.4636,0.1175,0
208,0,859.3084,863.1340,863.6589,0.1224,0
209,0,863.2963,867.6256,868.0339,0.1668,0
210,0,867.8429,871.5566,871.8709,0.1171,0
211,0,871.7169,875.8277,876.2194,0.1217,0
212,0,875.9890,880.6634,880.9716,0.1157,0
213,0,880.8104,885.0601,885.4191,0.1210,0
214,0,885.2230,889.2746,889.6431,0.1714,0
215,0,889.4870,893.3778,893.6964,0.1135,0
216,0,893.5369,897.7380,898.0536,0.1241,0
217,0,897.8986,901.8672,902.1729,0.1179,0
218,0,902.0211,906.0147,906.3594,0.1639,0
219,0,906.2117,909.9904,910.2897,0.1197,0
220,0,910.1469,914.5313,914.9048,0.1606,0
221,0,914.7268,919.0087,919.3471,0.1204,0
222,0,919.1709,923.2655,923.6041,0.1210,0
223,0,923.4272,927.1224,927.4916,0.1671,0
224,0,927.3304,931.4606,931.7927,0.1235,0
225,0,931.6295,935.4429,935.7538,0.1064,0
226,0,935.5898,939.8550,940.1613,0.1224,0
