frame,interpolated,sample_ms,ready_ms,present_ms,gpu_wait_ms,caught_up
0,0,10.3071,22.0327,26.6401,3.5303,0
1,1,25.5915,35.9528,39.0148,2.7698,0
1,0,25.5915,35.9528,47.1400,0.0447,0
2,1,39.1021,47.9411,48.2479,0.1202,0
2,0,39.1021,47.9411,56.4518,0.0420,0
3,1,48.3102,57.1924,58.3912,0.1338,0
3,0,48.3102,57.1924,66.4474,0.0511,0
4,1,58.4895,67.3964,67.9250,0.2982,0
4,0,58.4895,67.3964,76.4978,0.1554,0
5,1,68.1035,77.1004,77.8434,0.1126,0
5,0,68.1035,77.1004,83.3996,0.0418,0
6,1,77.9076,87.0348,88.9707,1.7321,0
6,0,77.9076,87.0348,94.4044,2.8529,0
7,1,91.8555,101.1835,101.6017,0.1625,0
7,0,91.8555,101.1835,106.9808,0.0424,0
8,1,101.6996,111.4512,111.8002,0.1297,0
8,0,101.6996,111.4512,117.2224,0.0445,0
9,1,111.8643,120.7013,121.0854,0.1873,0
9,0,111.8643,120.7013,126.3435,0.0430,0
10,1,121.1537,130.5313,130.8434,0.1174,0
10,0,121.1537,130.5313,136.0725,0.0409,0
11,1,130.9033,140.5023,140.8098,0.1139,0
11,0,130.9033,140.5023,146.0690,0.0405,0
12,1,140.8800,150.3235,150.6518,0.1220,0
12,0,140.8800,150.3235,155.8160,0.0409,0
13,1,150.7124,160.1024,160.4993,0.1554,0
13,0,150.7124,160.1024,165.7116,0.0456,0
14,1,160.5675,169.5828,169.8863,0.1138,0
14,0,160.5675,169.5828,174.9707,0.1979,0
15,1,170.1051,179.5681,179.9277,0.1582,0
15,0,170.1051,179.5681,184.9911,0.0421,0
16,1,180.0727,188.9955,189.3839,0.1172,0
16,0,180.0727,188.9955,194.4074,0.0490,0
17,1,189.4555,198.3319,198.8122,0.1869,0
17,0,189.4555,198.3319,203.8126,0.0498,0
18,1,198.8833,208.0946,208.4920,0.1665,0
18,0,198.8833,208.0946,213.4710,0.0395,0
19,1,208.5814,217.6011,217.9125,0.1184,0
19,0,208.5814,217.6011,222.8433,0.0415,0
20,1,217.9739,227.0004,227.3563,0.1590,0
20,0,217.9739,227.0004,232.2591,0.0419,0
21,1,227.4179,236.9500,237.3022,0.1258,0
21,0,227.4179,236.9500,242.2830,0.0450,0
22,1,237.3670,246.3375,246.6984,0.1621,0
22,0,237.3670,246.3375,251.5789,0.0439,0
23,1,246.7620,255.7932,256.1829,0.1227,0
23,0,246.7620,255.7932,261.0687,0.0455,0
24,1,256.2509,265.0566,265.3992,0.1217,0
24,0,256.2509,265.0566,270.3319,0.0450,0
25,1,265.4663,275.5119,275.8235,0.1148,0
25,0,265.4663,275.5119,280.7261,0.0421,0
26,1,275.8874,284.4414,284.8599,0.1972,0
26,0,275.8874,284.4414,289.6786,0.0771,0
27,1,284.9665,294.1154,294.4748,0.1639,0
27,0,284.9665,294.1154,299.2868,0.0582,0
28,1,294.5546,304.0641,304.4123,0.1267,0
28,0,294.5546,304.0641,309.2611,0.0487,0
29,1,304.4800,313.6650,314.0823,0.1592,0
29,0,304.4800,313.6650,318.8989,0.0563,0
30,1,314.1597,322.9404,323.2438,0.1151,0
30,0,314.1597,322.9404,328.0345,0.0421,0
31,1,323.3083,332.6490,333.0696,0.1731,0
31,0,323.3083,332.6490,337.8976,0.2654,0
32,1,333.3591,342.6392,342.9433,0.1124,0
32,0,333.3591,342.6392,347.7900,0.0403,0
33,1,343.0062,352.1887,352.7378,0.1479,0
33,0,343.0062,352.1887,357.5446,0.0477,0
34,1,352.8082,361.6624,361.9680,0.1098,0
34,0,352.8082,361.6624,366.7463,0.0425,0
35,1,362.0294,371.6377,371.9981,0.1604,0
35,0,362.0294,371.6377,376.8177,0.0435,0
36,1,372.0608,381.2290,381.5459,0.1147,0
36,0,372.0608,381.2290,386.4172,0.0405,0
37,1,381.6074,390.4061,390.8506,0.2504,0
37,0,381.6074,390.4061,395.6159,0.0492,0
38,1,390.9217,399.9273,400.6707,0.4801,0
38,0,390.9217,399.9273,405.4290,0.0427,0
39,1,400.7434,410.0999,410.4444,0.1475,0
39,0,400.7434,410.0999,415.2618,0.0484,0
40,1,410.5130,419.4983,419.8156,0.1138,0
40,0,410.5130,419.4983,424.6017,0.0430,0
41,1,419.8876,429.3176,429.7156,0.1262,0
41,0,419.8876,429.3176,434.5081,0.0513,0
42,1,429.7883,439.6404,439.9549,0.1194,0
