frame,interpolated,sample_ms,ready_ms,present_ms,gpu_wait_ms,caught_up
0,0,11.3598,21.0515,25.3903,3.3381,0
1,1,24.4295,31.1875,34.2510,2.7887,0
1,0,24.4295,31.1875,39.3534,0.0445,0
2,1,34.3384,40.0246,40.3053,0.1184,0
2,0,34.3384,40.0246,45.7318,0.0359,0
3,1,40.3600,46.5664,47.0188,0.2008,0
3,0,40.3600,46.5664,52.0887,0.1896,0
4,1,47.2291,52.7476,53.0264,0.1134,0
4,0,47.2291,52.7476,58.1014,0.0369,0
5,1,53.0823,58.7422,59.0171,0.1108,0
5,0,53.0823,58.7422,63.2913,0.0374,0
6,1,59.0729,64.9303,67.1304,2.0214,0
6,0,59.0729,64.9303,71.2313,2.7223,0
7,1,69.8742,75.2651,75.7923,0.2229,0
7,0,69.8742,75.2651,79.8701,0.1174,0
8,1,75.9301,81.7865,82.1151,0.1298,0
8,0,75.9301,81.7865,86.0189,0.0433,0
9,1,82.1836,87.7148,87.9938,0.1197,0
9,0,82.1836,87.7148,91.7748,0.0357,0
10,1,88.0619,93.4313,93.7496,0.1188,0
10,0,88.0619,93.4313,97.5026,0.0413,0
11,1,93.8118,99.5040,100.1159,0.3826,0
11,0,93.8118,99.5040,103.7337,0.0418,0
12,1,100.1821,105.7319,106.0428,0.1202,0
12,0,100.1821,105.7319,109.6098,0.0471,0
13,1,106.1090,112.0884,112.4103,0.1261,0
13,0,106.1090,112.0884,115.9655,0.0411,0
14,1,112.4729,118.1064,118.4369,0.1189,0
14,0,112.4729,118.1064,122.3778,0.0454,0
15,1,118.5007,123.9909,124.2877,0.1140,0
15,0,118.5007,123.9909,127.7095,0.0409,0
16,1,124.3650,130.5608,131.0106,0.2705,0
16,0,124.3650,130.5608,134.3910,0.0434,0
17,1,131.0753,137.0130,137.3488,0.1177,0
17,0,131.0753,137.0130,140.9061,0.0436,0
18,1,137.4140,143.3774,143.6856,0.1185,0
18,0,137.4140,143.3774,147.0386,0.0454,0
19,1,143.7521,149.4305,149.7122,0.1155,0
19,0,143.7521,149.4305,153.0381,0.2407,0
20,1,149.9763,155.3557,155.6696,0.1187,0
20,0,149.9763,155.3557,158.9497,0.0535,0
21,1,155.7445,161.3105,161.5932,0.1139,0
21,0,155.7445,161.3105,164.8036,0.0431,0
22,1,161.6570,167.3006,167.6133,0.1157,0
22,0,161.6570,167.3006,171.0179,0.0439,0
23,1,167.6774,173.2024,173.4879,0.1160,0
23,0,167.6774,173.2024,176.6439,0.0371,0
24,1,173.5643,179.7418,180.0526,0.1170,0
24,0,173.5643,179.7418,183.2202,0.0896,0
25,1,180.1677,185.6723,186.1383,0.2633,0
25,0,180.1677,185.6723,189.2870,0.0524,0
26,1,186.4564,192.4238,192.7384,0.1169,0
26,0,186.4564,192.4238,195.8766,0.0434,0
27,1,192.8018,198.7498,199.0327,0.1169,0
27,0,192.8018,198.7498,202.3876,0.0419,0
28,1,199.0920,204.5158,204.8008,0.1136,0
28,0,199.0920,204.5158,207.9185,0.0369,0
29,1,204.8582,210.6781,211.1081,0.2670,0
29,0,204.8582,210.6781,214.2406,0.0385,0
30,1,211.1904,216.8284,217.1232,0.1168,0
30,0,211.1904,216.8284,220.2635,0.0406,0
31,1,217.1830,222.7699,223.0668,0.1248,0
31,0,217.1830,222.7699,226.1353,0.0356,0
32,1,223.1208,228.5879,228.9103,0.1208,0
32,0,223.1208,228.5879,231.9455,0.0431,0
33,1,228.9719,234.7088,235.0474,0.1283,0
33,0,228.9719,234.7088,238.1760,0.0405,0
34,1,235.1311,240.5576,241.0360,0.1161,0
34,0,235.1311,240.5576,244.0674,0.0499,0
35,1,241.1187,247.0546,247.5674,0.2578,0
35,0,241.1187,247.0546,250.6264,0.0463,0
36,1,247.6349,253.4792,253.8235,0.1746,0
36,0,247.6349,253.4792,256.8582,0.0440,0
37,1,253.8871,259.7436,260.0232,0.1121,0
37,0,253.8871,259.7436,263.1002,0.0431,0
38,1,260.0842,265.6720,265.9534,0.1147,0
38,0,260.0842,265.6720,268.9813,0.0419,0
39,1,266.0157,271.4729,271.7896,0.1211,0
39,0,266.0157,271.4729,274.8642,0.0444,0
40,1,271.8530,277.5150,278.1013,0.3299,0
40,0,271.8530,277.5150,281.1744,0.0475,0
41,1,278.1726,284.1145,284.3967,0.1154,0
41,0,278.1726,284.1145,287.4194,0.0473,0
42,1,284.4696,290.5335,290.8829,0.1176,0
42,0,284.4696,290.5335,293.9360,0.0363,0
43,1,290.9386,296.4368,296.9310,0.3171,0
43,0,290.9386,296.4368,299.9919,0.1546,0
44,1,297.1086,302.5729,302.8588,0.1154,0
44,0,297.1086,302.5729,305.8861,0.0428,0
45,1,302.9219,308.8673,309.1654,0.1167,0
45,0,302.9219,308.8673,312.2008,0.0439,0
46,1,309.2283,314.9596,315.2392,0.1176,0
46,0,309.2283,314.9596,318.3203,0.0438,0
47,1,315.3037,320.9474,321.2640,0.1215,0
47,0,315.3037,320.9474,324.2971,0.0412,0
48,1,321.3316,326.5588,326.8437,0.1154,0
48,0,321.3316,326.5588,329.9078,0.0363,0
49,1,326.9052,332.6384,333.1158,0.2913,0
49,0,326.9052,332.6384,336.1063,0.0837,0
50,1,333.2209,338.6830,338.9630,0.1132,0
50,0,333.2209,338.6830,341.9403,0.0408,0
51,1,339.0254,345.0572,345.4211,0.1880,0
51,0,339.0254,345.0572,348.4032,0.0388,0
52,1,345.5752,351.8259,352.1277,0.1150,0
52,0,345.5752,351.8259,355.1794,0.0382,0
53,1,352.2054,357.5681,357.8949,0.1558,0
53,0,352.2054,357.5681,360.9191,0.2319,0
54,1,358.1710,363.8143,364.3109,0.3012,0
54,0,358.1710,363.8143,367.3153,0.0454,0
55,1,364.3797,370.2173,370.5151,0.1246,0
55,0,364.3797,370.2173,373.5450,0.0375,0
56,1,370.5714,376.5613,376.8464,0.1166,0
56,0,370.5714,376.5613,379.9128,0.0372,0
57,1,376.9029,382.3678,382.6598,0.1212,0
57,0,376.9029,382.3678,385.6586,0.0373,0
58,1,382.7160,388.1644,388.5216,0.1162,0
58,0,382.7160,388.1644,391.6187,0.3457,0
59,1,388.8888,394.5579,394.9067,0.1762,0
59,0,388.8888,394.5579,397.9203,0.0439,0
60,1,394.9731,400.8212,401.1024,0.1140,0
60,0,394.9731,400.8212,404.0932,0.0431,0
61,1,401.1671,407.1846,407.6840,0.2888,0
61,0,401.1671,407.1846,410.7422,0.1343,0
62,1,407.8426,413.1725,413.6807,0.3437,0
62,0,407.8426,413.1725,416.7220,0.1525,0
63,1,413.8562,419.6093,419.9806,0.1738,0
63,0,413.8562,419.6093,422.9997,0.0424,0
64,1,420.0424,425.4340,425.7188,0.1126,0
64,0,420.0424,425.4340,428.6920,0.0448,0
65,1,425.7855,431.5060,431.7942,0.1140,0
65,0,425.7855,431.5060,434.8124,0.0377,0
66,1,431.8590,438.0041,438.4010,0.1477,0
66,0,431.8590,438.0041,441.4121,0.0433,0
67,1,438.4659,444.2956,444.7765,0.2535,0
67,0,438.4659,444.2956,447.7710,0.0962,0
68,1,444.9155,451.0563,451.3558,0.1145,0
68,0,444.9155,451.0563,454.3961,0.0422,0
69,1,451.4194,457.5505,457.8900,0.1201,0
69,0,451.4194,457.5505,460.9547,0.0411,0
70,1,457.9522,463.5030,463.9959,0.2931,0
70,0,457.9522,463.5030,467.0247,0.0844,0
71,1,464.1033,470.1168,470.4010,0.1171,0
71,0,464.1033,470.1168,473.4456,0.0451,0
72,1,470.4647,476.8055,477.0925,0.1123,0
72,0,470.4647,476.8055,480.1648,0.0445,0
73,1,477.1553,482.8267,483.4876,0.3956,0
73,0,477.1553,482.8267,486.6805,0.0473,0
74,1,483.5561,489.1604,489.4839,0.1243,0
74,0,483.5561,489.1604,492.5847,0.0426,0
75,1,489.5461,495.1316,495.4457,0.1213,0
75,0,489.5461,495.1316,498.4749,0.0403,0
76,1,495.5169,501.8484,502.1536,0.1124,0
76,0,495.5169,501.8484,505.2717,0.0381,0
77,1,502.2177,507.8696,508.5738,0.4128,0
77,0,502.2177,507.8696,511.6997,0.1424,0
78,1,508.7448,514.8114,515.1267,0.1195,0
78,0,508.7448,514.8114,518.4419,0.0438,0
79,1,516.1472,521.3455,521.7542,0.1967,0
79,0,516.1472,521.3455,524.7839,0.1598,0
80,1,522.0384,527.8939,528.3290,0.1487,0
80,0,522.0384,527.8939,531.3779,0.0448,0
81,1,528.4037,534.3548,534.6428,0.1167,0
81,0,528.4037,534.3548,537.6816,0.0422,0
82,1,534.7053,540.7562,541.2089,0.1179,0
82,0,534.7053,540.7562,544.2882,0.1537,0
83,1,541.3858,546.9652,547.4151,0.2615,0
83,0,541.3858,546.9652,550.4910,0.1496,0
84,1,547.5872,553.2232,553.5326,0.1246,0
84,0,547.5872,553.2232,556.5652,0.0373,0
85,1,553.5913,559.1485,559.4630,0.1242,0
85,0,553.5913,559.1485,562.4687,0.0423,0
86,1,559.5239,565.3108,565.6098,0.1134,0
86,0,559.5239,565.3108,568.7352,0.0379,0
87,1,565.6764,571.3020,571.5829,0.1100,0
87,0,565.6764,571.3020,574.6041,0.0359,0
88,1,571.6474,577.7871,578.1331,0.1764,0
88,0,571.6474,577.7871,581.1963,0.0427,0
89,1,578.1942,583.8795,584.1649,0.1173,0
89,0,578.1942,583.8795,587.1931,0.0418,0
90,1,584.2276,589.8352,590.1145,0.1145,0
90,0,584.2276,589.8352,593.1347,0.0367,0
91,1,590.1748,596.3689,596.7694,0.1457,0
91,0,590.1748,596.3689,599.8255,0.0699,0
92,1,596.8637,602.4393,602.8930,0.2954,0
92,0,596.8637,602.4393,605.9223,0.0426,0
93,1,602.9642,609.4002,609.7224,0.1205,0
93,0,602.9642,609.4002,612.8129,0.0397,0
94,1,609.7809,615.9809,616.2611,0.1156,0
94,0,609.7809,615.9809,619.3875,0.0358,0
95,1,616.3262,622.0562,622.3448,0.1165,0
95,0,616.3262,622.0562,625.4150,0.0421,0
96,1,622.4099,628.0149,628.3026,0.1182,0
96,0,622.4099,628.0149,631.3617,0.0364,0
97,1,628.3582,634.0586,634.3391,0.1143,0
97,0,628.3582,634.0586,637.3901,0.0452,0
98,1,634.4097,640.5920,641.1030,0.2656,0
98,0,634.4097,640.5920,644.2005,0.0509,0
99,1,641.2141,647.2814,647.7043,0.2547,0
99,0,641.2141,647.2814,650.7860,0.0620,0
100,1,647.8018,653.8059,654.1225,0.1217,0
100,0,647.8018,653.8059,657.2060,0.0444,0
101,1,654.2003,660.1860,660.4911,0.1130,0
101,0,654.2003,660.1860,663.7888,0.0434,0
