frame,interpolated,sample_ms,ready_ms,present_ms,gpu_wait_ms,caught_up
0,0,5.5030,15.1688,19.3247,3.2197,0
1,0,18.4224,27.0056,27.4431,0.1146,0
2,0,27.2526,35.1228,35.5375,0.2003,0
3,0,35.3635,43.2718,43.8147,0.3013,0
4,0,43.6143,51.5824,51.9140,0.1180,0
5,0,51.7413,59.4879,59.8514,0.1177,0
6,0,59.6441,67.6007,67.9731,0.1197,0
7,0,67.7616,75.6526,76.0962,0.2233,0
8,0,75.9156,84.1801,84.5363,0.1149,0
9,0,84.3300,92.1372,92.5319,0.1169,0
10,0,92.2920,100.3071,100.6332,0.1121,0
11,0,100.4560,108.1880,108.5159,0.1155,0
12,0,108.3391,116.8169,117.1589,0.1164,0
13,0,116.9733,124.7389,125.0680,0.1164,0
14,0,124.8954,132.7932,133.1135,0.1183,0
15,0,132.9457,140.6462,140.9770,0.1159,0
16,0,140.8025,149.2614,149.5858,0.1177,0
17,0,149.4155,157.1923,157.5600,0.1190,0
18,0,157.4219,165.4371,165.7715,0.1177,0
19,0,165.5953,173.5835,173.9803,0.1241,0
20,0,173.7553,182.2336,182.5604,0.1149,0
21,0,182.3860,190.1774,190.5095,0.1162,0
22,0,190.3309,198.1111,198.4836,0.1192,0
23,0,198.2638,206.0610,206.3678,0.1128,0
24,0,206.2278,214.5256,214.8540,0.1203,0
25,0,214.6832,222.3720,222.6863,0.1170,0
26,0,222.5249,230.1915,230.5530,0.1218,0
27,0,230.3504,238.2566,238.5747,0.1165,0
28,0,238.4118,246.6196,246.9967,0.1743,0
29,0,246.8300,254.8532,255.1921,0.1173,0
30,0,255.0073,262.7123,263.1964,0.1223,0
31,0,262.8801,271.2722,271.6366,0.1599,0
32,0,271.4685,279.8294,280.1842,0.1189,0
33,0,280.0051,287.9054,288.2942,0.1108,0
34,0,288.0528,295.8344,296.1699,0.1195,0
35,0,295.9917,303.9164,304.3704,0.1214,0
36,0,304.0807,312.5312,312.8719,0.1289,0
37,0,312.6969,320.6194,320.9959,0.1271,0
38,0,320.8035,328.7573,329.0998,0.1161,0
39,0,328.9055,336.8373,337.1609,0.1189,0
40,0,336.9895,345.2080,345.5290,0.1192,0
41,0,345.3611,353.1441,353.4895,0.1072,0
42,0,353.2988,361.1344,361.4650,0.1200,0
43,0,361.2925,369.1436,369.4596,0.1163,0
44,0,369.2930,377.4736,377.8086,0.1202,0
45,0,377.6307,385.4632,385.7939,0.1152,0
46,0,385.6169,393.3161,393.6630,0.1177,0
47,0,393.4780,401.8092,402.1288,0.1150,0
48,0,401.9601,409.9226,410.4328,0.3032,0
49,0,410.2648,418.3034,418.6239,0.1157,0
50,0,418.4560,426.3039,426.6518,0.1210,0
51,0,426.4801,434.5074,434.9021,0.1141,0
52,0,434.6678,443.0325,443.5401,0.2960,0
53,0,443.3669,451.4215,451.7783,0.1156,0
54,0,451.5927,459.5311,459.9399,0.1217,0
55,0,459.6945,467.8329,468.1989,0.1164,0
56,0,467.9981,476.1665,476.7604,0.2953,0
57,0,476.5050,484.6395,484.9728,0.1190,0
58,0,484.8011,492.7231,493.1121,0.1194,0
59,0,492.8904,501.3360,501.7493,0.1474,0
60,0,501.5366,509.7297,510.2246,0.3006,0
61,0,510.6777,518.9143,519.3843,0.1187,0
62,0,519.1623,527.0734,527.4253,0.1191,0
63,0,527.2498,535.3374,535.6831,0.1154,0
64,0,535.4903,543.5681,544.1177,0.2975,0
65,0,543.9221,551.9692,552.3354,0.1162,0
66,0,552.1815,560.0213,560.3508,0.1197,0
67,0,560.1757,568.4995,568.9270,0.1159,0
68,0,568.6582,577.0191,577.4506,0.1762,0
69,0,577.2372,585.2651,585.6206,0.1177,0
70,0,585.4250,593.2531,593.5696,0.1195,0
71,0,593.4059,601.4513,601.7826,0.1162,0
72,0,601.6109,609.6980,610.2089,0.2927,0
73,0,610.0346,618.1239,618.5121,0.1233,0
74,0,618.2944,626.2929,626.7947,0.1330,0
75,0,626.5280,634.9440,635.3786,0.1171,0
76,0,635.1449,643.2748,643.9363,0.3049,0
77,0,643.6551,652.1063,652.4390,0.1194,0
78,0,652.2630,660.1451,660.4906,0.1280,0
79,0,660.3150,668.3329,668.6720,0.1169,0
80,0,668.4857,676.7650,677.1015,0.1195,0
81,0,676.9236,685.1278,685.4516,0.1161,0
82,0,685.2863,693.1093,693.4638,0.1172,0
83,0,693.2914,701.3852,701.7081,0.1127,0
84,0,701.5342,709.7628,710.2825,0.3021,0
85,0,710.1038,718.2874,718.6109,0.1161,0
86,0,718.4364,726.2190,726.7470,0.3102,0
87,0,726.5687,734.8875,735.2198,0.1135,0
88,0,735.0424,743.2165,743.7184,0.2973,0
89,0,743.5521,751.7230,752.0692,0.1144,0
90,0,751.8702,759.7397,760.0636,0.1103,0
91,0,759.8894,768.0588,768.3974,0.1048,0
92,0,768.2150,776.5555,777.0602,0.2985,0
93,0,776.8898,785.1295,785.4491,0.1148,0
94,0,785.2808,793.1053,793.4447,0.1157,0
95,0,793.2672,801.4982,801.8285,0.1153,0
96,0,801.6510,809.9304,810.4340,0.2983,0
97,0,810.2629,818.5006,818.8245,0.1149,0
98,0,818.6482,826.5647,826.8893,0.1162,0
99,0,826.7163,835.0328,835.3655,0.1214,0
100,0,835.1910,843.7024,844.0357,0.1161,0
101,0,843.9521,852.3140,852.6507,0.1187,0
102,0,852.4670,860.7845,861.1363,0.1240,0
103,0,860.9522,869.1860,869.5085,0.1172,0
104,0,869.3387,877.9423,878.5644,0.2208,0
105,0,878.2205,886.8163,887.1575,0.1175,0
106,0,886.9861,895.2167,895.5369,0.1194,0
107,0,895.3674,903.6509,903.9976,0.1157,0
108,0,903.8063,912.7762,913.1332,0.1275,0
109,0,912.9387,921.7301,922.0483,0.1181,0
110,0,921.8829,930.3027,930.6599,0.1222,0
111,0,930.4610,939.1201,939.4310,0.1165,0
112,0,939.2689,948.3975,948.9496,0.3126,0
113,0,948.7528,957.3241,957.6543,0.1157,0
114,0,957.4805,966.2962,966.6558,0.1169,0
115,0,966.4773,975.3432,975.6740,0.1147,0
