frame,interpolated,sample_ms,ready_ms,present_ms,gpu_wait_ms,caught_up
0,0,12.6133,20.7785,24.9644,3.1341,0
1,1,23.9435,31.6721,34.3878,2.4401,0
1,0,23.9435,31.6721,34.5704,0.0426,0
2,1,34.4803,40.9254,41.2648,0.1264,0
2,0,34.4803,40.9254,41.5047,0.0434,0
3,1,41.3278,47.7137,48.1000,0.1317,0
3,0,41.3278,47.7137,48.3527,0.0561,0
4,1,48.1779,54.4351,54.7967,0.1193,0
4,0,48.1779,54.4351,55.0357,0.0469,0
5,1,54.8636,61.5097,61.8440,0.1232,0
5,0,54.8636,61.5097,62.0614,0.0442,0
6,1,61.9089,68.0023,68.3297,0.1205,0
6,0,61.9089,68.0023,68.5374,0.0454,0
7,1,68.3941,74.4760,74.8215,0.1163,0
7,0,68.3941,74.4760,75.0272,0.0415,0
8,1,74.8886,81.0851,81.3880,0.1105,0
8,0,74.8886,81.0851,81.5808,0.0430,0
9,1,81.4520,87.9612,88.2661,0.1224,0
9,0,81.4520,87.9612,88.4614,0.0429,0
10,1,88.3288,94.7145,95.0484,0.1250,0
10,0,88.3288,94.7145,95.2676,0.0437,0
11,1,95.1109,101.3818,101.7132,0.1200,0
11,0,95.1109,101.3818,101.9216,0.0417,0
12,1,101.7737,108.1059,108.4351,0.1194,0
12,0,101.7737,108.1059,108.6622,0.0492,0
13,1,108.5048,114.9012,115.1952,0.1159,0
13,0,108.5048,114.9012,115.3786,0.0372,0
14,1,115.2507,121.4022,121.7134,0.1160,0
14,0,115.2507,121.4022,121.9080,0.0379,0
15,1,121.7811,128.1450,128.4481,0.1143,0
15,0,121.7811,128.1450,128.6421,0.0375,0
16,1,128.5083,134.7877,135.1241,0.1177,0
16,0,128.5083,134.7877,135.3218,0.0442,0
17,1,135.1916,141.2929,141.6444,0.1186,0
17,0,135.1916,141.2929,141.8425,0.0422,0
18,1,141.7090,147.8703,148.1809,0.1212,0
18,0,141.7090,147.8703,148.3612,0.0374,0
19,1,148.2379,154.5647,155.0468,0.1168,0
19,0,148.2379,154.5647,155.3139,0.0493,0
20,1,155.1184,161.5265,161.8199,0.1095,0
20,0,155.1184,161.5265,162.0126,0.0413,0
21,1,161.8819,168.1434,168.4405,0.1149,0
21,0,161.8819,168.1434,168.6234,0.0359,0
22,1,168.4943,174.7362,175.0331,0.1144,0
22,0,168.4943,174.7362,175.2259,0.0401,0
23,1,175.0917,181.4725,181.8327,0.1743,0
23,0,175.0917,181.4725,182.0169,0.0420,0
24,1,181.8938,188.0645,188.4126,0.1642,0
24,0,181.8938,188.0645,188.6190,0.0381,0
25,1,188.4936,194.7114,195.0021,0.1123,0
25,0,188.4936,194.7114,195.1955,0.0432,0
26,1,195.0636,201.1411,201.5078,0.1181,0
26,0,195.0636,201.1411,201.9715,0.0494,0
27,1,201.7734,208.0603,208.3563,0.1159,0
27,0,201.7734,208.0603,208.5476,0.0436,0
28,1,208.4195,214.5426,214.8385,0.1144,0
28,0,208.4195,214.5426,215.0246,0.0432,0
29,1,214.8990,221.1975,221.5736,0.1276,0
29,0,214.8990,221.1975,221.7749,0.0519,0
30,1,221.6437,227.7709,228.0664,0.1128,0
30,0,221.6437,227.7709,228.2516,0.0378,0
31,1,228.1220,234.4570,234.7552,0.1167,0
31,0,228.1220,234.4570,234.9447,0.0442,0
32,1,234.8181,241.0093,241.3873,0.1278,0
32,0,234.8181,241.0093,241.6234,0.0465,0
33,1,241.4535,247.7540,248.0516,0.1132,0
33,0,241.4535,247.7540,248.2504,0.0411,0
34,1,248.1143,254.3415,254.6500,0.1249,0
34,0,248.1143,254.3415,254.8367,0.0430,0
35,1,254.7111,261.1407,261.4654,0.1172,0
35,0,254.7111,261.1407,261.6735,0.0426,0
36,1,261.5259,267.6475,267.9696,0.1199,0
36,0,261.5259,267.6475,268.1726,0.0450,0
37,1,268.0338,274.1054,274.4005,0.1175,0
37,0,268.0338,274.1054,274.5796,0.0391,0
38,1,274.4671,281.1214,281.4721,0.1604,0
38,0,274.4671,281.1214,281.6676,0.0423,0
39,1,281.5330,287.8450,288.2002,0.1643,0
39,0,281.5330,287.8450,288.3876,0.0370,0
40,1,288.2556,294.1554,294.5523,0.1978,0
40,0,288.2556,294.1554,294.7470,0.0374,0
41,1,294.6161,300.9089,301.2088,0.1174,0
41,0,294.6161,300.9089,301.4054,0.0424,0
42,1,301.2710,307.6300,307.9416,0.1175,0
42,0,301.2710,307.6300,308.1626,0.0384,0
43,1,307.9988,314.2966,314.5905,0.1145,0
43,0,307.9988,314.2966,314.7882,0.0471,0
44,1,314.6572,320.7923,321.1602,0.1246,0
44,0,314.6572,320.7923,321.3957,0.0453,0
45,1,321.2234,327.3760,327.9043,0.3212,0
45,0,321.2234,327.3760,328.1588,0.0375,0
46,1,327.9651,334.2903,334.5879,0.1221,0
46,0,327.9651,334.2903,334.7759,0.0430,0
47,1,334.6511,340.6972,341.0281,0.1209,0
47,0,334.6511,340.6972,341.2562,0.0438,0
48,1,341.0898,347.2416,347.5858,0.1207,0
48,0,341.0898,347.2416,347.8187,0.0437,0
49,1,347.6564,354.1065,354.4027,0.1183,0
49,0,347.6564,354.1065,354.5940,0.0452,0
50,1,354.4662,360.8493,361.2952,0.1941,0
50,0,354.4662,360.8493,361.5675,0.0483,0
51,1,361.3715,367.7761,368.0819,0.1200,0
51,0,361.3715,367.7761,368.2827,0.0423,0
52,1,368.2155,374.3525,374.6834,0.1151,0
52,0,368.2155,374.3525,374.9638,0.0458,0
53,1,374.7501,381.1194,381.4527,0.1138,0
53,0,374.7501,381.1194,381.6505,0.0426,0
54,1,381.5144,387.7886,388.0964,0.1170,0
54,0,381.5144,387.7886,388.2819,0.0421,0
55,1,388.1569,394.1530,394.5767,0.2309,0
55,0,388.1569,394.1530,394.7908,0.0428,0
56,1,394.6409,400.7645,401.0698,0.1182,0
56,0,394.6409,400.7645,401.2680,0.0444,0
57,1,401.1352,407.2070,407.5603,0.1713,0
57,0,401.1352,407.2070,407.7731,0.0423,0
58,1,407.6228,414.0299,414.3566,0.1187,0
58,0,407.6228,414.0299,414.5658,0.0434,0
59,1,414.4177,420.7559,421.1318,0.1615,0
59,0,414.4177,420.7559,421.3419,0.0404,0
60,1,421.1905,427.5034,427.9117,0.2064,0
60,0,421.1905,427.5034,428.1328,0.0445,0
61,1,427.9795,434.3704,434.6646,0.1160,0
61,0,427.9795,434.3704,434.8597,0.0462,0
62,1,434.7328,441.1994,441.5690,0.1182,0
62,0,434.7328,441.1994,441.7909,0.0461,0
63,1,441.6343,447.9723,448.2749,0.1212,0
63,0,441.6343,447.9723,448.4613,0.0415,0
64,1,448.3338,454.5354,454.8300,0.1179,0
64,0,448.3338,454.5354,455.0220,0.0406,0
65,1,454.8897,461.1436,461.4675,0.1166,0
65,0,454.8897,461.1436,461.6719,0.0427,0
66,1,461.5291,467.8148,468.1159,0.1182,0
66,0,461.5291,467.8148,468.3123,0.0416,0
67,1,468.1782,474.3330,474.6698,0.1241,0
67,0,468.1782,474.3330,474.9075,0.0411,0
68,1,474.7314,480.9814,481.2768,0.1127,0
68,0,474.7314,480.9814,481.4733,0.0415,0
69,1,481.3374,487.7496,488.0627,0.1218,0
69,0,481.3374,487.7496,488.2549,0.0383,0
70,1,488.1188,494.5938,494.8881,0.1129,0
70,0,488.1188,494.5938,495.0726,0.0425,0
71,1,494.9474,501.2343,501.5439,0.1181,0
71,0,494.9474,501.2343,501.7577,0.0432,0
72,1,501.6049,507.9357,508.2748,0.1250,0
72,0,501.6049,507.9357,508.4899,0.0465,0
73,1,508.3382,514.7075,515.0492,0.1285,0
73,0,508.3382,514.7075,515.2368,0.0422,0
74,1,516.3445,522.2183,522.5840,0.1245,0
74,0,516.3445,522.2183,522.8661,0.0449,0
75,1,522.7343,529.1134,529.4093,0.1148,0
75,0,522.7343,529.1134,529.5896,0.0405,0
76,1,529.4675,535.6412,536.2794,0.2027,0
76,0,529.4675,535.6412,536.5367,0.0567,0
77,1,536.3568,542.5273,542.8552,0.1188,0
77,0,536.3568,542.5273,543.0660,0.0448,0
78,1,542.9168,549.2741,549.5888,0.1162,0
78,0,542.9168,549.2741,549.8088,0.0370,0
79,1,549.6480,556.0138,556.3325,0.1159,0
79,0,549.6480,556.0138,556.5373,0.0435,0
80,1,556.3932,562.9378,563.2666,0.1209,0
80,0,556.3932,562.9378,563.5027,0.0416,0
81,1,563.3397,569.7312,570.0627,0.1221,0
81,0,563.3397,569.7312,570.2757,0.0481,0
82,1,570.1283,576.4001,576.7223,0.1179,0
82,0,570.1283,576.4001,576.9490,0.0425,0
83,1,576.7918,583.2130,583.5475,0.1207,0
83,0,576.7918,583.2130,583.7459,0.0427,0
84,1,583.6096,589.8773,590.2035,0.1189,0
84,0,583.6096,589.8773,590.4314,0.0424,0
85,1,590.2728,596.6666,596.9681,0.1106,0
85,0,590.2728,596.6666,597.1619,0.0446,0
86,1,597.0337,602.9936,603.3278,0.1222,0
86,0,597.0337,602.9936,603.5585,0.0475,0
87,1,603.3992,609.3454,609.7444,0.1869,0
87,0,603.3992,609.3454,609.9333,0.0415,0
88,1,609.8061,616.1604,616.5272,0.1211,0
88,0,609.8061,616.1604,616.7316,0.0575,0
89,1,616.6051,622.7066,623.0389,0.1221,0
89,0,616.6051,622.7066,623.2659,0.0421,0
90,1,623.1050,629.4439,629.7615,0.1144,0
90,0,623.1050,629.4439,629.9910,0.0448,0
91,1,629.8291,635.7061,636.0650,0.1212,0
91,0,629.8291,635.7061,636.3041,0.0455,0
92,1,636.1298,642.6242,642.9266,0.1186,0
92,0,636.1298,642.6242,643.2837,0.0380,0
93,1,643.0360,649.2512,649.5406,0.1126,0
93,0,643.0360,649.2512,650.0068,0.0373,0
94,1,649.6511,656.2354,656.5347,0.1152,0
94,0,649.6511,656.2354,656.8684,0.0475,0
95,1,656.6626,662.9609,663.3212,0.1549,0
95,0,656.6626,662.9609,663.6608,0.0433,0
96,1,663.3838,669.5992,669.9414,0.1593,0
96,0,663.3838,669.5992,670.1343,0.0444,0
97,1,670.0046,676.3050,676.6389,0.1226,0
97,0,670.0046,676.3050,676.8731,0.0420,0
98,1,676.7082,682.8548,683.1822,0.1182,0
98,0,676.7082,682.8548,683.4016,0.0460,0
99,1,683.2518,689.5147,689.8500,0.1186,0
99,0,683.2518,689.5147,690.0774,0.0435,0
100,1,689.9210,696.5782,696.8672,0.1137,0
100,0,689.9210,696.5782,697.0625,0.0419,0
101,1,696.9297,703.1616,703.4699,0.1195,0
101,0,696.9297,703.1616,703.6686,0.0434,0
102,1,703.5751,709.5817,709.8806,0.1166,0
102,0,703.5751,709.5817,710.0643,0.0434,0
103,1,709.9519,716.4616,716.7515,0.1134,0
103,0,709.9519,716.4616,716.9511,0.0366,0
104,1,716.8123,722.9542,723.2518,0.1156,0
