frame,interpolated,sample_ms,ready_ms,present_ms,gpu_wait_ms,caught_up
149,0,450.4835,452.6262,454.5475,0.0517,0
150,1,453.3743,455.4835,456.0398,0.3397,0
150,0,453.3743,455.4835,457.3129,0.0380,0
151,1,456.1196,458.1978,458.8023,0.3390,0
151,0,456.1196,458.1978,460.1083,0.0415,0
152,1,458.8651,460.9647,461.5040,0.3405,0
152,0,458.8651,460.9647,462.7351,0.0373,0
153,1,461.5670,463.6840,464.1878,0.3436,0
153,0,461.5670,463.6840,465.4077,0.1076,0
154,1,464.3196,467.3352,467.7173,0.1209,0
154,0,464.3196,467.3352,468.9927,0.0478,0
155,1,467.7867,470.3195,470.6558,0.1608,0
155,0,467.7867,470.3195,471.9363,0.0728,0
156,1,470.7550,472.8915,473.1377,0.0813,0
156,0,470.7550,472.8915,474.4142,0.2922,0
157,1,473.4528,475.5486,475.8257,0.0865,0
157,0,473.4528,475.5486,477.0858,0.2396,0
158,1,476.0838,478.1872,478.4794,0.0894,0
158,0,476.0838,478.1872,479.7426,0.0427,0
159,1,478.5401,480.7496,481.1566,0.2071,0
159,0,478.5401,480.7496,482.4480,0.0448,0
160,1,481.2200,483.3855,483.8113,0.2059,0
160,0,481.2200,483.3855,485.0885,0.0372,0
161,1,483.8675,485.9401,486.5077,0.3560,0
161,0,483.8675,485.9401,487.7570,0.0366,0
162,1,486.5715,488.7287,489.3271,0.3440,0
162,0,486.5715,488.7287,490.5755,0.0422,0
163,1,489.3897,491.4732,492.0425,0.3473,0
163,0,489.3897,491.4732,493.3086,0.0394,0
164,1,492.0995,494.1880,494.6981,0.3557,0
164,0,492.0995,494.1880,495.9285,0.0354,0
165,1,494.7506,496.8069,497.3319,0.3611,0
165,0,494.7506,496.8069,498.5804,0.0506,0
166,1,497.4000,500.4392,500.7262,0.1136,0
166,0,497.4000,500.4392,501.9973,0.0402,0
167,1,500.7860,502.9362,503.3824,0.2407,0
167,0,500.7860,502.9362,504.6428,0.1528,0
168,1,503.5568,505.8069,506.2209,0.2194,0
168,0,503.5568,505.8069,507.5100,0.0404,0
169,1,506.2789,508.4312,508.8304,0.2079,0
169,0,506.2789,508.4312,510.1177,0.0385,0
170,1,508.8961,511.0579,511.6351,0.3572,0
170,0,508.8961,511.0579,512.9250,0.0379,0
171,1,511.6940,513.7779,514.3958,0.3408,0
171,0,511.6940,513.7779,515.6423,0.0488,0
172,1,514.4656,516.5580,517.0997,0.3352,0
172,0,514.4656,516.5580,518.4024,0.0352,0
173,1,517.1547,519.2454,519.8105,0.3384,0
173,0,517.1547,519.2454,521.0352,0.0372,0
174,1,521.1101,523.2041,523.7410,0.3245,0
174,0,521.1101,523.2041,524.9726,0.0434,0
175,1,523.8875,525.9994,526.6180,0.4634,0
175,0,523.8875,525.9994,527.8509,0.0432,0
176,1,526.6814,528.7853,529.0302,0.0852,0
176,0,526.6814,528.7853,530.3779,0.1787,0
177,1,529.2328,531.3380,532.0727,0.4480,0
177,0,529.2328,531.3380,533.3008,0.3242,0
178,1,532.4189,534.5363,534.8841,0.0518,0
178,0,532.4189,534.5363,536.1320,0.1674,0
179,1,535.0747,537.7505,538.0325,0.1147,0
179,0,535.0747,537.7505,539.3402,0.0388,0
180,1,538.1142,540.3040,540.5444,0.0772,0
180,0,538.1142,540.3040,541.7878,0.2296,0
181,1,540.7956,542.8753,543.1636,0.1025,0
181,0,540.7956,542.8753,544.4073,0.1928,0
182,1,543.3791,545.4820,545.7899,0.0964,0
182,0,543.3791,545.4820,547.0317,0.1794,0
183,1,545.9914,548.0786,548.3850,0.1045,0
183,0,545.9914,548.0786,549.6432,0.1596,0
184,1,548.5641,550.6670,550.9242,0.0988,0
184,0,548.5641,550.6670,552.1772,0.1807,0
185,1,551.1229,553.1871,553.6983,0.2815,0
185,0,551.1229,553.1871,554.9342,0.1121,0
186,1,553.8353,555.9644,556.2337,0.1029,0
186,0,553.8353,555.9644,557.4525,0.0373,0
187,1,556.2915,558.4542,558.8658,0.2276,0
187,0,556.2915,558.4542,560.0884,0.0391,0
188,1,558.9281,561.2350,561.6309,0.1976,0
188,0,558.9281,561.2350,562.8601,0.0438,0
189,1,561.6956,563.7754,564.3696,0.3590,0
189,0,561.6956,563.7754,565.6574,0.0432,0
190,1,564.4308,567.5314,568.0070,0.2926,0
190,0,564.4308,567.5314,569.3109,0.0596,0
191,1,568.0920,570.8830,571.1542,0.1102,0
191,0,568.0920,570.8830,572.4495,0.0371,0
192,1,571.2119,573.3111,573.6055,0.0957,0
192,0,571.2119,573.3111,574.8947,0.1981,0
193,1,573.8240,575.9057,576.1872,0.0947,0
193,0,573.8240,575.9057,577.5549,0.2010,0
194,1,576.4106,578.5111,578.8045,0.0901,0
194,0,576.4106,578.5111,580.1117,0.1697,0
195,1,579.0501,581.1901,581.4599,0.0955,0
195,0,579.0501,581.1901,582.7210,0.1869,0
196,1,581.6806,583.7988,584.0592,0.0993,0
196,0,581.6806,583.7988,585.3356,0.0457,0
197,1,584.1244,586.3056,586.7425,0.2131,0
197,0,584.1244,586.3056,587.9952,0.1125,0
198,1,586.8940,589.0724,589.4599,0.2155,0
198,0,586.8940,589.0724,590.7179,0.0382,0
199,1,589.5173,591.6023,592.1549,0.3585,0
199,0,589.5173,591.6023,593.4747,0.0373,0
200,1,592.2517,594.3522,594.9187,0.3471,0
200,0,592.2517,594.3522,596.2261,0.0415,0
201,1,594.9812,597.0579,597.6304,0.3686,0
201,0,594.9812,597.0579,598.8533,0.0365,0
202,1,597.6916,600.6911,600.9997,0.1190,0
202,0,597.6916,600.6911,602.2766,0.1669,0
203,1,601.1848,603.9180,604.2657,0.1749,0
203,0,601.1848,603.9180,605.5609,0.0391,0
204,1,604.3263,606.4294,606.6827,0.1032,0
204,0,604.3263,606.4294,607.9658,0.3350,0
205,1,607.0393,609.1313,609.3915,0.0841,0
205,0,607.0393,609.1313,610.6676,0.2998,0
206,1,609.7157,611.8165,612.0683,0.0962,0
206,0,609.7157,611.8165,613.3523,0.2190,0
207,1,612.3053,614.3685,614.6721,0.0966,0
207,0,612.3053,614.3685,615.9602,0.0404,0
208,1,614.7308,616.8092,617.3558,0.3451,0
208,0,614.7308,616.8092,618.6143,0.2573,0
209,1,617.6338,619.7387,620.2004,0.1078,0
209,0,617.6338,619.7387,621.4798,0.0721,0
210,1,620.2971,622.4206,622.8404,0.2170,0
210,0,620.2971,622.4206,624.1075,0.0441,0
211,1,622.9026,625.0658,625.4950,0.2221,0
211,0,622.9026,625.0658,626.7315,0.0469,0
212,1,625.5762,627.8127,628.2695,0.2242,0
212,0,625.5762,627.8127,629.5076,0.0356,0
213,1,628.3470,630.4314,630.9745,0.3630,0
213,0,628.3470,630.4314,632.3411,0.0363,0
214,1,631.0430,633.9955,634.4684,0.2766,0
214,0,631.0430,633.9955,635.7980,0.0407,0
215,1,634.5395,636.7526,637.5332,0.5671,0
215,0,634.5395,636.7526,638.8718,0.0424,0
216,1,637.6005,639.7037,639.9998,0.1035,0
216,0,637.6005,639.7037,641.2716,0.3739,0
217,1,640.3989,642.4827,642.7476,0.0981,0
217,0,640.3989,642.4827,644.0045,0.2730,0
218,1,643.0444,645.1427,645.4066,0.0965,0
218,0,643.0444,645.1427,646.6574,0.1942,0
219,1,645.6247,647.7052,647.9728,0.1066,0
219,0,645.6247,647.7052,649.2493,0.0364,0
220,1,648.0268,650.1172,650.6235,0.3536,0
220,0,648.0268,650.1172,651.8584,0.0895,0
221,1,650.7332,652.9601,653.3251,0.1038,0
221,0,650.7332,652.9601,654.5658,0.2131,0
222,1,653.5580,655.7476,656.1388,0.2178,0
222,0,653.5580,655.7476,657.3842,0.0381,0
223,1,656.1966,658.3622,658.8120,0.2256,0
223,0,656.1966,658.3622,660.0444,0.0645,0
224,1,658.8939,661.1741,661.6233,0.2193,0
224,0,658.8939,661.1741,662.8663,0.0454,0
225,1,661.6890,663.7515,664.3106,0.3539,0
225,0,661.6890,663.7515,665.5319,0.0404,0
226,1,664.3692,667.3350,667.6558,0.1166,0
226,0,664.3692,667.3350,668.9254,0.1687,0
227,1,667.8428,670.5729,671.0775,0.1759,0
227,0,667.8428,670.5729,672.3914,0.0515,0
228,1,671.1552,673.3155,673.5638,0.0921,0
228,0,671.1552,673.3155,674.8497,0.2481,0
229,1,673.8334,675.9161,676.2258,0.0989,0
229,0,673.8334,675.9161,677.5135,0.2003,0
230,1,676.4470,678.5527,678.8190,0.1015,0
230,0,676.4470,678.5527,680.1008,0.2232,0
231,1,679.0694,681.1823,681.4462,0.0775,0
231,0,679.0694,681.1823,682.7082,0.1945,0
232,1,681.6660,683.8002,684.0553,0.1002,0
232,0,681.6660,683.8002,685.3161,0.1803,0
233,1,684.2558,686.3426,686.6510,0.0968,0
233,0,684.2558,686.3426,687.9186,0.2082,0
234,1,686.8793,689.0216,689.4175,0.1974,0
234,0,686.8793,689.0216,690.6665,0.0364,0
235,1,689.4739,691.7045,692.1677,0.2227,0
235,0,689.4739,691.7045,693.4203,0.0396,0
236,1,692.2274,694.4898,694.9735,0.2122,0
236,0,692.2274,694.4898,696.2275,0.0491,0
237,1,695.0433,697.2200,697.6772,0.2172,0
237,0,695.0433,697.2200,698.9098,0.0439,0
238,1,697.7426,700.7613,701.3595,0.3754,0
238,0,697.7426,700.7613,702.6543,0.0489,0
239,1,701.4306,704.1541,704.4420,0.1130,0
239,0,701.4306,704.1541,705.7515,0.0367,0
240,1,704.4990,706.6146,707.0176,0.1193,0
240,0,704.4990,706.6146,708.3530,0.2563,0
241,1,707.2967,709.4256,709.7330,0.0999,0
241,0,707.2967,709.4256,711.0238,0.2094,0
242,1,709.9644,712.0802,712.3426,0.1035,0
242,0,709.9644,712.0802,713.6202,0.2420,0
243,1,712.6133,714.7371,715.0041,0.0988,0
243,0,712.6133,714.7371,716.2813,0.2858,0
244,1,715.3164,717.4208,717.6879,0.0993,0
244,0,715.3164,717.4208,718.9965,0.2866,0
