frame,interpolated,sample_ms,ready_ms,present_ms,gpu_wait_ms,caught_up
0,0,5.5405,11.8047,16.1548,3.3778,0
1,0,15.2133,21.1084,21.4962,0.1223,0
2,0,21.2909,26.1019,26.4008,0.1134,0
3,0,26.2501,30.8313,31.2464,0.1209,0
4,0,30.9938,35.8761,36.2302,0.1612,0
5,0,36.0744,40.5961,40.9008,0.1142,0
6,0,40.7429,45.3176,45.6284,0.1156,0
7,0,45.4721,50.3106,50.8641,0.2959,0
8,0,50.6946,55.4827,55.7957,0.1136,0
9,0,55.6360,60.1414,60.4750,0.1144,0
10,0,60.3243,65.2041,65.5338,0.1177,0
11,0,65.3580,70.2743,70.5985,0.1175,0
12,0,70.4261,74.8637,75.3689,0.1580,0
13,0,75.0642,80.0146,80.3349,0.1318,0
14,0,80.1794,84.8348,85.1781,0.1207,0
15,0,85.0122,89.6379,90.0164,0.1161,0
16,0,89.8155,94.9727,95.3193,0.1214,0
17,0,95.1553,100.1585,100.5124,0.1113,0
18,0,100.3049,104.7965,105.1885,0.1613,0
19,0,104.9961,109.6224,109.9716,0.1228,0
20,0,109.7917,114.5628,114.8795,0.1165,0
21,0,114.7176,119.2776,119.8042,0.2691,0
22,0,119.5860,124.3422,124.6947,0.1503,0
23,0,124.5355,128.9839,129.2766,0.1137,0
24,0,129.1311,133.7156,134.2516,0.3079,0
25,0,134.0857,139.1375,139.5976,0.1297,0
26,0,139.3183,144.0329,144.4063,0.1545,0
27,0,144.2508,148.7469,149.0659,0.1211,0
28,0,148.9081,153.8847,154.1986,0.1145,0
29,0,154.0370,158.9158,159.2224,0.1119,0
30,0,159.0647,163.5116,163.8506,0.1618,0
31,0,163.7063,168.4963,168.7949,0.1131,0
32,0,168.6452,173.3572,173.6671,0.1159,0
33,0,173.5068,178.1559,178.4687,0.1140,0
34,0,178.3051,183.0472,183.4063,0.1631,0
35,0,183.2453,187.7428,188.1347,0.1141,0
36,0,188.0337,192.6018,192.9043,0.1124,0
37,0,192.7477,197.5915,197.9033,0.1141,0
38,0,197.7385,202.3536,202.7050,0.1602,0
39,0,202.5481,206.9182,207.2474,0.1230,0
40,0,207.0809,211.9291,212.2398,0.1168,0
41,0,212.0854,216.7745,217.1619,0.1636,0
42,0,216.9763,221.4077,221.7428,0.1366,0
43,0,221.5845,226.1570,226.4803,0.1213,0
44,0,226.3173,231.0510,231.3514,0.1172,0
45,0,231.2023,235.7270,236.1008,0.1617,0
46,0,235.9276,240.6586,240.9757,0.1191,0
47,0,240.8096,245.4809,245.8193,0.1237,0
48,0,245.6402,250.2527,250.8331,0.1312,0
