frame,time_s,cpu_ms,gpu_ms,epe_px,epe_within1,epe_within2,scene_change,sc_max,sc_mean,sc_median,cut
16,0.283339,1.010900,0.596520,1.556494,0.654412,0.900000,0.007841,0.014097,0.007841,0.008594,0
17,0.300006,1.131200,0.594160,1.512853,0.655515,0.908824,0.008717,0.014149,0.008717,0.009497,0
18,0.316673,1.050000,0.588280,1.478697,0.666299,0.912745,0.008424,0.013594,0.008424,0.009236,0
19,0.333340,1.107900,0.683400,1.458272,0.658946,0.916667,0.010243,0.016858,0.010243,0.011250,0
20,0.350007,1.076500,0.591000,1.478161,0.662623,0.921569,0.010141,0.016424,0.010141,0.012622,0
21,0.366674,1.152900,0.684280,1.491616,0.669485,0.922549,0.009959,0.018264,0.009959,0.012083,0
22,0.383341,1.006400,0.596760,1.381638,0.672672,0.932966,0.009333,0.016823,0.009333,0.011753,0
23,0.400008,1.150800,0.715360,1.340173,0.674510,0.937745,0.010010,0.018819,0.010010,0.010937,0
24,0.416675,0.986400,0.595440,1.385904,0.672672,0.935417,0.009209,0.018490,0.009209,0.010486,0
25,0.433342,1.316700,0.742680,1.414043,0.681005,0.935907,0.009323,0.017483,0.009323,0.010729,0
26,0.450009,1.351600,0.590760,1.558465,0.672426,0.930270,0.008206,0.019392,0.008206,0.007899,0
27,0.466676,1.217500,0.670840,1.614642,0.665931,0.928554,0.008829,0.017812,0.008829,0.007309,0
28,0.483343,0.996200,0.593840,1.676423,0.663725,0.924877,0.008852,0.018733,0.008852,0.006875,0
29,0.500010,1.114400,0.737960,1.733271,0.672181,0.922549,0.008254,0.017691,0.008254,0.005972,0
30,0.516677,1.247400,0.590400,1.847847,0.666789,0.923407,0.009084,0.018073,0.009084,0.006007,0
31,0.533344,1.249200,0.693680,1.923270,0.668137,0.919730,0.010413,0.020382,0.010413,0.007326,0
32,0.550011,0.987600,0.598720,2.039998,0.669608,0.916299,0.012691,0.034392,0.012691,0.007361,0
33,0.566678,1.309900,0.680120,2.174118,0.673775,0.919853,0.013943,0.038594,0.013943,0.009167,0
34,0.583345,0.993400,0.591800,2.120551,0.672059,0.917402,0.014886,0.043351,0.014886,0.011580,0
35,0.600012,1.357900,0.599440,2.320577,0.670466,0.912500,0.014967,0.041354,0.014967,0.011875,0
36,0.616679,1.011400,0.586960,2.381677,0.664338,0.912255,0.015652,0.043559,0.015652,0.014201,0
37,0.633346,1.144200,0.734320,2.744566,0.654412,0.893750,0.015112,0.042847,0.015112,0.014097,0
38,0.650013,1.011600,0.601040,3.043963,0.627941,0.881863,0.015436,0.043073,0.015436,0.016285,0
39,0.666680,1.153500,0.643400,3.514030,0.633946,0.878064,0.015849,0.043715,0.015849,0.015781,0
40,0.683347,0.992800,0.595400,3.927575,0.625613,0.877083,0.015693,0.041632,0.015693,0.016215,0
41,0.700014,1.404100,0.701560,4.504090,0.605147,0.851103,0.014645,0.036979,0.014645,0.011233,0
42,0.716681,1.049500,0.603920,4.770997,0.602328,0.840441,0.014142,0.037257,0.014142,0.009063,0
43,0.733348,1.257900,0.682160,5.043177,0.587255,0.840319,0.015949,0.041823,0.015949,0.010729,0
44,0.750015,1.067800,0.637000,9.001655,0.562500,0.798775,0.016566,0.044844,0.016566,0.012396,0
45,0.766682,1.377400,0.709040,15.408923,0.517157,0.727083,0.018059,0.051649,0.018059,0.019497,0
46,0.783349,1.082700,0.601560,26.311522,0.481985,0.682843,0.025939,0.095972,0.025939,0.013837,0
47,0.800016,1.135700,0.908760,32.112721,0.476103,0.668260,0.038127,0.118628,0.038127,0.031788,0
48,0.816683,1.071700,0.603720,11.048430,0.517525,0.716912,0.015831,0.032361,0.015831,0.013142,0
49,0.833350,1.294900,0.713400,14.466973,0.500368,0.685172,0.014817,0.032969,0.014817,0.010608,0
50,0.850017,1.021600,0.602560,18.647356,0.476593,0.667279,0.014726,0.036111,0.014726,0.007743,0
51,0.866684,1.217200,0.679160,24.688637,0.468137,0.659926,0.015131,0.042049,0.015131,0.007674,0
52,0.883351,2.010500,0.610320,28.818842,0.382721,0.538235,0.016429,0.048333,0.016429,0.004826,0
