frame,time_s,cpu_ms,gpu_ms,epe_px,epe_within1,epe_within2,scene_change,sc_max,sc_mean,sc_median,cut
16,0.283339,1.372500,0.594480,1.258230,0.657843,0.926593,0.007841,0.014097,0.007841,0.008594,0
17,0.300006,1.011900,0.587440,1.246362,0.662868,0.927574,0.008717,0.014149,0.008717,0.009497,0
18,0.316673,1.234200,0.694200,1.279409,0.665319,0.926471,0.008424,0.013594,0.008424,0.009236,0
19,0.333340,1.040000,0.601920,1.314889,0.660172,0.925858,0.010243,0.016858,0.010243,0.011250,0
20,0.350007,1.212600,0.691200,1.260874,0.659804,0.930270,0.010141,0.016424,0.010141,0.012622,0
21,0.366674,1.012500,0.613760,1.221284,0.673284,0.937500,0.009959,0.018264,0.009959,0.012083,0
22,0.383341,1.491600,0.723720,1.198970,0.673529,0.939461,0.009333,0.016823,0.009333,0.011753,0
23,0.400008,1.031100,0.617960,1.178929,0.670833,0.941789,0.010010,0.018819,0.010010,0.010937,0
24,0.416675,1.095300,0.750440,1.315436,0.666544,0.933701,0.009209,0.018490,0.009209,0.010486,0
25,0.433342,1.045700,0.606560,1.346297,0.666789,0.935049,0.009323,0.017483,0.009323,0.010729,0
26,0.450009,1.906400,0.641720,1.440835,0.663480,0.931863,0.008206,0.019392,0.008206,0.007899,0
27,0.466676,1.077800,0.596880,1.552745,0.664828,0.927206,0.008829,0.017812,0.008829,0.007309,0
28,0.483343,1.123500,0.664200,1.477335,0.657108,0.926225,0.008852,0.018733,0.008852,0.006875,0
29,0.500010,0.979800,0.586800,1.452893,0.677941,0.930515,0.008254,0.017691,0.008254,0.005972,0
30,0.516677,1.550300,0.592120,1.454854,0.674265,0.932108,0.009084,0.018073,0.009084,0.006007,0
31,0.533344,0.994700,0.588440,1.542343,0.674265,0.923407,0.010413,0.020382,0.010413,0.007326,0
32,0.550011,1.166200,0.965560,1.529321,0.673407,0.924877,0.012691,0.034392,0.012691,0.007361,0
33,0.566678,1.099100,0.593560,1.716304,0.665074,0.915686,0.013943,0.038594,0.013943,0.009167,0
34,0.583345,1.246100,0.595600,1.946716,0.656740,0.900123,0.014886,0.043351,0.014886,0.011580,0
35,0.600012,1.199300,0.594400,2.102411,0.662623,0.901961,0.014967,0.041354,0.014967,0.011875,0
36,0.616679,1.218700,0.599000,2.153567,0.654044,0.896201,0.015652,0.043559,0.015652,0.014201,0
37,0.633346,1.165400,0.586440,2.701225,0.641299,0.877819,0.015112,0.042847,0.015112,0.014097,0
38,0.650013,1.056200,0.598120,2.549730,0.622794,0.868015,0.015436,0.043073,0.015436,0.016285,0
39,0.666680,1.027900,0.586760,4.814363,0.614828,0.844730,0.015849,0.043715,0.015849,0.015781,0
40,0.683347,1.349700,0.595720,6.993568,0.585172,0.814338,0.015693,0.041632,0.015693,0.016215,0
41,0.700014,1.020300,0.604680,4.223181,0.574877,0.813235,0.014645,0.036979,0.014645,0.011233,0
42,0.716681,1.344800,0.712240,4.120431,0.592157,0.833333,0.014142,0.037257,0.014142,0.009063,0
43,0.733348,1.009700,0.601520,6.448719,0.548652,0.775368,0.015949,0.041823,0.015949,0.010729,0
44,0.750015,1.138100,0.598680,11.977730,0.504534,0.715809,0.016566,0.044844,0.016566,0.012396,0
45,0.766682,1.031700,0.592840,17.171063,0.515809,0.733701,0.018059,0.051649,0.018059,0.019497,0
46,0.783349,1.169000,0.690000,36.469819,0.440196,0.627206,0.025939,0.095972,0.025939,0.013837,0
47,0.800016,1.043700,0.598000,31.232045,0.431250,0.610294,0.038127,0.118628,0.038127,0.031788,0
48,0.816683,1.439200,0.721800,33.072504,0.446201,0.653309,0.015831,0.032361,0.015831,0.013142,0
49,0.833350,1.086800,0.603560,42.413672,0.465809,0.653554,0.014817,0.032969,0.014817,0.010608,0
50,0.850017,1.124900,0.662360,19.793926,0.458701,0.638848,0.014726,0.036111,0.014726,0.007743,0
51,0.866684,1.035000,0.601160,63.457033,0.414583,0.571569,0.015131,0.042049,0.015131,0.007674,0
52,0.883351,2.244000,0.723560,26.126969,0.390931,0.542892,0.016429,0.048333,0.016429,0.004826,0
53,0.900018,1.020100,0.615520,63.200682,0.392157,0.543137,0.044495,0.106458,0.044495,0.045538,0
54,0.916685,1.120900,0.591760,33.766462,0.377451,0.576593,0.053395,0.107222,0.053395,0.073108,0
55,0.933352,1.002700,0.610040,27.854922,0.350368,0.547181,0.100515,0.288542,0.100515,0.047899,0
