frame,time_s,cpu_ms,gpu_ms,psnr_reproj,ssim_reproj,psnr_direct,ssim_direct,coverage
90,1.516697,1.376900,0.150240,30.404735,0.967507,26.099094,0.894838,0.997748
91,1.533364,1.938100,0.053200,30.437698,0.967408,26.119640,0.895195,0.997746
92,1.550031,1.670700,0.053760,30.463345,0.967672,26.095908,0.895083,0.997743
93,1.566698,1.737700,0.054640,30.485571,0.967737,26.127027,0.895583,0.997738
94,1.583365,1.790400,0.053840,30.552474,0.967989,26.100560,0.894829,0.997737
95,1.600032,1.570500,0.052680,30.507367,0.968183,26.121653,0.895733,0.997737
96,1.616699,1.757000,0.053880,30.496565,0.968259,26.082563,0.895482,0.997734
97,1.633366,1.593900,0.054440,30.530080,0.968122,26.146238,0.896047,0.997730
98,1.650033,1.690400,0.052960,30.800891,0.969873,26.123198,0.895619,0.997726
99,1.666700,1.867300,0.058720,30.805111,0.970157,26.122654,0.896227,0.997725
100,1.683367,1.502500,0.054520,30.793211,0.970210,26.113555,0.895653,0.997721
101,1.700034,1.404900,0.052960,30.783820,0.970190,26.152654,0.897213,0.997724
102,1.716701,1.183700,0.052960,30.883736,0.970603,26.347688,0.897588,0.997719
103,1.733368,1.496200,0.053440,30.810931,0.970486,26.360135,0.897942,0.997716
104,1.750035,1.340700,0.052680,31.259202,0.972418,26.394516,0.899029,0.997714
105,1.766702,1.364800,0.053640,31.348231,0.972462,26.308236,0.898179,0.997713
106,1.783369,1.250400,0.056640,31.378294,0.972124,26.329274,0.898485,0.997712
107,1.800036,1.454400,0.053880,31.385056,0.972369,26.305144,0.897563,0.997709
108,1.816703,1.430600,0.053000,31.298985,0.972080,26.274472,0.897392,0.997704
109,1.833370,1.282900,0.052400,31.416340,0.972447,26.271802,0.897314,0.997702
110,1.850037,1.521200,0.055160,31.679016,0.972830,26.264283,0.896729,0.997700
111,1.866704,1.360100,0.053000,31.512841,0.972309,26.256854,0.896865,0.997701
112,1.883371,1.267000,0.055720,30.760954,0.971086,26.037221,0.895674,0.997700
113,1.900038,1.796800,0.093960,30.350190,0.969497,25.864892,0.893057,0.997697
114,1.916705,1.268100,0.052360,30.376820,0.969176,25.933795,0.893883,0.997693
115,1.933372,1.928200,0.053560,30.457315,0.968746,25.912903,0.892850,0.997690
116,1.950039,1.574200,0.052640,30.572051,0.968981,25.953815,0.893243,0.997690
117,1.966706,1.281100,0.056040,30.523529,0.969058,25.935564,0.893369,0.997689
118,1.983373,1.704400,0.056440,30.416893,0.968890,25.905698,0.893204,0.997687
119,2.000040,1.177600,0.054120,30.416550,0.969007,25.901494,0.893100,0.997682
