frame,time_s,cpu_ms,gpu_ms,epe_px,epe_within1,epe_within2,scene_change,sc_max,sc_mean,sc_median,cut
16,0.283339,0.829600,0.345840,1.057794,0.662500,0.935833,0.008665,0.015810,0.008665,0.007477,0
17,0.300006,0.761200,0.339640,1.006675,0.671944,0.943333,0.009446,0.015141,0.009446,0.011137,0
18,0.316673,0.998300,0.343520,1.115854,0.677222,0.923056,0.008648,0.013512,0.008648,0.009813,0
19,0.333340,0.857300,0.346080,1.054576,0.682222,0.934167,0.009734,0.019288,0.009734,0.010670,0
20,0.350007,0.831200,0.361760,1.104467,0.658333,0.931111,0.009454,0.016980,0.009454,0.009664,0
21,0.366674,0.886600,0.348560,1.175395,0.650556,0.927222,0.011802,0.021870,0.011802,0.011877,0
22,0.383341,0.781900,0.339760,1.210483,0.659167,0.918611,0.010806,0.017332,0.010806,0.011565,0
23,0.400008,1.038100,0.400320,1.193506,0.650556,0.924167,0.010353,0.018427,0.010353,0.011776,0
24,0.416675,1.061200,0.370840,1.198191,0.659167,0.925833,0.009229,0.017410,0.009229,0.008100,0
25,0.433342,0.972100,0.365600,1.195863,0.659444,0.922500,0.009516,0.019718,0.009516,0.009969,0
26,0.450009,0.804300,0.342640,1.262054,0.651667,0.910000,0.009131,0.020070,0.009131,0.008217,0
27,0.466676,0.801100,0.337400,1.400728,0.648889,0.913333,0.009627,0.018818,0.009627,0.007165,0
28,0.483343,0.770400,0.341760,1.361046,0.669167,0.918611,0.008935,0.018349,0.008935,0.007204,0
29,0.500010,0.839600,0.345120,1.209509,0.674722,0.928056,0.008865,0.019640,0.008865,0.008059,0
30,0.516677,0.889100,0.349160,1.344551,0.665000,0.924722,0.009853,0.020327,0.009853,0.006925,0
31,0.533344,0.996000,0.344600,1.575154,0.646111,0.903611,0.012047,0.021262,0.012047,0.008020,0
32,0.550011,0.790800,0.378240,1.691915,0.646944,0.886111,0.012799,0.036215,0.012799,0.007081,0
33,0.566678,0.805600,0.405360,1.761491,0.651667,0.893889,0.014872,0.041238,0.014872,0.009774,0
34,0.583345,0.829600,0.339600,1.674347,0.663611,0.904444,0.016330,0.047391,0.016330,0.012850,0
35,0.600012,0.760400,0.365040,1.789245,0.670556,0.898056,0.015686,0.043263,0.015686,0.013045,0
36,0.616679,1.025600,0.376840,1.787717,0.646111,0.901667,0.016739,0.047936,0.016739,0.014408,0
37,0.633346,0.823700,0.339040,2.129007,0.653611,0.876389,0.015369,0.044393,0.015369,0.015576,0
38,0.650013,0.890500,0.387280,2.501509,0.617778,0.868056,0.017175,0.046106,0.017175,0.017449,0
39,0.666680,0.774000,0.343920,2.671190,0.616667,0.859722,0.016516,0.047118,0.016516,0.014906,0
40,0.683347,1.101500,0.374520,3.367877,0.623333,0.854167,0.017063,0.043575,0.017063,0.017801,0
41,0.700014,0.782700,0.384320,3.708469,0.610000,0.836667,0.015030,0.039097,0.015030,0.010172,0
42,0.716681,0.747600,0.339920,3.741071,0.605278,0.826389,0.014180,0.036371,0.014180,0.009820,0
43,0.733348,0.995400,0.399840,4.888512,0.578056,0.797222,0.016729,0.039953,0.016729,0.012011,0
44,0.750015,0.745600,0.361120,5.005773,0.582222,0.796667,0.016265,0.044509,0.016265,0.012989,0
45,0.766682,0.880800,0.352480,3.859881,0.587500,0.831667,0.018647,0.053271,0.018647,0.018623,0
46,0.783349,0.859100,0.342720,3.476564,0.601389,0.848611,0.025950,0.093769,0.025950,0.015148,0
47,0.800016,0.728700,0.336720,3.092229,0.576111,0.832222,0.039113,0.118341,0.039113,0.031495,0
48,0.816683,1.012900,0.334840,4.241667,0.541111,0.818056,0.016710,0.033568,0.016710,0.010553,0
49,0.833350,0.875100,0.341360,5.513040,0.530556,0.775556,0.016064,0.037089,0.016064,0.009502,0
50,0.850017,0.723300,0.362000,6.907521,0.521389,0.756944,0.014708,0.037559,0.014708,0.005282,0
51,0.866684,0.799800,0.340520,13.602943,0.474722,0.705278,0.015402,0.045540,0.015402,0.005763,0
52,0.883351,0.780500,0.332880,19.967768,0.417778,0.632778,0.016874,0.049844,0.016874,0.004945,0
53,0.900018,0.753800,0.359880,33.663332,0.391111,0.561667,0.042463,0.102882,0.042463,0.042212,0
54,0.916685,0.858600,0.344040,31.897887,0.373889,0.545556,0.054867,0.109073,0.054867,0.071870,0
55,0.933352,1.612700,0.325880,31.840902,0.345000,0.538889,0.100380,0.287656,0.100380,0.047613,0
56,0.950019,1.006600,0.375240,18.059311,0.346667,0.594444,0.095733,0.302181,0.095733,0.071049,0
57,0.966686,0.809100,0.316280,16.862145,0.332778,0.618056,0.124344,0.342840,0.124344,0.108333,0
58,0.983353,0.984900,0.352200,16.571922,0.322778,0.590278,0.160538,0.278521,0.160538,0.196635,0
59,1.000020,0.700200,0.308920,19.894157,0.320833,0.581667,0.122569,0.296048,0.122569,0.102648,0
60,1.016687,1.136300,0.328560,21.172504,0.319167,0.553333,0.134527,0.279499,0.134527,0.120814,0
61,1.033354,0.888600,0.308040,20.725286,0.320000,0.550833,0.112363,0.234311,0.112363,0.125350,0
62,1.050021,0.853800,0.352440,18.823263,0.346111,0.569167,0.096442,0.311620,0.096442,0.076721,0
63,1.066688,0.836900,0.321120,19.586046,0.423611,0.659722,0.106514,0.285133,0.106514,0.093653,0
64,1.083355,0.769500,0.312320,14.404756,0.521667,0.742778,0.102180,0.209307,0.102180,0.086449,0
65,1.100022,1.003200,0.358560,11.012979,0.590000,0.793056,0.086710,0.181886,0.086710,0.073905,0
66,1.116689,0.977700,0.323520,10.261197,0.596667,0.780278,0.091566,0.369718,0.091566,0.055986,0
67,1.133356,0.726900,0.341920,6.273689,0.615833,0.812222,0.101765,0.269366,0.101765,0.094288,0
68,1.150023,0.866000,0.553160,4.733977,0.656111,0.850278,0.095374,0.280947,0.095374,0.017840,0
69,1.166690,0.835500,0.330800,4.038551,0.684722,0.901944,0.056490,0.252621,0.056490,0.014554,0
70,1.183357,0.877800,0.374240,1.792061,0.711944,0.946389,0.045468,0.157473,0.045468,0.013045,0
71,1.200024,0.855700,0.334040,0.931452,0.731389,0.965833,0.042631,0.156573,0.042631,0.008412,0
72,1.216691,0.738300,0.363080,0.916512,0.726944,0.973333,0.014344,0.043858,0.014344,0.008881,0
73,1.233358,0.864200,0.352440,0.877564,0.744167,0.966944,0.012941,0.030086,0.012941,0.009813,0
74,1.250025,0.878000,0.328560,0.969368,0.733056,0.966667,0.012753,0.028912,0.012753,0.010086,0
75,1.266692,1.171100,0.393160,0.820690,0.743333,0.978889,0.011196,0.028991,0.011196,0.007944,0
76,1.283359,0.799500,0.338000,0.846810,0.730833,0.976389,0.011374,0.025861,0.011374,0.008451,0
77,1.300026,0.711900,0.351880,0.831965,0.726389,0.975556,0.011939,0.026213,0.011939,0.007903,0
78,1.316693,0.774400,0.357120,0.806005,0.733611,0.980000,0.011242,0.027074,0.011242,0.008956,0
79,1.333360,0.774800,0.332840,0.814652,0.725000,0.978056,0.012716,0.030321,0.012716,0.008998,0
80,1.350027,0.815300,0.339400,0.828170,0.745000,0.978333,0.010252,0.022457,0.010252,0.008803,0
81,1.366694,1.188700,0.340960,0.785095,0.762222,0.987222,0.009944,0.016315,0.009944,0.010603,0
82,1.383361,0.760200,0.334440,0.792571,0.753056,0.984167,0.009379,0.017019,0.009379,0.007394,0
83,1.400028,0.823000,0.591480,0.783645,0.755556,0.986944,0.009564,0.018192,0.009564,0.007081,0
84,1.416695,0.756500,0.340840,0.773286,0.768611,0.990833,0.010360,0.019836,0.010360,0.008529,0
85,1.433362,0.892800,0.364640,0.781129,0.776667,0.985278,0.008761,0.014280,0.008761,0.008059,0
86,1.450029,0.879200,0.337440,0.783064,0.780000,0.984167,0.010059,0.017606,0.010059,0.011776,0
87,1.466696,0.701800,0.333560,0.778500,0.784444,0.981944,0.008557,0.014828,0.008557,0.007825,0
88,1.483363,0.743400,0.409440,0.769797,0.780000,0.983333,0.008438,0.013863,0.008438,0.007473,0
89,1.500030,0.868400,0.341080,0.778954,0.778611,0.981667,0.008799,0.015615,0.008799,0.005452,0
90,1.516697,0.940300,0.334920,0.791721,0.773056,0.979444,0.008625,0.015610,0.008625,0.006729,0
91,1.533364,0.795500,0.377080,0.788991,0.770833,0.985278,0.009666,0.016510,0.009666,0.006581,0
92,1.550031,0.799800,0.340840,0.779949,0.776111,0.983056,0.009312,0.017214,0.009312,0.007746,0
93,1.566698,0.905000,0.406320,0.771372,0.772500,0.988333,0.008706,0.015649,0.008706,0.007707,0
94,1.583365,0.990700,0.341240,0.781170,0.775833,0.984167,0.007969,0.014953,0.007969,0.006651,0
95,1.600032,0.754200,0.365520,0.783223,0.780000,0.984167,0.008692,0.016394,0.008692,0.007632,0
96,1.616699,0.797600,0.341400,0.791532,0.778611,0.978889,0.008769,0.015109,0.008769,0.007516,0
97,1.633366,0.826600,0.338520,0.766415,0.792500,0.984722,0.008451,0.019288,0.008451,0.005790,0
98,1.650033,0.770500,0.394480,0.765393,0.791111,0.985556,0.008359,0.015689,0.008359,0.006534,0
99,1.666700,0.981700,0.338960,0.778270,0.778611,0.980556,0.008047,0.013941,0.008047,0.007512,0
100,1.683367,0.802500,0.334480,0.785143,0.776944,0.981389,0.009954,0.016588,0.009954,0.008490,0
101,1.700034,0.912600,0.343560,0.793526,0.765000,0.980000,0.009270,0.014058,0.009270,0.009116,0
102,1.716701,0.738100,0.335880,0.786245,0.762500,0.981389,0.007826,0.014447,0.007826,0.006025,0
103,1.733368,1.093100,0.399600,0.786794,0.760278,0.981389,0.007570,0.013279,0.007570,0.006495,0
104,1.750035,0.814100,0.348360,0.785906,0.762500,0.978611,0.007573,0.014447,0.007573,0.005919,0
105,1.766702,0.726600,0.372320,0.800884,0.753333,0.978333,0.007499,0.014097,0.007499,0.005452,0
106,1.783369,0.876500,0.363760,0.794576,0.768056,0.975833,0.007889,0.014291,0.007889,0.007629,0
107,1.800036,0.746500,0.333160,0.783120,0.760833,0.978889,0.007885,0.013629,0.007885,0.007087,0
108,1.816703,0.752200,0.366480,0.797289,0.749444,0.979444,0.008233,0.014006,0.008233,0.006698,0
109,1.833370,0.945300,0.341320,0.789525,0.765278,0.980833,0.007330,0.013902,0.007330,0.005047,0
110,1.850037,0.777300,0.348960,0.783726,0.761667,0.981389,0.008106,0.013824,0.008106,0.007551,0
111,1.866704,1.001100,0.390440,0.771878,0.767222,0.988611,0.008485,0.013615,0.008485,0.007165,0
112,1.883371,0.816800,0.337200,0.777706,0.763056,0.986111,0.008750,0.016199,0.008750,0.008059,0
113,1.900038,0.911300,0.375920,0.794167,0.759722,0.981944,0.007320,0.016121,0.007320,0.006064,0
114,1.916705,0.919600,0.387040,0.811494,0.762222,0.978889,0.008733,0.019743,0.008733,0.008372,0
115,1.933372,0.780200,0.340080,0.816683,0.752778,0.975556,0.006604,0.016939,0.006604,0.005634,0
116,1.950039,0.966100,0.416000,0.805037,0.760278,0.982222,0.008843,0.015615,0.008843,0.009351,0
117,1.966706,0.717600,0.353440,0.833692,0.758333,0.970278,0.008468,0.019470,0.008468,0.006970,0
118,1.983373,0.736900,0.380480,0.828346,0.754444,0.969444,0.008331,0.016433,0.008331,0.007629,0
