frame,time_s,cpu_ms,gpu_ms,epe_px,epe_within1,epe_within2,scene_change,sc_max,sc_mean,sc_median,cut
16,0.283339,1.369100,0.718840,1.200301,0.658088,0.929412,0.007841,0.014097,0.007841,0.008594,0
17,0.300006,1.106600,0.599360,1.191938,0.666667,0.932475,0.008717,0.014149,0.008717,0.009497,0
18,0.316673,1.372100,0.750560,1.185418,0.671814,0.933456,0.008424,0.013594,0.008424,0.009236,0
19,0.333340,0.994400,0.607400,1.260641,0.662990,0.930760,0.010243,0.016858,0.010243,0.011250,0
20,0.350007,1.265400,0.604520,1.225949,0.661642,0.935417,0.010141,0.016424,0.010141,0.012622,0
21,0.366674,1.214800,0.590120,1.148645,0.676593,0.944363,0.009959,0.018264,0.009959,0.012083,0
22,0.383341,1.096900,0.681640,1.187040,0.663603,0.936520,0.009333,0.016823,0.009333,0.011753,0
23,0.400008,0.993500,0.596800,1.122921,0.671201,0.944975,0.010010,0.018819,0.010010,0.010937,0
24,0.416675,1.319400,0.594760,1.258396,0.664461,0.934559,0.009209,0.018490,0.009209,0.010486,0
25,0.433342,1.028100,0.600760,1.283869,0.665931,0.937868,0.009323,0.017483,0.009323,0.010729,0
26,0.450009,1.623300,0.677160,1.322044,0.662377,0.938235,0.008206,0.019392,0.008206,0.007899,0
27,0.466676,1.026100,0.594720,1.459617,0.661887,0.926716,0.008829,0.017812,0.008829,0.007309,0
28,0.483343,1.227500,0.601320,1.388741,0.656985,0.928186,0.008852,0.018733,0.008852,0.006875,0
29,0.500010,1.318600,0.580160,1.365910,0.678186,0.935662,0.008254,0.017691,0.008254,0.005972,0
30,0.516677,1.343500,0.597440,1.384129,0.680882,0.940931,0.009084,0.018073,0.009084,0.006007,0
31,0.533344,1.031100,0.602440,1.549439,0.673407,0.924755,0.010413,0.020382,0.010413,0.007326,0
32,0.550011,0.980700,0.616240,1.383152,0.679657,0.929657,0.012691,0.034392,0.012691,0.007361,0
33,0.566678,1.039000,0.621280,1.695221,0.666789,0.915319,0.013943,0.038594,0.013943,0.009167,0
34,0.583345,1.134700,0.602120,2.075620,0.650368,0.891299,0.014886,0.043351,0.014886,0.011580,0
35,0.600012,1.115600,0.589600,2.171109,0.656495,0.893505,0.014967,0.041354,0.014967,0.011875,0
36,0.616679,1.202300,0.593520,1.972254,0.655882,0.896814,0.015652,0.043559,0.015652,0.014201,0
37,0.633346,1.145900,0.582480,3.159127,0.629902,0.862868,0.015112,0.042847,0.015112,0.014097,0
38,0.650013,1.221400,0.614040,2.384904,0.622917,0.869975,0.015436,0.043073,0.015436,0.016285,0
39,0.666680,1.005300,0.585520,4.750109,0.613725,0.843015,0.015849,0.043715,0.015849,0.015781,0
40,0.683347,1.118000,0.680240,8.006786,0.579412,0.806373,0.015693,0.041632,0.015693,0.016215,0
41,0.700014,1.017100,0.594160,2.552478,0.610049,0.857721,0.014645,0.036979,0.014645,0.011233,0
42,0.716681,1.461500,0.702280,3.279616,0.601716,0.846691,0.014142,0.037257,0.014142,0.009063,0
43,0.733348,0.982800,0.620320,7.932635,0.544975,0.762868,0.015949,0.041823,0.015949,0.010729,0
44,0.750015,1.129300,0.848320,15.471933,0.484436,0.679044,0.016566,0.044844,0.016566,0.012396,0
45,0.766682,1.002400,0.596800,20.015269,0.520711,0.741544,0.018059,0.051649,0.018059,0.019497,0
46,0.783349,1.288700,0.669720,46.516168,0.423529,0.595956,0.025939,0.095972,0.025939,0.013837,0
47,0.800016,1.041800,0.607800,49.949768,0.431618,0.611642,0.038127,0.118628,0.038127,0.031788,0
48,0.816683,1.309600,0.679520,40.829888,0.446936,0.650613,0.015831,0.032361,0.015831,0.013142,0
49,0.833350,1.004700,0.623200,65.554934,0.407230,0.585049,0.014817,0.032969,0.014817,0.010608,0
50,0.850017,1.404300,0.674520,18.720623,0.473652,0.661765,0.014726,0.036111,0.014726,0.007743,0
51,0.866684,1.020300,0.607400,157.738068,0.350858,0.492525,0.015131,0.042049,0.015131,0.007674,0
52,0.883351,2.380200,0.680320,186.347610,0.299877,0.419853,0.016429,0.048333,0.016429,0.004826,0
53,0.900018,1.023800,0.610120,70.130165,0.394363,0.546569,0.044495,0.106458,0.044495,0.045538,0
54,0.916685,1.079900,0.607640,26.312431,0.381863,0.585049,0.053395,0.107222,0.053395,0.073108,0
55,0.933352,0.952800,0.574360,41.735496,0.258333,0.421691,0.100515,0.288542,0.100515,0.047899,0
56,0.950019,1.355700,0.566960,34.959008,0.284069,0.481250,0.095806,0.304167,0.095806,0.070486,0
57,0.966686,0.977500,0.548320,25.581148,0.294730,0.515809,0.124275,0.338542,0.124275,0.108628,0
58,0.983353,1.127700,0.802480,33.373286,0.261029,0.491667,0.159288,0.272361,0.159288,0.196302,0
59,1.000020,0.916500,0.544880,30.152427,0.267157,0.499387,0.122836,0.296128,0.122836,0.102483,0
60,1.016687,1.534300,0.592240,47.728601,0.221569,0.428676,0.134414,0.274097,0.134414,0.121771,0
61,1.033354,0.974400,0.541480,37.722507,0.230392,0.461152,0.112263,0.234583,0.112263,0.124670,0
62,1.050021,1.222500,0.641480,33.972677,0.261152,0.493015,0.096601,0.309844,0.096601,0.077274,0
63,1.066688,0.958000,0.537600,31.998949,0.323775,0.583211,0.106570,0.284514,0.106570,0.094045,0
64,1.083355,1.207300,0.555400,56.419665,0.320711,0.506250,0.102081,0.205642,0.102081,0.085104,0
65,1.100022,0.966100,0.568200,17.156612,0.485662,0.729289,0.087380,0.181059,0.087380,0.074931,0
