frame,time_s,cpu_ms,gpu_ms,epe_px,epe_within1,epe_within2,scene_change,sc_max,sc_mean,sc_median,cut
16,0.283339,1.192400,0.675680,1.414368,0.607108,0.911642,0.007841,0.014097,0.007841,0.008594,0
17,0.300006,1.108700,0.611680,1.384435,0.607475,0.915564,0.008717,0.014149,0.008717,0.009497,0
18,0.316673,1.563100,0.765960,1.413732,0.612623,0.911029,0.008424,0.013594,0.008424,0.009236,0
19,0.333340,1.117200,0.614640,1.454428,0.605270,0.909681,0.010243,0.016858,0.010243,0.011250,0
20,0.350007,1.204800,0.944000,1.485933,0.599265,0.909069,0.010141,0.016424,0.010141,0.012622,0
21,0.366674,1.004100,0.599160,1.468715,0.609314,0.910294,0.009959,0.018264,0.009959,0.012083,0
22,0.383341,1.231300,0.720560,1.438024,0.605882,0.907353,0.009333,0.016823,0.009333,0.011753,0
23,0.400008,1.024300,0.621600,1.438643,0.597059,0.899510,0.010010,0.018819,0.010010,0.010937,0
24,0.416675,1.252500,0.679240,1.516149,0.594240,0.895956,0.009209,0.018490,0.009209,0.010486,0
25,0.433342,0.980400,0.595120,1.618999,0.596078,0.890686,0.009323,0.017483,0.009323,0.010729,0
26,0.450009,1.669200,0.658040,1.661023,0.594975,0.884069,0.008206,0.019392,0.008206,0.007899,0
27,0.466676,1.039000,0.603720,1.707737,0.598162,0.887745,0.008829,0.017812,0.008829,0.007309,0
28,0.483343,1.170000,0.715920,1.736442,0.595588,0.885539,0.008852,0.018733,0.008852,0.006875,0
29,0.500010,1.079400,0.623520,1.625893,0.613480,0.895098,0.008254,0.017691,0.008254,0.005972,0
30,0.516677,1.146900,0.635680,1.838196,0.599142,0.884559,0.009084,0.018073,0.009084,0.006007,0
31,0.533344,1.000200,0.592200,1.992038,0.596569,0.874142,0.010413,0.020382,0.010413,0.007326,0
32,0.550011,1.405000,0.709720,2.259832,0.594363,0.857598,0.012691,0.034392,0.012691,0.007361,0
33,0.566678,0.948800,0.620480,2.324554,0.582843,0.847549,0.013943,0.038594,0.013943,0.009167,0
34,0.583345,1.339100,0.686360,2.485551,0.574632,0.838971,0.014886,0.043351,0.014886,0.011580,0
35,0.600012,1.007200,0.597320,2.503944,0.575980,0.837010,0.014967,0.041354,0.014967,0.011875,0
36,0.616679,1.348600,0.726720,2.927513,0.571446,0.829534,0.015652,0.043559,0.015652,0.014201,0
37,0.633346,1.128700,0.594960,3.232299,0.563603,0.816912,0.015112,0.042847,0.015112,0.014097,0
38,0.650013,1.198700,0.679760,2.952616,0.564951,0.828431,0.015436,0.043073,0.015436,0.016285,0
39,0.666680,1.003400,0.610680,3.504687,0.554167,0.810417,0.015849,0.043715,0.015849,0.015781,0
40,0.683347,0.992700,0.716520,5.047892,0.535907,0.786520,0.015693,0.041632,0.015693,0.016215,0
41,0.700014,1.104200,0.608200,6.476494,0.502206,0.745956,0.014645,0.036979,0.014645,0.011233,0
42,0.716681,0.996600,0.596840,9.511663,0.468873,0.690441,0.014142,0.037257,0.014142,0.009063,0
43,0.733348,1.217000,0.607320,12.123193,0.438725,0.646201,0.015949,0.041823,0.015949,0.010729,0
44,0.750015,1.027600,0.590000,13.839542,0.408578,0.608333,0.016566,0.044844,0.016566,0.012396,0
45,0.766682,1.045500,0.617440,11.479557,0.394853,0.588235,0.018059,0.051649,0.018059,0.019497,0
46,0.783349,1.172100,0.590760,12.285652,0.393015,0.575613,0.025939,0.095972,0.025939,0.013837,0
47,0.800016,1.310800,0.598720,13.225801,0.382353,0.563358,0.038127,0.118628,0.038127,0.031788,0
48,0.816683,1.010100,0.605840,13.633359,0.415686,0.600613,0.015831,0.032361,0.015831,0.013142,0
49,0.833350,1.271800,0.698880,13.120988,0.418750,0.612255,0.014817,0.032969,0.014817,0.010608,0
50,0.850017,0.983700,0.607320,15.755705,0.392279,0.584069,0.014726,0.036111,0.014726,0.007743,0
51,0.866684,1.290500,0.616520,24.295062,0.372794,0.552206,0.015131,0.042049,0.015131,0.007674,0
52,0.883351,2.021000,0.593400,35.937989,0.355515,0.533088,0.016429,0.048333,0.016429,0.004826,0
53,0.900018,1.019400,0.729520,51.361236,0.331127,0.497181,0.044495,0.106458,0.044495,0.045538,0
54,0.916685,0.974100,0.640080,62.270132,0.310294,0.481127,0.053395,0.107222,0.053395,0.073108,0
55,0.933352,1.058400,0.610000,45.659758,0.293750,0.449755,0.100515,0.288542,0.100515,0.047899,0
56,0.950019,1.007400,0.559400,38.142407,0.236397,0.366299,0.095806,0.304167,0.095806,0.070486,0
57,0.966686,0.937800,0.582160,34.782153,0.209804,0.346691,0.124275,0.338542,0.124275,0.108628,0
58,0.983353,1.003500,0.538080,43.133367,0.166912,0.289461,0.159288,0.272361,0.159288,0.196302,0
59,1.000020,1.267100,0.542200,38.781112,0.156740,0.290441,0.122836,0.296128,0.122836,0.102483,0
60,1.016687,1.093500,0.536280,43.941576,0.149020,0.275000,0.134414,0.274097,0.134414,0.121771,0
61,1.033354,1.161000,0.539840,44.461304,0.120343,0.226225,0.112263,0.234583,0.112263,0.124670,0
62,1.050021,0.936000,0.531400,40.099798,0.138235,0.241789,0.096601,0.309844,0.096601,0.077274,0
63,1.066688,1.175600,0.627960,37.653604,0.202941,0.370466,0.106570,0.284514,0.106570,0.094045,0
64,1.083355,1.037700,0.550800,29.311563,0.293750,0.487255,0.102081,0.205642,0.102081,0.085104,0
65,1.100022,1.300000,0.670480,18.635319,0.406985,0.622059,0.087380,0.181059,0.087380,0.074931,0
66,1.116689,1.046700,0.579040,17.871465,0.478922,0.705147,0.090961,0.368368,0.090961,0.053611,0
67,1.133356,1.344500,0.686520,16.625488,0.528554,0.743382,0.101644,0.265278,0.101644,0.094670,0
68,1.150023,0.969500,0.615280,9.004001,0.571936,0.801348,0.094425,0.278611,0.094425,0.017500,0
69,1.166690,1.131600,0.597000,7.427753,0.628799,0.855882,0.056572,0.252292,0.056572,0.013594,0
70,1.183357,0.961100,0.589760,1.422389,0.686029,0.929657,0.043465,0.154688,0.043465,0.008368,0
71,1.200024,1.109100,0.712000,1.189317,0.700613,0.947549,0.042027,0.155365,0.042027,0.009149,0
72,1.216691,0.993000,0.585640,1.035400,0.705882,0.951225,0.013756,0.040677,0.013756,0.008021,0
73,1.233358,1.483400,0.711200,0.915155,0.717892,0.953799,0.012890,0.031163,0.012890,0.009097,0
74,1.250025,1.052500,0.596200,0.892106,0.717402,0.959804,0.012209,0.028733,0.012209,0.007865,0
75,1.266692,1.384700,0.676440,0.894203,0.715931,0.960539,0.010795,0.026892,0.010795,0.008594,0
