frame,time_s,cpu_ms,gpu_ms,psnr_reproj,ssim_reproj,psnr_direct,ssim_direct,coverage
90,3.033394,1.590900,0.028760,27.046432,0.948908,22.480047,0.801926,0.995204
91,3.066728,1.270500,0.028800,27.132113,0.948144,22.574843,0.801353,0.995208
92,3.100062,1.242200,0.028600,27.154935,0.946913,22.694848,0.800766,0.995197
93,3.133396,1.087500,0.028480,27.143086,0.946821,22.690420,0.801952,0.995187
94,3.166730,1.533000,0.028560,27.220649,0.947386,22.798512,0.803638,0.995191
95,3.200064,1.186200,0.028360,27.184180,0.947502,22.869786,0.804098,0.995191
96,3.233398,1.351300,0.028760,27.369240,0.948576,22.740953,0.803236,0.995179
97,3.266732,1.202500,0.029400,27.371337,0.949183,22.735769,0.803362,0.995174
98,3.300066,1.140100,0.028480,27.809570,0.950556,22.860406,0.803350,0.995172
99,3.333400,1.410800,0.028400,27.484337,0.949268,22.694754,0.800579,0.995170
100,3.366734,1.205200,0.028960,27.193110,0.948349,22.545777,0.799215,0.995154
101,3.400068,1.234100,0.028840,27.260504,0.948514,22.669147,0.800720,0.995149
102,3.433402,1.410700,0.029040,27.166662,0.947899,22.693382,0.800730,0.995145
103,3.466736,1.096100,0.028160,27.197778,0.948454,22.636739,0.800633,0.995145
104,3.500070,0.952400,0.028600,27.194017,0.948405,22.510956,0.799408,0.995133
105,3.533404,1.448100,0.028560,27.221872,0.948573,22.428860,0.798691,0.995120
106,3.566738,1.133000,0.031040,27.540748,0.949775,22.516783,0.799391,0.995125
107,3.600072,1.158700,0.028240,27.742334,0.949404,22.542436,0.798440,0.995127
108,3.633406,1.262400,0.028840,27.427014,0.949233,22.467763,0.797956,0.995120
109,3.666740,1.333700,0.028760,27.190501,0.947374,22.447272,0.795899,0.995096
110,3.700074,1.060000,0.029400,27.087682,0.946243,22.457800,0.795437,0.995098
111,3.733408,1.380200,0.029320,27.018892,0.945535,22.465659,0.796665,0.995096
112,3.766742,1.345100,0.029440,27.090616,0.946682,22.529465,0.798429,0.995095
113,3.800076,1.171900,0.028720,27.118676,0.946948,22.658436,0.800051,0.995089
114,3.833410,1.005300,0.028360,27.115270,0.946599,22.715098,0.801353,0.995079
115,3.866744,1.160000,0.028120,27.107223,0.946123,22.763408,0.802909,0.995075
116,3.900078,1.421600,0.028640,27.345566,0.948836,22.748138,0.803819,0.995071
117,3.933412,1.245000,0.028520,27.336461,0.949211,22.689825,0.804613,0.995069
118,3.966746,1.245100,0.028520,27.282063,0.950408,22.786925,0.806477,0.995068
119,4.000080,1.156300,0.028400,27.466760,0.951486,22.953498,0.808998,0.995054
