frame,time_s,cpu_ms,gpu_ms,epe_px,epe_within1,epe_within2,scene_change,sc_max,sc_mean,sc_median,cut
15,0.533333,1.120100,0.592880,2.785057,0.600613,0.871814,0.015496,0.035833,0.015496,0.013420,0
16,0.566666,1.077800,0.592160,3.780105,0.582843,0.847549,0.018573,0.037639,0.018573,0.020035,0
17,0.599999,1.194800,0.735440,5.087342,0.563358,0.830270,0.026690,0.072656,0.026690,0.017292,0
18,0.633333,1.095800,0.642640,6.283527,0.546078,0.812132,0.029066,0.084601,0.029066,0.022153,0
19,0.666666,1.245000,0.698280,7.844659,0.520588,0.773529,0.030183,0.085885,0.030183,0.028872,0
20,0.699999,1.050400,0.600360,9.575472,0.504044,0.749632,0.030457,0.086684,0.030457,0.033229,0
21,0.733333,1.111100,0.720160,12.670297,0.450735,0.670956,0.030114,0.078594,0.030114,0.026441,0
22,0.766666,1.148100,0.602960,37.213116,0.390441,0.585294,0.030220,0.079913,0.030220,0.019115,0
23,0.799999,1.337400,0.691680,79.904037,0.339338,0.517525,0.028742,0.098021,0.028742,0.027014,0
24,0.833333,1.006300,0.617000,32.533395,0.343260,0.505882,0.062218,0.142743,0.062218,0.048507,0
25,0.866666,1.487800,0.733840,53.996466,0.330882,0.484191,0.029078,0.065990,0.029078,0.019531,0
26,0.899999,1.255000,0.611280,111.303890,0.299755,0.436887,0.029273,0.077917,0.029273,0.012969,0
27,0.933332,1.092000,0.672400,210.932832,0.251225,0.363113,0.046979,0.117014,0.046979,0.050087,0
28,0.966666,1.067100,0.588720,104.248983,0.228799,0.379044,0.070206,0.251667,0.070206,0.057934,0
29,0.999999,1.359300,0.600280,97.736233,0.201593,0.352941,0.202496,0.630677,0.202496,0.128542,0
30,1.033332,0.960900,0.550720,98.328741,0.185662,0.347549,0.239728,0.497049,0.239728,0.237517,0
31,1.066666,1.270300,0.675640,82.944753,0.216912,0.376471,0.222564,0.398333,0.222564,0.227865,0
32,1.099999,1.307800,0.544920,64.688571,0.352574,0.557475,0.196802,0.593802,0.196802,0.181632,0
33,1.133332,1.117200,0.652240,47.485877,0.466544,0.664706,0.180374,0.291493,0.180374,0.194549,0
34,1.166666,1.179300,0.574720,16.705663,0.533456,0.782108,0.182745,0.635469,0.182745,0.140903,0
35,1.199999,1.238400,0.596240,1.869580,0.611152,0.881495,0.149863,0.529757,0.149863,0.031580,0
36,1.233332,1.194200,0.594680,1.464380,0.624510,0.902328,0.083233,0.309462,0.083233,0.019444,0
37,1.266665,1.281300,0.597680,1.356817,0.626103,0.916299,0.024035,0.070191,0.024035,0.015035,0
38,1.299999,1.022500,0.584560,1.142617,0.640809,0.930392,0.021590,0.053958,0.021590,0.013403,0
39,1.333332,1.288700,0.599920,1.082852,0.641299,0.937500,0.021238,0.052969,0.021238,0.012361,0
40,1.366665,1.067000,0.588560,1.078414,0.641299,0.937132,0.019479,0.051684,0.019479,0.014497,0
41,1.399999,1.254000,0.686560,1.058957,0.659804,0.939583,0.015091,0.030312,0.015091,0.010521,0
42,1.433332,1.025400,0.599480,1.080456,0.657598,0.937868,0.017639,0.034792,0.017639,0.011753,0
43,1.466665,1.172000,0.597880,1.112303,0.650000,0.936765,0.016306,0.030417,0.016306,0.011493,0
44,1.499999,1.002900,0.594840,1.121137,0.655637,0.938725,0.015120,0.027726,0.015120,0.010677,0
