frame,time_s,cpu_ms,gpu_ms,epe_px,epe_within1,epe_within2,scene_change,sc_max,sc_mean,sc_median,cut
16,0.283339,1.043000,0.634800,1.346633,0.656373,0.921691,0.007841,0.014097,0.007841,0.008594,0
17,0.300006,1.245000,0.795240,1.316855,0.657966,0.922549,0.008717,0.014149,0.008717,0.009497,0
18,0.316673,1.059800,0.643720,1.346873,0.663358,0.920711,0.008424,0.013594,0.008424,0.009236,0
19,0.333340,1.401000,0.730360,1.335971,0.663725,0.924632,0.010243,0.016858,0.010243,0.011250,0
20,0.350007,1.081000,0.646880,1.329010,0.658211,0.926225,0.010141,0.016424,0.010141,0.012622,0
21,0.366674,1.196400,0.808120,1.344404,0.667157,0.928554,0.009959,0.018264,0.009959,0.012083,0
22,0.383341,1.086600,0.638920,1.326246,0.671078,0.933456,0.009333,0.016823,0.009333,0.011753,0
23,0.400008,1.409800,0.758440,1.258396,0.673284,0.942279,0.010010,0.018819,0.010010,0.010937,0
24,0.416675,1.017700,0.635200,1.367152,0.671814,0.940196,0.009209,0.018490,0.009209,0.010486,0
25,0.433342,1.403100,0.735360,1.336151,0.677328,0.942770,0.009323,0.017483,0.009323,0.010729,0
26,0.450009,1.293200,0.626240,1.488216,0.672426,0.937010,0.008206,0.019392,0.008206,0.007899,0
27,0.466676,1.283800,0.772080,1.499319,0.673407,0.936397,0.008829,0.017812,0.008829,0.007309,0
28,0.483343,1.077600,0.664600,1.447629,0.663358,0.933456,0.008852,0.018733,0.008852,0.006875,0
29,0.500010,1.220300,0.648760,1.378470,0.682475,0.942279,0.008254,0.017691,0.008254,0.005972,0
30,0.516677,1.299000,0.625320,1.545576,0.675490,0.940441,0.009084,0.018073,0.009084,0.006007,0
31,0.533344,1.153900,0.752280,1.624873,0.681373,0.936397,0.010413,0.020382,0.010413,0.007326,0
32,0.550011,1.093600,0.631920,1.654279,0.679657,0.931985,0.012691,0.034392,0.012691,0.007361,0
33,0.566678,1.217700,0.625360,1.780536,0.675735,0.930515,0.013943,0.038594,0.013943,0.009167,0
34,0.583345,1.160800,0.639960,1.874811,0.676716,0.925245,0.014886,0.043351,0.014886,0.011580,0
35,0.600012,1.212900,0.722480,1.920807,0.682966,0.931740,0.014967,0.041354,0.014967,0.011875,0
36,0.616679,1.249300,0.627480,2.051116,0.674877,0.924877,0.015652,0.043559,0.015652,0.014201,0
37,0.633346,1.292100,0.656320,2.310598,0.663725,0.903799,0.015112,0.042847,0.015112,0.014097,0
38,0.650013,1.128300,0.632640,2.517840,0.656250,0.908211,0.015436,0.043073,0.015436,0.016285,0
39,0.666680,1.186900,0.707160,3.099922,0.640319,0.881495,0.015849,0.043715,0.015849,0.015781,0
40,0.683347,1.110700,0.626080,3.546185,0.640686,0.894363,0.015693,0.041632,0.015693,0.016215,0
41,0.700014,1.154700,0.638480,4.679475,0.618873,0.870343,0.014645,0.036979,0.014645,0.011233,0
42,0.716681,1.060800,0.630120,5.109983,0.615441,0.859559,0.014142,0.037257,0.014142,0.009063,0
43,0.733348,1.224400,0.686920,5.113026,0.579902,0.824510,0.015949,0.041823,0.015949,0.010729,0
44,0.750015,1.084200,0.635320,6.601354,0.563725,0.815809,0.016566,0.044844,0.016566,0.012396,0
45,0.766682,1.380900,0.780480,13.192891,0.547672,0.780515,0.018059,0.051649,0.018059,0.019497,0
46,0.783349,1.123000,0.637040,21.702989,0.499265,0.706740,0.025939,0.095972,0.025939,0.013837,0
47,0.800016,1.352400,0.634240,15.724260,0.528186,0.738480,0.038127,0.118628,0.038127,0.031788,0
48,0.816683,1.142900,0.628320,7.106430,0.556863,0.785784,0.015831,0.032361,0.015831,0.013142,0
49,0.833350,1.138600,0.749840,8.928699,0.546324,0.751716,0.014817,0.032969,0.014817,0.010608,0
50,0.850017,1.281200,0.639920,12.946946,0.508824,0.701225,0.014726,0.036111,0.014726,0.007743,0
51,0.866684,1.337900,0.662480,22.936329,0.468260,0.653431,0.015131,0.042049,0.015131,0.007674,0
52,0.883351,1.999000,0.625720,30.745704,0.423039,0.589951,0.016429,0.048333,0.016429,0.004826,0
53,0.900018,1.118000,0.726640,32.700139,0.414093,0.604044,0.044495,0.106458,0.044495,0.045538,0
54,0.916685,1.481400,0.735520,30.219977,0.391176,0.602083,0.053395,0.107222,0.053395,0.073108,0
55,0.933352,1.030400,0.628160,24.540125,0.374510,0.598652,0.100515,0.288542,0.100515,0.047899,0
56,0.950019,1.033700,0.704040,33.042451,0.321691,0.537500,0.095806,0.304167,0.095806,0.070486,0
57,0.966686,1.032300,0.600280,24.417752,0.314093,0.567647,0.124275,0.338542,0.124275,0.108628,0
58,0.983353,0.984500,0.615600,29.055411,0.273284,0.520833,0.159288,0.272361,0.159288,0.196302,0
59,1.000020,1.009200,0.590400,30.127404,0.267402,0.499632,0.122836,0.296128,0.122836,0.102483,0
60,1.016687,1.405300,0.577960,32.380178,0.264828,0.498775,0.134414,0.274097,0.134414,0.121771,0
61,1.033354,1.030500,0.595160,33.648115,0.244853,0.490686,0.112263,0.234583,0.112263,0.124670,0
62,1.050021,1.052400,0.657880,30.122093,0.264093,0.504902,0.096601,0.309844,0.096601,0.077274,0
63,1.066688,1.053600,0.580800,29.701218,0.327328,0.606373,0.106570,0.284514,0.106570,0.094045,0
64,1.083355,1.015300,0.608960,23.825645,0.393505,0.678431,0.102081,0.205642,0.102081,0.085104,0
65,1.100022,1.230100,0.616840,16.988355,0.498162,0.752941,0.087380,0.181059,0.087380,0.074931,0
66,1.116689,1.088600,0.609360,15.703530,0.532598,0.767525,0.090961,0.368368,0.090961,0.053611,0
67,1.133356,1.111000,0.649120,11.292112,0.580025,0.804902,0.101644,0.265278,0.101644,0.094670,0
68,1.150023,1.065500,0.613800,7.429296,0.618260,0.853186,0.094425,0.278611,0.094425,0.017500,0
69,1.166690,1.187500,0.625680,6.223961,0.678676,0.904902,0.056572,0.252292,0.056572,0.013594,0
70,1.183357,1.012900,0.613800,1.552659,0.716422,0.947181,0.043465,0.154688,0.043465,0.008368,0
71,1.200024,1.303200,0.622680,1.160125,0.727451,0.957353,0.042027,0.155365,0.042027,0.009149,0
72,1.216691,1.101900,0.616120,0.934818,0.733211,0.967034,0.013756,0.040677,0.013756,0.008021,0
73,1.233358,1.337900,0.641960,0.948464,0.739951,0.963358,0.012890,0.031163,0.012890,0.009097,0
74,1.250025,1.070900,0.614120,0.853107,0.738480,0.971569,0.012209,0.028733,0.012209,0.007865,0
75,1.266692,1.120800,0.678320,0.900278,0.734681,0.968015,0.010795,0.026892,0.010795,0.008594,0
76,1.283359,1.029400,0.617960,0.918446,0.724265,0.963725,0.010882,0.029201,0.010882,0.006528,0
77,1.300026,1.329700,0.631000,0.884900,0.719118,0.968137,0.011574,0.027361,0.011574,0.006962,0
78,1.316693,1.264600,0.618680,0.875012,0.724020,0.972059,0.010679,0.027292,0.010679,0.006632,0
79,1.333360,1.111600,0.714960,0.903669,0.712010,0.965686,0.010507,0.026476,0.010507,0.006806,0
80,1.350027,1.028000,0.647600,0.905761,0.705270,0.966544,0.008881,0.019705,0.008881,0.007569,0
81,1.366694,1.218900,0.646880,0.920001,0.700980,0.962623,0.009182,0.016267,0.009182,0.006944,0
82,1.383361,1.014400,0.621240,0.908569,0.704657,0.963113,0.009504,0.019184,0.009504,0.007326,0
83,1.400028,1.247700,0.676320,0.942599,0.705637,0.959436,0.008980,0.015885,0.008980,0.005538,0
84,1.416695,1.031200,0.629480,0.936457,0.710784,0.963235,0.009192,0.017170,0.009192,0.008177,0
85,1.433362,1.282000,0.779200,0.948766,0.717279,0.958211,0.007913,0.014253,0.007913,0.006910,0
86,1.450029,1.083200,0.656680,0.941575,0.722549,0.963235,0.008054,0.014722,0.008054,0.006233,0
87,1.466696,1.262200,0.772920,0.931326,0.728064,0.965196,0.007940,0.013368,0.007940,0.007135,0
88,1.483363,1.051200,0.655800,0.941707,0.725858,0.961520,0.007847,0.014063,0.007847,0.006198,0
89,1.500030,1.116000,0.752920,0.945387,0.726471,0.956985,0.008098,0.015122,0.008098,0.006840,0
90,1.516697,1.381700,0.640320,0.940082,0.724020,0.961029,0.008358,0.015139,0.008358,0.005816,0
91,1.533364,1.214300,0.684480,0.953302,0.734191,0.956127,0.008850,0.015278,0.008850,0.006215,0
92,1.550031,1.020600,0.657000,0.945460,0.745833,0.958088,0.007475,0.014722,0.007475,0.006510,0
93,1.566698,1.331100,0.733120,0.934764,0.751961,0.963113,0.008111,0.015278,0.008111,0.007587,0
94,1.583365,1.041500,0.629280,0.956068,0.732843,0.958824,0.006794,0.014115,0.006794,0.005191,0
95,1.600032,1.461500,0.638840,0.968609,0.715196,0.960049,0.006962,0.013802,0.006962,0.005399,0
96,1.616699,1.083200,0.646640,0.952600,0.712132,0.964338,0.007635,0.014601,0.007635,0.006111,0
97,1.633366,1.330200,0.936120,0.976919,0.721936,0.956618,0.007033,0.014236,0.007033,0.004861,0
98,1.650033,1.056900,0.646120,0.974773,0.731005,0.958701,0.006917,0.014340,0.006917,0.004774,0
99,1.666700,1.467600,0.634920,0.979341,0.737132,0.958456,0.006688,0.013785,0.006688,0.006059,0
100,1.683367,1.349200,0.621000,1.005970,0.722794,0.951838,0.007353,0.014392,0.007353,0.006146,0
101,1.700034,1.046600,0.630800,1.027789,0.708333,0.948897,0.006933,0.014045,0.006933,0.005417,0
102,1.716701,0.987700,0.640920,1.012975,0.709069,0.952574,0.006929,0.013524,0.006929,0.004549,0
103,1.733368,1.149800,0.654680,1.018555,0.706618,0.952574,0.006530,0.013472,0.006530,0.004670,0
104,1.750035,1.048300,0.618480,1.001395,0.714951,0.955025,0.006919,0.013212,0.006919,0.005625,0
105,1.766702,1.227800,0.649440,1.002147,0.716789,0.954289,0.006985,0.013437,0.006985,0.004948,0
106,1.783369,1.049100,0.620840,1.001105,0.718627,0.954167,0.006777,0.013177,0.006777,0.005451,0
107,1.800036,1.141600,0.684600,0.994430,0.735662,0.953309,0.006408,0.014479,0.006408,0.004236,0
108,1.816703,1.121700,0.630280,0.976363,0.741667,0.954289,0.006840,0.013889,0.006840,0.006354,0
109,1.833370,1.236700,0.636040,0.982212,0.747181,0.953431,0.006834,0.013542,0.006834,0.005625,0
110,1.850037,1.157100,0.622640,0.990556,0.741299,0.953186,0.006701,0.013663,0.006701,0.005417,0
