frame,time_s,cpu_ms,gpu_ms,psnr_reproj,ssim_reproj,psnr_direct,ssim_direct,coverage
90,1.516697,1.089000,0.042480,30.329419,0.965246,26.434263,0.900950,0.997714
91,1.533364,1.371000,0.041520,30.380163,0.965279,26.402892,0.900290,0.997716
92,1.550031,1.152700,0.042840,30.392620,0.965506,26.408185,0.900660,0.997714
93,1.566698,1.159700,0.041760,30.379191,0.965171,26.414084,0.900651,0.997708
94,1.583365,1.221900,0.046560,30.407813,0.965257,26.394261,0.900329,0.997704
95,1.600032,1.176100,0.041400,30.396126,0.965531,26.405850,0.900723,0.997703
96,1.616699,1.161000,0.042760,30.373930,0.965336,26.404555,0.901073,0.997701
97,1.633366,1.402500,0.041280,30.410458,0.965233,26.442297,0.900962,0.997701
98,1.650033,1.365000,0.042560,30.622906,0.966645,26.428562,0.901018,0.997699
99,1.666700,1.290100,0.041600,30.647261,0.966904,26.438847,0.901397,0.997697
100,1.683367,1.733200,0.042280,30.585353,0.966815,26.389924,0.900701,0.997695
101,1.700034,1.166100,0.042640,30.622416,0.966896,26.448953,0.902251,0.997689
102,1.716701,1.384200,0.065360,30.673415,0.967260,26.647083,0.902860,0.997689
103,1.733368,1.084400,0.042600,30.665454,0.967430,26.689167,0.903441,0.997687
104,1.750035,1.339500,0.042360,31.075685,0.969625,26.731712,0.904612,0.997687
105,1.766702,1.224500,0.042880,31.176788,0.969651,26.609226,0.903436,0.997683
106,1.783369,1.445500,0.044240,31.231608,0.969896,26.635952,0.903163,0.997683
107,1.800036,1.420300,0.043000,31.249028,0.970027,26.617299,0.903031,0.997679
108,1.816703,1.099300,0.042080,31.187477,0.969824,26.610098,0.903272,0.997677
109,1.833370,1.132800,0.041680,31.290747,0.970522,26.578580,0.902601,0.997677
110,1.850037,0.973300,0.041920,31.591156,0.971215,26.564333,0.902161,0.997676
111,1.866704,1.113600,0.042840,31.383928,0.970608,26.534747,0.902014,0.997677
112,1.883371,1.162400,0.043320,30.719245,0.969797,26.339564,0.901135,0.997676
113,1.900038,1.265500,0.042680,30.312555,0.968375,26.177560,0.899424,0.997672
114,1.916705,1.105400,0.042600,30.319756,0.967773,26.180404,0.898824,0.997670
115,1.933372,1.407300,0.041960,30.396371,0.967815,26.215918,0.898569,0.997664
116,1.950039,1.022400,0.043320,30.484628,0.967588,26.242949,0.898953,0.997662
117,1.966706,1.115900,0.042760,30.502696,0.967765,26.192658,0.898115,0.997664
118,1.983373,1.431200,0.046520,30.371493,0.967587,26.199859,0.898872,0.997662
119,2.000040,1.055400,0.042400,30.342773,0.967548,26.158424,0.898015,0.997662
