frame,time_s,cpu_ms,gpu_ms,epe_px,epe_within1,epe_within2,scene_change,sc_max,sc_mean,sc_median,cut
8,0.150003,0.558628,2.483360,1.410690,0.712745,0.967034,0.026113,0.041944,0.026113,0.025295,0
9,0.166670,6.497867,2.474720,1.565053,0.635049,0.965564,0.015856,0.027865,0.015856,0.012569,0
10,0.183337,3.098011,2.433120,1.575320,0.638235,0.969485,0.968140,0.988872,0.968140,0.977222,1
11,0.200004,4.332436,2.478880,1.706801,0.632843,0.969608,0.014425,0.030122,0.014425,0.015434,0
12,0.216671,3.105234,2.473600,1.990504,0.653554,0.964461,0.015305,0.027396,0.015305,0.014792,0
13,0.233338,3.114792,2.475840,1.310049,0.672059,0.966054,0.016024,0.033229,0.016024,0.012934,0
14,0.250005,4.193085,2.482080,1.413905,0.689583,0.964706,0.021916,0.041319,0.021916,0.021753,0
15,0.266672,2.969750,2.517440,1.302650,0.698407,0.965441,0.021798,0.048299,0.021798,0.018611,0
16,0.283339,0.421901,2.488640,1.302650,0.698407,0.965441,0.018177,0.028403,0.018177,0.018056,0
17,0.300006,6.212031,2.461440,1.632089,0.708211,0.964828,0.026973,0.053750,0.026973,0.025226,0
18,0.316673,2.968017,2.393600,1.529522,0.710294,0.966544,0.970004,0.985538,0.970004,0.974236,1
19,0.333340,4.424198,2.451680,1.708973,0.724755,0.964706,0.020014,0.042899,0.020014,0.018108,0
20,0.350007,2.997392,2.431840,1.768958,0.741054,0.961029,0.025415,0.056146,0.025415,0.025191,0
21,0.366674,2.911481,2.460320,1.603723,0.739338,0.959436,0.025893,0.036806,0.025893,0.026701,0
22,0.383341,4.032924,2.449920,1.590288,0.750735,0.957475,0.022531,0.044149,0.022531,0.020590,0
23,0.400008,2.956365,2.445600,1.362118,0.743382,0.958456,0.025492,0.056233,0.025492,0.022188,0
24,0.416675,0.402164,2.448480,1.362118,0.743382,0.958456,0.024066,0.041458,0.024066,0.019705,0
25,0.433342,4.782189,2.447520,3.439244,0.623775,0.952328,0.023011,0.047882,0.023011,0.022205,0
26,0.450009,4.128764,2.371520,1.542610,0.615441,0.946936,0.970480,0.989358,0.970480,0.977500,1
27,0.466676,2.944473,2.476000,1.507281,0.648652,0.950735,0.023137,0.047517,0.023137,0.021528,0
28,0.483343,4.198535,2.467360,2.005840,0.669853,0.953186,0.032276,0.073611,0.032276,0.025885,0
29,0.500010,2.783691,2.453600,1.763121,0.685294,0.948284,0.037978,0.084392,0.037978,0.034965,0
30,0.516677,3.008413,2.477120,3.291147,0.691299,0.947304,0.044147,0.127222,0.044147,0.032326,0
31,0.533344,4.197342,2.479040,2.056354,0.685417,0.943260,0.022475,0.055851,0.022475,0.015486,0
32,0.550011,0.571933,2.464800,2.056354,0.685417,0.943260,0.020965,0.040816,0.020965,0.019427,0
33,0.566678,4.772231,2.484320,2.191233,0.701103,0.946446,0.022834,0.051962,0.022834,0.016823,0
34,0.583345,4.155224,2.338880,2.266023,0.686029,0.940319,0.968870,0.991024,0.968870,0.964757,1
35,0.600012,3.246659,2.400480,1.701404,0.663848,0.937868,0.026709,0.060035,0.026709,0.025747,0
36,0.616679,3.257300,2.436960,2.874369,0.666176,0.935907,0.033160,0.056597,0.033160,0.033003,0
37,0.633346,4.136078,2.423360,2.783752,0.671814,0.923162,0.034539,0.069740,0.034539,0.026979,0
38,0.650013,2.860635,2.423520,3.797917,0.660294,0.920956,0.041019,0.081233,0.041019,0.033663,0
39,0.666680,4.357874,2.416960,3.040940,0.646078,0.918382,0.036574,0.077378,0.036574,0.030313,0
40,0.683347,0.522851,2.407200,3.040940,0.646078,0.918382,0.040098,0.102847,0.040098,0.031441,0
41,0.700014,4.716887,2.418080,5.529874,0.580882,0.907721,0.033607,0.065347,0.033607,0.027083,0
42,0.716681,4.035098,2.368960,7.882521,0.588725,0.894240,0.970228,1.000000,0.970228,0.962379,1
43,0.733348,3.081760,2.425600,7.796050,0.576961,0.884559,0.035135,0.077274,0.035135,0.027344,0
44,0.750015,2.932150,2.444800,7.000508,0.551593,0.874142,0.039066,0.076372,0.039066,0.024740,0
45,0.766682,3.996927,2.445120,6.864950,0.557966,0.875980,0.036863,0.075972,0.036863,0.034635,0
46,0.783349,2.994527,2.420640,9.665120,0.522304,0.860049,0.038594,0.073368,0.038594,0.040851,0
47,0.800016,2.963999,2.431360,10.114537,0.522304,0.848039,0.070748,0.145747,0.070748,0.072240,0
48,0.816683,0.687660,2.417920,10.114537,0.522304,0.848039,0.034826,0.087535,0.034826,0.029132,0
49,0.833350,4.733378,2.402880,9.846221,0.560662,0.861520,0.038802,0.108333,0.038802,0.023542,0
50,0.850017,2.908134,2.313600,17.342957,0.532475,0.845343,0.983453,1.000000,0.983453,0.990712,1
51,0.866684,3.997227,2.376480,15.750487,0.514828,0.831985,0.060158,0.099045,0.060158,0.049358,0
52,0.883351,2.981161,2.365440,18.859829,0.498529,0.815686,0.057363,0.120017,0.057363,0.059549,0
53,0.900018,2.902675,2.387840,17.945604,0.462990,0.791176,0.059221,0.128177,0.059221,0.037101,0
54,0.916685,4.005613,2.381440,26.311400,0.432721,0.768137,0.069477,0.132708,0.069477,0.055694,0
55,0.933352,2.969400,2.376960,31.264595,0.407843,0.736765,0.083891,0.173767,0.083891,0.079010,0
56,0.950019,0.390623,2.388640,31.264595,0.407843,0.736765,0.064632,0.148385,0.064632,0.055174,0
57,0.966686,4.671141,2.373440,94.478238,0.145343,0.386765,0.091352,0.173333,0.091352,0.085156,0
58,0.983353,3.712674,2.301440,293.572922,0.000000,0.000000,0.996993,1.000000,0.996993,0.999774,1
59,1.000020,2.627849,2.405440,207.348087,0.000000,0.000000,0.166206,0.570799,0.166206,0.098889,0
60,1.016687,4.007767,2.147840,135.564689,0.406740,0.575245,0.305922,0.830069,0.305922,0.297049,0
61,1.033354,3.140580,2.106720,20.268432,0.578431,0.810784,0.258590,0.764653,0.258590,0.159132,0
62,1.050021,3.154065,2.458880,5.632453,0.602451,0.855147,0.237762,0.682205,0.237762,0.050990,0
63,1.066688,4.099449,2.340480,7.632355,0.592034,0.847426,0.075380,0.350868,0.075380,0.041319,0
64,1.083355,0.577223,2.311360,7.632355,0.592034,0.847426,0.025042,0.047517,0.025042,0.029115,0
