frame,time_s,cpu_ms,gpu_ms,epe_px,epe_within1,epe_within2,scene_change,sc_max,sc_mean,sc_median,cut
8,0.150003,0.541706,2.766080,1.294845,0.633333,0.918995,0.009742,0.018177,0.009742,0.009219,0
9,0.166670,7.412313,2.762880,1.530424,0.622672,0.906127,0.009796,0.016927,0.009796,0.010382,0
10,0.183337,3.296723,2.572800,1.367120,0.638971,0.919485,0.341017,0.635156,0.341017,0.269601,1
11,0.200004,3.403854,2.614400,1.300728,0.650980,0.926103,0.011902,0.016597,0.011902,0.012483,0
12,0.216671,4.387630,2.605440,1.264208,0.651348,0.930270,0.008210,0.012622,0.008210,0.008403,0
13,0.233338,3.049279,2.621760,1.222941,0.655637,0.930147,0.008920,0.014774,0.008920,0.009774,0
14,0.250005,4.226387,2.599040,1.179608,0.668505,0.934069,0.008424,0.013455,0.008424,0.008003,0
15,0.266672,3.155609,2.590240,1.131268,0.675490,0.943750,0.008663,0.014358,0.008663,0.009132,0
16,0.283339,0.445847,2.602880,1.131268,0.675490,0.943750,0.009157,0.015313,0.009157,0.009514,0
17,0.300006,5.408965,2.619520,1.811394,0.631005,0.892279,0.009448,0.019375,0.009448,0.008038,0
18,0.316673,4.374835,2.691040,1.691174,0.642034,0.895833,0.347710,0.652830,0.347710,0.288264,1
19,0.333340,3.380050,2.768000,1.654236,0.641422,0.902941,0.012548,0.019219,0.012548,0.011337,0
20,0.350007,4.374785,2.780480,1.616710,0.639093,0.904779,0.009865,0.015451,0.009865,0.010312,0
21,0.366674,3.255376,2.768320,1.558504,0.653554,0.913113,0.009703,0.017986,0.009703,0.011684,0
22,0.383341,4.406905,2.757760,1.474497,0.654044,0.919853,0.009533,0.016094,0.009533,0.011406,0
23,0.400008,3.360322,2.752640,1.408107,0.655637,0.925000,0.010251,0.019306,0.010251,0.010851,0
24,0.416675,0.397747,2.771520,1.408107,0.655637,0.925000,0.009450,0.017795,0.009450,0.011441,0
25,0.433342,6.711849,2.769280,1.303380,0.693627,0.938603,0.009649,0.018403,0.009649,0.011042,0
26,0.450009,3.202517,2.540480,1.214248,0.702206,0.945833,0.369959,0.666528,0.369959,0.359462,1
27,0.466676,4.418888,2.596320,1.152855,0.712868,0.956127,0.014641,0.022187,0.014641,0.015295,0
28,0.483343,3.184653,2.580480,1.160101,0.706127,0.955392,0.008505,0.018785,0.008505,0.006823,0
29,0.500010,2.886494,2.584640,1.190456,0.705270,0.955392,0.007758,0.020608,0.007758,0.006198,0
30,0.516677,4.281821,2.580640,1.145296,0.704657,0.957598,0.008320,0.021493,0.008320,0.008212,0
31,0.533344,3.349001,2.576000,1.064325,0.711520,0.960662,0.010131,0.023628,0.010131,0.009063,0
32,0.550011,0.583284,2.588640,1.064325,0.711520,0.960662,0.011451,0.027014,0.011451,0.009635,0
33,0.566678,5.443690,2.567680,2.435858,0.629167,0.879779,0.011209,0.030938,0.011209,0.005260,0
34,0.583345,4.325604,2.712160,2.396597,0.636275,0.884681,0.403760,0.692222,0.403760,0.366927,1
35,0.600012,4.745551,2.772640,2.409119,0.654044,0.895956,0.018758,0.040417,0.018758,0.018403,0
36,0.616679,3.390209,2.773440,2.279252,0.656373,0.901961,0.015864,0.043108,0.015864,0.014063,0
37,0.633346,3.274522,2.768480,2.448201,0.647304,0.889338,0.015181,0.042691,0.015181,0.014340,0
38,0.650013,4.446710,2.772480,2.992335,0.628799,0.876716,0.015365,0.042847,0.015365,0.016233,0
39,0.666680,3.169325,2.749440,3.409389,0.616422,0.855515,0.015801,0.043802,0.015801,0.015920,0
40,0.683347,0.438282,2.761440,3.409389,0.616422,0.855515,0.015644,0.041701,0.015644,0.016094,0
41,0.700014,6.070195,2.789120,3.729605,0.658701,0.916299,0.014792,0.037066,0.014792,0.011510,0
42,0.716681,3.161109,2.496320,3.478101,0.650245,0.908824,0.442566,0.828854,0.442566,0.414219,1
43,0.733348,4.122712,2.551360,4.118871,0.626961,0.893260,0.022076,0.049931,0.022076,0.019462,0
44,0.750015,3.164205,2.557760,5.627269,0.598039,0.859069,0.014826,0.027934,0.014826,0.014618,0
45,0.766682,3.037978,2.547360,6.021625,0.578064,0.837377,0.016265,0.043368,0.016265,0.010868,0
46,0.783349,4.115729,2.555040,7.102285,0.562990,0.815441,0.015012,0.030312,0.015012,0.012951,0
47,0.800016,3.156661,2.529120,9.652944,0.550858,0.802328,0.023185,0.059410,0.023185,0.014549,0
